sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:I,avg:g_CB:p,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:I,tot:g_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:I,avg:g_IB:p,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:I,tot:g_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:I,avg:g_VB:p,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:I,tot:g_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p
0.8200000000000001,-1,-1,1,-47943.43579600403,0.0,-0.0004794343579600402,0.0,0.0,1.830807981374744e+23,1.332375524160436e+24,1.4160386220889253e+24,0.0,183080798137.47437,1393274660253.951,1416038622088.9248,0.0,0.0,1315261924675.291,0.0,0.0,0.0,0.0,0.0,0.0,183080798137.47406,534517609568.602,1416038622088.9214,0.0,0.0,-456504873989.9431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.765413872121514e-64,8275080.674612761,1343273273592.4126,4525692.164700139,0.0,0.0,0.0,0.0,9.088341872408317e-64,603626.7499149896,1005762437994.6055,7134509.927984666,0.0,0.0,0.0,0.0,62589821.10579338,183091970091.63513,534517911729.3703,1416085399913.989,0.0,0.0,0.0,0.0,0.0,0.0,9.895982548341944e+16,0.0,0.0,0.0,103483.00064734534,0.0,0.0,0.0,-1315261924675.291,0.0,0.0,0.0,1005429848488.5905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456504873989.9431,0.0,0.0,0.0,-146672694320.24133,0.0,-3.7865323450608574e-18,-47943.43579600269,-3.7865323450608567e-26,-0.00047943435796002685,0.0,1.830807981374744e+23,1.3323756231202613e+24,1.4160386220889253e+24,0.0,183080798137.47437,1393274763736.9512,1416038622088.9248,0.0,0.0,0.0,0.0,0.0,0.0,1005429848488.5905,0.0,0.0,183080798137.47406,534517609568.602,1416038622088.9214,0.0,0.0,0.0,0.0,0.0,0.0,-146672694320.24133,0.0
0.84,-1,-1,1,-47882.08119273065,0.0,-0.00047882081192730645,0.0,0.0,1.8308079765741186e+23,1.3287136755511155e+24,1.4160383869561824e+24,0.0,183080797657.4118,1389445438848.621,1416038386956.1821,0.0,0.0,1315446598371.4497,0.0,0.0,0.0,0.0,0.0,0.0,183080797657.41153,534517604038.24506,1416038386956.1787,0.0,0.0,-460518763561.07336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.550852377665928e-64,8244266.738192863,1343704553200.1482,4357256.508973017,0.0,0.0,0.0,0.0,9.159862373956445e-64,602388.4805495731,1004677929682.1042,7190655.160154124,0.0,0.0,0.0,0.0,62589821.1057934,183091970091.63492,534517911729.36975,1416085399913.989,0.0,0.0,0.0,0.0,0.0,0.0,1.0285473113422798e+17,0.0,0.0,0.0,107555.93147573994,0.0,0.0,0.0,-1315446598371.4497,0.0,0.0,0.0,1004339041107.4498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460518763561.07336,0.0,0.0,0.0,-149411098741.1419,0.0,-1.262177448353619e-18,-47882.081192729034,-1.2621774483536189e-26,-0.00047882081192729024,0.0,1.8308079765741186e+23,1.3287137784058485e+24,1.4160383869561824e+24,0.0,183080797657.4118,1389445546404.5544,1416038386956.1821,0.0,0.0,0.0,0.0,0.0,0.0,1004339041107.4498,0.0,0.0,183080797657.41153,534517604038.24506,1416038386956.1787,0.0,0.0,0.0,0.0,0.0,0.0,-149411098741.1419,0.0
0.86,-1,-1,1,-47817.55137245649,0.0,-0.00047817551372456485,0.0,0.0,1.830807969797776e+23,1.324862312115042e+24,1.4160381477090766e+24,0.0,183080796979.77756,1385418040427.0752,1416038147709.0762,0.0,0.0,1315623338585.7087,0.0,0.0,0.0,0.0,0.0,0.0,183080796979.7773,534517598192.005,1416038147709.073,0.0,0.0,-464722896350.63995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.323784647580756e-64,8213233.48564235,1344139588105.4778,4179006.588991175,0.0,0.0,0.0,0.0,9.235551620912373e-64,601003.1281419862,1003578949557.5397,7250071.797733555,0.0,0.0,0.0,0.0,62589821.10579342,183091970091.63516,534517911729.37067,1416085399913.9895,0.0,0.0,0.0,0.0,0.0,0.0,1.065877718504921e+17,0.0,0.0,0.0,111459.59897889709,0.0,0.0,0.0,-1315623338585.7087,0.0,0.0,0.0,1003233339763.5012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464722896350.63995,0.0,0.0,0.0,-152332786068.83383,0.0,-2.524354896707238e-18,-47817.55137245523,-2.5243548967072378e-26,-0.0004781755137245522,0.0,1.830807969797776e+23,1.324862418702814e+24,1.4160381477090766e+24,0.0,183080796979.77756,1385418151886.6746,1416038147709.0762,0.0,0.0,0.0,0.0,0.0,0.0,1003233339763.5012,0.0,0.0,183080796979.7773,534517598192.005,1416038147709.073,0.0,0.0,0.0,0.0,0.0,0.0,-152332786068.83383,0.0
0.88,-1,-1,1,-47749.43531516555,0.0,-0.00047749435315165545,0.0,0.0,1.8308079605751027e+23,1.3207969017306367e+24,1.416037904137988e+24,0.0,183080796057.51022,1381166811573.4875,1416037904137.9878,0.0,0.0,1315790587952.6038,0.0,0.0,0.0,0.0,0.0,0.0,183080796057.50995,534517591968.08093,1416037904137.9841,0.0,0.0,-469141368347.1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.085869602208307e-64,8181997.164966946,1344578298840.8342,3992244.86464503,0.0,0.0,0.0,0.0,9.314856639802443e-64,599441.7115434691,1002465522210.8226,7312325.684784637,0.0,0.0,0.0,0.0,62589821.10579337,183091970091.63525,534517911729.37024,1416085399913.989,0.0,0.0,0.0,0.0,0.0,0.0,1.0995920593403544e+17,0.0,0.0,0.0,114985.1318276616,0.0,0.0,0.0,-1315790587952.6038,0.0,0.0,0.0,1002112709140.9811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469141368347.1986,0.0,0.0,0.0,-155463374550.44397,0.0,-2.524354896707238e-18,-47749.43531516411,-2.5243548967072378e-26,-0.0004774943531516411,0.0,1.8308079605751027e+23,1.320797011689842e+24,1.416037904137988e+24,0.0,183080796057.51022,1381166926558.619,1416037904137.9878,0.0,0.0,0.0,0.0,0.0,0.0,1002112709140.9811,0.0,0.0,183080796057.50995,534517591968.08093,1416037904137.9841,0.0,0.0,0.0,0.0,0.0,0.0,-155463374550.44397,0.0
0.9,-1,-1,1,-47677.18395398784,0.0,-0.0004767718395398784,0.0,0.0,1.8308079481419458e+23,1.316484672940415e+24,1.4160376560175154e+24,0.0,183080794814.19455,1376657482939.2654,1416037656017.5151,0.0,0.0,1315946089884.6482,0.0,0.0,0.0,0.0,0.0,0.0,183080794814.19424,534517585266.1232,1416037656017.512,0.0,0.0,-473806192211.5047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.839187156657071e-64,8150596.141041727,1345020392356.851,3798604.0917976666,0.0,0.0,0.0,0.0,9.39708412555753e-64,597657.7630605432,1001338217448.7493,7376872.567198031,0.0,0.0,0.0,0.0,62589821.10579339,183091970091.63504,534517911729.36975,1416085399913.988,0.0,0.0,0.0,0.0,0.0,0.0,1.1251660101727008e+17,0.0,0.0,0.0,117659.41824400362,0.0,0.0,0.0,-1315946089884.6482,0.0,0.0,0.0,1000977637805.5997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473806192211.5047,0.0,0.0,0.0,-158837622473.03906,0.0,-1.262177448353619e-18,-47677.18395398625,-1.2621774483536189e-26,-0.00047677183953986245,0.0,1.8308079481419458e+23,1.3164847854570168e+24,1.4160376560175154e+24,0.0,183080794814.19455,1376657600598.6843,1416037656017.5151,0.0,0.0,0.0,0.0,0.0,0.0,1000977637805.5997,0.0,0.0,183080794814.19424,534517585266.1232,1416037656017.512,0.0,0.0,0.0,0.0,0.0,0.0,-158837622473.03906,0.0
0.92,-1,-1,1,-47600.00671417897,0.0,-0.0004760000671417896,0.0,0.0,1.8308079311517974e+23,1.311878439896075e+24,1.4160374031312256e+24,0.0,183080793115.1797,1371840711943.7551,1416037403131.2253,0.0,0.0,1316086256990.715,0.0,0.0,0.0,0.0,0.0,0.0,183080793115.17944,534517577909.97217,1416037403131.2207,0.0,0.0,-478763122956.9324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5862592909270324e-64,8119117.15526789,1345465088027.7466,3600063.8434943403,0.0,0.0,0.0,0.0,9.481393418137755e-64,595570.5975138904,1000198867383.9126,7443052.5858644005,0.0,0.0,0.0,0.0,62589821.10579338,183091970091.63498,534517911729.37006,1416085399913.9893,0.0,0.0,0.0,0.0,0.0,0.0,1.133058655095561e+17,0.0,0.0,0.0,118484.75779535364,0.0,0.0,0.0,-1316086256990.715,0.0,0.0,0.0,999829838662.4158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478763122956.9324,0.0,0.0,0.0,-162506586143.87595,0.0,-2.524354896707238e-18,-47600.00671417736,-2.5243548967072378e-26,-0.0004760000671417735,0.0,1.8308079311517974e+23,1.3118785532019402e+24,1.4160374031312256e+24,0.0,183080793115.1797,1371840830428.513,1416037403131.2253,0.0,0.0,0.0,0.0,0.0,0.0,999829838662.4158,0.0,0.0,183080793115.17944,534517577909.97217,1416037403131.2207,0.0,0.0,0.0,0.0,0.0,0.0,-162506586143.87595,0.0
0.9400000000000001,-1,-1,1,-47516.677954815605,0.0,-0.00047516677954815596,0.0,0.0,1.830807907103018e+23,1.3069050497682976e+24,1.4160371453255484e+24,0.0,183080790710.30176,1366640002147.6523,1416037145325.548,0.0,0.0,1316204966815.407,0.0,0.0,0.0,0.0,0.0,0.0,183080790710.30148,534517569573.6558,1416037145325.5444,0.0,0.0,-484082534241.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.330116722513001e-64,8087746.213222594,1345910580966.736,3399002.840891962,0.0,0.0,0.0,0.0,9.566774278330202e-64,593033.8418681495,999051982659.7284,7510072.83330105,0.0,0.0,0.0,0.0,62589821.10579337,183091970091.63516,534517911729.37036,1416085399913.9878,0.0,0.0,0.0,0.0,0.0,0.0,1.1050778082777816e+17,0.0,0.0,0.0,115558.78053618528,0.0,0.0,0.0,-1316204966815.407,0.0,0.0,0.0,998673633886.8269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484082534241.412,0.0,0.0,0.0,-166551085754.05148,0.0,-2.524354896707238e-18,-47516.677954814266,-2.5243548967072378e-26,-0.0004751667795481426,0.0,1.830807907103018e+23,1.3069051602760777e+24,1.4160371453255484e+24,0.0,183080790710.30176,1366640117706.432,1416037145325.548,0.0,0.0,0.0,0.0,0.0,0.0,998673633886.8269,0.0,0.0,183080790710.30148,534517569573.6558,1416037145325.5444,0.0,0.0,0.0,0.0,0.0,0.0,-166551085754.05148,0.0
0.96,-1,-1,1,-47425.18807598341,0.0,-0.000474251880759834,0.0,0.0,1.830807871257552e+23,1.301444558572925e+24,1.416036882603817e+24,0.0,183080787125.75516,1360929927264.7874,1416036882603.8167,0.0,0.0,1316291401808.958,0.0,0.0,0.0,0.0,0.0,0.0,183080787125.75488,534517559640.47723,1416036882603.8127,0.0,0.0,-489879034184.64923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0744400466706027e-64,8056858.279514314,1346353085981.0344,3198309.750904134,0.0,0.0,0.0,0.0,9.6519998409914e-64,589781.5955247802,997907297621.9926,7576970.421430544,0.0,0.0,0.0,0.0,62589821.1057934,183091970091.63504,534517911729.3702,1416085399913.9883,0.0,0.0,0.0,0.0,0.0,0.0,1.0124371810818438e+17,0.0,0.0,0.0,105871.28357743818,0.0,0.0,0.0,-1316291401808.958,0.0,0.0,0.0,997518443703.1798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489879034184.64923,0.0,0.0,0.0,-171105970207.58804,0.0,-3.7865323450608574e-18,-47425.188075981816,-3.7865323450608567e-26,-0.0004742518807598181,0.0,1.830807871257552e+23,1.3014446598166427e+24,1.416036882603817e+24,0.0,183080787125.75516,1360930033136.0703,1416036882603.8167,0.0,0.0,0.0,0.0,0.0,0.0,997518443703.1798,0.0,0.0,183080787125.75488,534517559640.47723,1416036882603.8127,0.0,0.0,0.0,0.0,0.0,0.0,-171105970207.58804,0.0
0.98,-1,-1,1,-47322.16530583651,0.0,-0.00047322165305836505,0.0,0.0,1.830807814788735e+23,1.2952957185345628e+24,1.416036615229528e+24,0.0,183080781478.87344,1354500041050.2358,1416036615229.5276,0.0,0.0,1316326636908.5122,0.0,0.0,0.0,0.0,0.0,0.0,183080781478.87317,534517546956.55426,1416036615229.5256,0.0,0.0,-496344142814.83167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.823745941931896e-64,8027147.1798158,1346785430896.512,3001529.37268052,0.0,0.0,0.0,0.0,9.735564546539141e-64,585354.0972203516,996783561031.2485,7642563.753148805,0.0,0.0,0.0,0.0,62589821.1057934,183091970091.63486,534517911729.3696,1416085399913.9885,0.0,0.0,0.0,0.0,0.0,0.0,8.264967076031109e+16,0.0,0.0,0.0,86427.35464630711,0.0,0.0,0.0,-1316326636908.5122,0.0,0.0,0.0,996382484655.4572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496344142814.83167,0.0,0.0,0.0,-176399904134.42212,0.0,-2.524354896707238e-18,-47322.1653058349,-2.5243548967072378e-26,-0.0004732216530583489,0.0,1.830807814788735e+23,1.295295801184233e+24,1.416036615229528e+24,0.0,183080781478.87344,1354500127477.5898,1416036615229.5276,0.0,0.0,0.0,0.0,0.0,0.0,996382484655.4572,0.0,0.0,183080781478.87317,534517546956.55426,1416036615229.5256,0.0,0.0,0.0,0.0,0.0,0.0,-176399904134.42212,0.0
1.0,-1,-1,1,-47202.057199069604,0.0,-0.00047202057199069593,0.0,0.0,1.830807722130469e+23,1.288127121185375e+24,1.4160363436477282e+24,0.0,183080772213.04688,1347003787287.6335,1416036343647.7278,0.0,0.0,1316279520687.4805,0.0,0.0,0.0,0.0,0.0,0.0,183080772213.04666,534517529461.0572,1416036343647.7244,0.0,0.0,-503793262860.9041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.583389175297725e-64,7999734.2774432795,1347195821063.2432,2812864.261328992,0.0,0.0,0.0,0.0,9.815683472555119e-64,579045.6300343653,995711972125.0337,7705451.981396649,0.0,0.0,0.0,0.0,62589821.10579338,183091970091.63565,534517911729.3709,1416085399913.9893,0.0,0.0,0.0,0.0,0.0,0.0,5.5730562633174856e+16,0.0,0.0,0.0,58277.84983323392,0.0,0.0,0.0,-1316279520687.4805,0.0,0.0,0.0,995296079402.1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503793262860.9041,0.0,0.0,0.0,-182809763297.6903,0.0,-1.262177448353619e-18,-47202.05719906821,-1.2621774483536189e-26,-0.00047202057199068195,0.0,1.830807722130469e+23,1.2881271769159381e+24,1.4160363436477282e+24,0.0,183080772213.04688,1347003845565.4836,1416036343647.7278,0.0,0.0,0.0,0.0,0.0,0.0,995296079402.1157,0.0,0.0,183080772213.04666,534517529461.0572,1416036343647.7244,0.0,0.0,0.0,0.0,0.0,0.0,-182809763297.6903,0.0
1.02,-1,-1,1,-47056.22186834939,0.0,-0.00047056221868349384,0.0,0.0,1.830807568136014e+23,1.2794229536581427e+24,1.4160360677247736e+24,0.0,183080756813.60135,1337901776755.025,1416036067724.7732,0.0,0.0,1316104204928.7795,0.0,0.0,0.0,0.0,0.0,0.0,183080756813.6011,534517503745.79504,1416036067724.7715,0.0,0.0,-512719931919.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.358857271069251e-64,7976072.848222311,1347568700037.124,2636621.1711643864,0.0,0.0,0.0,0.0,9.890527444185325e-64,569990.2424310768,994734152211.5105,7764199.527785264,0.0,0.0,0.0,0.0,62589821.10579338,183091970091.63474,534517911729.3692,1416085399913.9873,0.0,0.0,0.0,0.0,0.0,0.0,2.8885947027983184e+16,0.0,0.0,0.0,30206.242385671983,0.0,0.0,0.0,-1316104204928.7795,0.0,0.0,0.0,994299501973.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512719931919.549,0.0,0.0,0.0,-190915198758.14392,0.0,-1.262177448353619e-18,-47056.221868347864,-1.2621774483536189e-26,-0.00047056221868347855,0.0,1.830807568136014e+23,1.2794229825440905e+24,1.4160360677247736e+24,0.0,183080756813.60135,1337901806961.268,1416036067724.7732,0.0,0.0,0.0,0.0,0.0,0.0,994299501973.616,0.0,0.0,183080756813.6011,534517503745.79504,1416036067724.7715,0.0,0.0,0.0,0.0,0.0,0.0,-190915198758.14392,0.0
1.04,-1,-1,1,-46872.062325414394,0.0,-0.0004687206232541439,0.0,0.0,1.8308073155125562e+23,1.2684312217515116e+24,1.416035784754216e+24,0.0,183080731551.25558,1326407643712.1172,1416035784754.2156,0.0,0.0,1315741619940.8418,0.0,0.0,0.0,0.0,0.0,0.0,183080731551.25537,534517464596.63184,1416035784754.2126,0.0,0.0,-523851440825.3566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.154067760698581e-64,7957472.992586248,1347889641035.7495,2475874.610541523,0.0,0.0,0.0,0.0,9.958790617550464e-64,557480.4245807072,993889335128.582,7817781.562810046,0.0,0.0,0.0,0.0,62589821.10579337,183091970091.6349,534517911729.3696,1416085399913.987,0.0,0.0,0.0,0.0,0.0,0.0,1.4561320237269994e+17,0.0,0.0,0.0,152268.77211824546,0.0,0.0,0.0,-1315741619940.8418,0.0,0.0,0.0,993430073618.0863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523851440825.3566,0.0,0.0,0.0,-201539742233.82944,0.0,-1.262177448353619e-18,-46872.06232541293,-1.2621774483536189e-26,-0.0004687206232541293,0.0,1.8308073155125562e+23,1.2684313673647145e+24,1.416035784754216e+24,0.0,183080731551.25558,1326407795980.89,1416035784754.2156,0.0,0.0,0.0,0.0,0.0,0.0,993430073618.0863,0.0,0.0,183080731551.25537,534517464596.63184,1416035784754.2126,0.0,0.0,0.0,0.0,0.0,0.0,-201539742233.82944,0.0
1.06,-1,-1,1,-46631.67870493754,0.0,-0.00046631678704937536,0.0,0.0,1.8308069097158783e+23,1.25408384567005e+24,1.4160354865025215e+24,0.0,183080690971.58777,1311404489441.4546,1416035486502.5212,0.0,0.0,1315120836850.241,0.0,0.0,0.0,0.0,0.0,0.0,183080690971.5876,534517404225.0207,1416035486502.5193,0.0,0.0,-538233751633.8086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9697022450862423e-64,7944485.469286307,1348151924142.4346,2331159.255543115,0.0,0.0,0.0,0.0,1.0020245792339524e-63,541340.0798472723,993196730232.0306,7866019.865745831,0.0,0.0,0.0,0.0,62589821.10579339,183091970091.63535,534517911729.3705,1416085399913.9893,0.0,0.0,0.0,0.0,0.0,0.0,6.428448351635108e+16,0.0,0.0,0.0,67222.7463704593,0.0,0.0,0.0,-1315120836850.241,0.0,0.0,0.0,992704372496.6389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538233751633.8086,0.0,0.0,0.0,-215817220057.46045,0.0,-3.7865323450608574e-18,-46631.67870493618,-3.7865323450608567e-26,-0.00046631678704936176,0.0,1.8308069097158783e+23,1.2540839099545326e+24,1.4160354865025215e+24,0.0,183080690971.58777,1311404556664.2,1416035486502.5212,0.0,0.0,0.0,0.0,0.0,0.0,992704372496.6389,0.0,0.0,183080690971.5876,534517404225.0207,1416035486502.5193,0.0,0.0,0.0,0.0,0.0,0.0,-215817220057.46045,0.0
1.08,-1,-1,1,-46308.795653503366,0.0,-0.0004630879565350336,0.0,0.0,1.8308062636204858e+23,1.2348123384446435e+24,1.4160351561667564e+24,0.0,183080626362.04852,1291252135848.0645,1416035156166.756,0.0,0.0,1314149893826.4883,0.0,0.0,0.0,0.0,0.0,0.0,183080626362.04825,534517310346.71844,1416035156166.753,0.0,0.0,-557415068325.1437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.803242522806734e-64,7936727.331679861,1348358631807.2822,2200498.28958471,0.0,0.0,0.0,0.0,1.0075732369067558e-63,521988.90586334764,992649503376.9668,7909573.376991433,0.0,0.0,0.0,0.0,62589821.10579339,183091970091.63495,534517911729.37006,1416085399913.9893,0.0,0.0,0.0,0.0,0.0,0.0,3.31018248597847e+16,0.0,0.0,0.0,34614.81613028253,0.0,0.0,0.0,-1314149893826.4883,0.0,0.0,0.0,992111785061.9178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557415068325.1437,0.0,0.0,0.0,-235376924945.75723,0.0,-2.524354896707238e-18,-46308.7956535018,-2.5243548967072378e-26,-0.0004630879565350179,0.0,1.8308062636204858e+23,1.234812371546468e+24,1.4160351561667564e+24,0.0,183080626362.04852,1291252170462.8801,1416035156166.756,0.0,0.0,0.0,0.0,0.0,0.0,992111785061.9178,0.0,0.0,183080626362.04825,534517310346.71844,1416035156166.753,0.0,0.0,0.0,0.0,0.0,0.0,-235376924945.75723,0.0
1.1,-1,-1,1,-45862.90684085026,0.0,-0.0004586290684085025,0.0,0.0,1.8308052216745127e+23,1.2081990697306661e+24,1.4160347644626106e+24,0.0,183080522167.45123,1263422449507.1367,1416034764462.6104,0.0,0.0,1312691303999.5356,0.0,0.0,0.0,0.0,0.0,0.0,183080522167.45087,534517161919.55774,1416034764462.608,0.0,0.0,-583786016411.9579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6505644050097612e-64,7933240.413398598,1348519038271.254,2080654.372016958,0.0,0.0,0.0,0.0,1.012662507741658e-63,500187.0053912404,992224030270.2473,7949521.209200805,0.0,0.0,0.0,0.0,62589821.10579337,183091970091.6352,534517911729.3706,1416085399913.989,0.0,0.0,0.0,0.0,0.0,0.0,2.096062695174061e+16,0.0,0.0,0.0,21918.67822947163,0.0,0.0,0.0,-1312691303999.5356,0.0,0.0,0.0,991622891018.3337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583786016411.9579,0.0,0.0,0.0,-262717581512.07736,0.0,-2.524354896707238e-18,-45862.90684084886,-2.5243548967072378e-26,-0.00045862906840848857,0.0,1.8308052216745127e+23,1.2081990906912926e+24,1.4160347644626106e+24,0.0,183080522167.45123,1263422471425.8142,1416034764462.6104,0.0,0.0,0.0,0.0,0.0,0.0,991622891018.3337,0.0,0.0,183080522167.45087,534517161919.55774,1416034764462.608,0.0,0.0,0.0,0.0,0.0,0.0,-262717581512.07736,0.0
1.12,-1,-1,1,-45229.83039156973,0.0,-0.00045229830391569725,0.0,0.0,1.830803485588446e+23,1.170413304803456e+24,1.4160342615886033e+24,0.0,183080348558.84457,1223909603588.8901,1416034261588.603,0.0,0.0,1310523385593.6528,0.0,0.0,0.0,0.0,0.0,0.0,183080348558.84433,534516920558.3553,1416034261588.6013,0.0,0.0,-621130702563.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5076017992354782e-64,7932932.434127214,1348643766676.8015,1968435.773919676,0.0,0.0,0.0,0.0,1.0174279281604274e-63,476794.2648469548,991892712651.3104,7986927.270096852,0.0,0.0,0.0,0.0,62589821.10579337,183091970091.635,534517911729.37006,1416085399913.9878,0.0,0.0,0.0,0.0,0.0,0.0,1.5188958259073856e+16,0.0,0.0,0.0,15883.202801520638,0.0,0.0,0.0,-1310523385593.6528,0.0,0.0,0.0,991200884686.7517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621130702563.119,0.0,0.0,0.0,-301808185773.0151,0.0,-1.262177448353619e-18,-45229.830391568226,-1.2621774483536189e-26,-0.0004522983039156822,0.0,1.830803485588446e+23,1.1704133199924149e+24,1.4160342615886033e+24,0.0,183080348558.84457,1223909619472.0935,1416034261588.603,0.0,0.0,0.0,0.0,0.0,0.0,991200884686.7517,0.0,0.0,183080348558.84433,534516920558.3553,1416034261588.6013,0.0,0.0,0.0,0.0,0.0,0.0,-301808185773.0151,0.0
