sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf
0.8200000000000001,-1,-1,1,-44986.99204798282,0.0,-0.00044986992047982814,0.0,8.37935077467855e+23,1.132701231775749e+23,1.4160266897539684e+24,0.0,1278570635832.827,113270123177.57487,1416026689753.968,0.0,789806051017.9982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961929562.5735,113270123177.5747,1416026689753.9663,0.0,-156197344747.74515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791713097963.7435,9885968.380125746,811241.4318610129,1.0334296634347044e-64,0.0,0.0,0.0,0.0,2368062566711.61,114756.92450821053,36454605.6906696,4.643881866763401e-63,0.0,0.0,0.0,0.0,644963423710.2722,113277091343.03944,1416085399914.001,62589821.105793424,0.0,0.0,0.0,0.0,-498470840433039.56,0.0,0.0,0.0,-760.596132724906,0.0,0.0,0.0,-789806051017.9982,0.0,0.0,0.0,2348207048628.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156197344747.74515,0.0,0.0,0.0,-1714598343118.4294,0.0,0.0,0.0,-1.262177448353619e-18,-44986.99204798131,-1.2621774483536189e-26,-0.000449869920479813,8.379350769693833e+23,1.132701231775749e+23,1.4160266897539684e+24,0.0,1278570635072.2297,113270123177.57487,1416026689753.968,0.0,0.0,0.0,0.0,0.0,2348207048628.082,0.0,0.0,0.0,644961929562.5735,113270123177.5747,1416026689753.9663,0.0,0.0,0.0,0.0,0.0,-1714598343118.4294,0.0,0.0,0.0
0.84,-1,-1,1,-44960.62939195026,0.0,-0.0004496062939195025,0.0,8.368567200092186e+23,1.132701229744564e+23,1.4160266834614735e+24,0.0,1276925214584.0708,113270122974.45638,1416026683461.4731,0.0,789785376169.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961924154.4331,113270122974.45612,1416026683461.4712,0.0,-157822085740.04828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791712371156.7058,9886011.634894554,811239.5488248309,1.0334272651766722e-64,0.0,0.0,0.0,0.0,2368062892151.6006,114741.80312549885,36454621.38218894,4.6438838653118443e-63,0.0,0.0,0.0,0.0,644963423710.2719,113277091343.0395,1416085399914.001,62589821.10579345,0.0,0.0,0.0,0.0,-418621610983338.9,0.0,0.0,0.0,-638.7574810040851,0.0,0.0,0.0,-789785376169.685,0.0,0.0,0.0,2348188499806.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157822085740.04828,0.0,0.0,0.0,-1716225210015.6267,0.0,0.0,0.0,-1.8932661725304287e-18,-44960.62939194858,-1.8932661725304283e-26,-0.0004496062939194858,8.368567195905963e+23,1.132701229744564e+23,1.4160266834614735e+24,0.0,1276925213945.3125,113270122974.45638,1416026683461.4731,0.0,0.0,0.0,0.0,0.0,2348188499806.508,0.0,0.0,0.0,644961924154.4331,113270122974.45612,1416026683461.4712,0.0,0.0,0.0,0.0,0.0,-1716225210015.6267,0.0,0.0,0.0
0.86,-1,-1,1,-44932.12644792853,0.0,-0.0004493212644792853,0.0,8.356908146349021e+23,1.1327012275953903e+23,1.4160266766609997e+24,0.0,1275146207575.2397,113270122759.539,1416026676660.9993,0.0,789763091411.2233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961918269.2329,113270122759.5388,1416026676660.997,0.0,-159578802105.21655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791711654794.0876,9886054.522276958,811237.5140812146,1.0334246737057818e-64,0.0,0.0,0.0,0.0,2368063212911.4917,114726.78695081534,36454638.33790092,4.643886024871032e-63,0.0,0.0,0.0,0.0,644963423710.2719,113277091343.03929,1416085399914.001,62589821.10579344,0.0,0.0,0.0,0.0,-339273551644689.3,0.0,0.0,0.0,-517.6835441218927,0.0,0.0,0.0,-789763091411.2233,0.0,0.0,0.0,2348168414330.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159578802105.21655,0.0,0.0,0.0,-1717984125542.2517,0.0,0.0,0.0,-1.8932661725304287e-18,-44932.126447927134,-1.8932661725304283e-26,-0.0004493212644792713,8.356908142956285e+23,1.1327012275953903e+23,1.4160266766609997e+24,0.0,1275146207057.5562,113270122759.539,1416026676660.9993,0.0,0.0,0.0,0.0,0.0,2348168414330.574,0.0,0.0,0.0,644961918269.2329,113270122759.5388,1416026676660.997,0.0,0.0,0.0,0.0,0.0,-1717984125542.2517,0.0,0.0,0.0
0.88,-1,-1,1,-44900.90187385507,0.0,-0.00044900901873855064,0.0,8.344135817050708e+23,1.1327012252606879e+23,1.416026669212085e+24,0.0,1273197330432.9485,113270122526.06876,1416026669212.0845,0.0,789738740790.9397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961911770.5835,113270122526.06856,1416026669212.0833,0.0,-161503322128.57657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791710932812.3022,9886097.940419598,811235.2857656655,1.0334218357041827e-64,0.0,0.0,0.0,0.0,2368063536184.135,114711.5669012384,36454656.90666594,4.643888389872475e-63,0.0,0.0,0.0,0.0,644963423710.2708,113277091343.03929,1416085399914.0005,62589821.10579343,0.0,0.0,0.0,0.0,-261261513746101.7,0.0,0.0,0.0,-398.64818734935307,0.0,0.0,0.0,-789738740790.9397,0.0,0.0,0.0,2348146383183.1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161503322128.57657,0.0,0.0,0.0,-1719910964919.412,0.0,0.0,0.0,-1.8932661725304287e-18,-44900.90187385331,-1.8932661725304283e-26,-0.0004490090187385331,8.344135814438086e+23,1.1327012252606879e+23,1.416026669212085e+24,0.0,1273197330034.2996,113270122526.06876,1416026669212.0845,0.0,0.0,0.0,0.0,0.0,2348146383183.1265,0.0,0.0,0.0,644961911770.5835,113270122526.06856,1416026669212.0833,0.0,0.0,0.0,0.0,0.0,-1719910964919.412,0.0,0.0,0.0
0.9,-1,-1,1,-44866.10161515453,0.0,-0.00044866101615154515,0.0,8.32990086351368e+23,1.1327012226151281e+23,1.4160266609063486e+24,0.0,1271025277479.886,113270122261.51279,1416026660906.3481,0.0,789711649899.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961904453.6107,113270122261.5126,1416026660906.3462,0.0,-163648276872.77768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791710176988.4779,9886143.440656463,811232.8018424152,1.0334186721632001e-64,0.0,0.0,0.0,0.0,2368063874606.8477,114695.61188663165,36454677.60543452,4.643891026156754e-63,0.0,0.0,0.0,0.0,644963423710.2708,113277091343.03923,1416085399914.0007,62589821.105793454,0.0,0.0,0.0,0.0,-185968764933850.88,0.0,0.0,0.0,-283.76208183699146,0.0,0.0,0.0,-789711649899.05,0.0,0.0,0.0,2348121807520.1313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163648276872.77768,0.0,0.0,0.0,-1722058434777.621,0.0,0.0,0.0,-1.8932661725304287e-18,-44866.10161515295,-1.8932661725304283e-26,-0.0004486610161515294,8.329900861653984e+23,1.1327012226151281e+23,1.4160266609063486e+24,0.0,1271025277196.1226,113270122261.51279,1416026660906.3481,0.0,0.0,0.0,0.0,0.0,2348121807520.1313,0.0,0.0,0.0,644961904453.6107,113270122261.5126,1416026660906.3462,0.0,0.0,0.0,0.0,0.0,-1722058434777.621,0.0,0.0,0.0
0.92,-1,-1,1,-44826.43080735673,0.0,-0.00044826430807356723,0.0,8.313673625033983e+23,1.1327012194169547e+23,1.4160266514237805e+24,0.0,1268549229969.9172,113270121941.69545,1416026651423.7803,0.0,789680786522.5789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961895999.0538,113270121941.69518,1416026651423.7786,0.0,-166093452551.71692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791709334698.0923,9886193.872505615,811229.9671924706,1.033415061938195e-64,0.0,0.0,0.0,0.0,2368064251742.8438,114677.9509557726,36454701.22684175,4.6438940346777316e-63,0.0,0.0,0.0,0.0,644963423710.2714,113277091343.03918,1416085399914.001,62589821.10579342,0.0,0.0,0.0,0.0,-115690123173306.62,0.0,0.0,0.0,-176.5267958375298,0.0,0.0,0.0,-789680786522.5789,0.0,0.0,0.0,2348093783764.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166093452551.71692,0.0,0.0,0.0,-1724506449969.977,0.0,0.0,0.0,-1.8932661725304287e-18,-44826.430807355275,-1.8932661725304283e-26,-0.00044826430807355265,8.313673623877069e+23,1.1327012194169547e+23,1.4160266514237805e+24,0.0,1268549229793.3887,113270121941.69545,1416026651423.7803,0.0,0.0,0.0,0.0,0.0,2348093783764.3125,0.0,0.0,0.0,644961895999.0538,113270121941.69518,1416026651423.7786,0.0,0.0,0.0,0.0,0.0,-1724506449969.977,0.0,0.0,0.0
0.9400000000000001,-1,-1,1,-44779.873003065855,0.0,-0.0004477987300306585,0.0,8.294629279542198e+23,1.132701215186738e+23,1.4160266402577573e+24,0.0,1265643331699.3694,113270121518.67378,1416026640257.7568,0.0,789644523452.2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961885892.955,113270121518.67365,1416026640257.7556,0.0,-168963077645.79083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791708303966.5461,9886254.689560344,811226.6315328617,1.0334108136253532e-64,0.0,0.0,0.0,0.0,2368064713251.996,114656.73316138638,36454729.02321032,4.643897574938605e-63,0.0,0.0,0.0,0.0,644963423710.2708,113277091343.03912,1416085399914.0005,62589821.10579344,0.0,0.0,0.0,0.0,-53679137500945.7,0.0,0.0,0.0,-81.90678587288858,0.0,0.0,0.0,-789644523452.2031,0.0,0.0,0.0,2348060913669.1597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168963077645.79083,0.0,0.0,0.0,-1727379467944.6567,0.0,0.0,0.0,-1.8932661725304287e-18,-44779.87300306418,-1.8932661725304283e-26,-0.00044779873003064174,8.294629279005406e+23,1.132701215186738e+23,1.4160266402577573e+24,0.0,1265643331617.4626,113270121518.67378,1416026640257.7568,0.0,0.0,0.0,0.0,0.0,2348060913669.1597,0.0,0.0,0.0,644961885892.955,113270121518.67365,1416026640257.7556,0.0,0.0,0.0,0.0,0.0,-1727379467944.6567,0.0,0.0,0.0
0.96,-1,-1,1,-44723.229875797275,0.0,-0.00044723229875797267,0.0,8.271459560937485e+23,1.1327012089561498e+23,1.416026626587483e+24,0.0,1262107959730.2168,113270120895.61496,1416026626587.4827,0.0,789600240065.6859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961873286.8264,113270120895.61482,1416026626587.4805,0.0,-172454153622.29562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791706882886.0898,9886336.58074477,811222.5520290904,1.0334056179442513e-64,0.0,0.0,0.0,0.0,2368065349538.404,114628.34257652191,36454763.018102996,4.643901904673061e-63,0.0,0.0,0.0,0.0,644963423710.2715,113277091343.03946,1416085399914.001,62589821.10579344,0.0,0.0,0.0,0.0,-3901761649199.43,0.0,0.0,0.0,-5.953537459919062,0.0,0.0,0.0,-789600240065.6859,0.0,0.0,0.0,2348020997224.7476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172454153622.29562,0.0,0.0,0.0,-1730874910787.312,0.0,0.0,0.0,-1.8932661725304287e-18,-44723.229875795725,-1.8932661725304283e-26,-0.00044723229875795717,8.271459560898466e+23,1.1327012089561498e+23,1.416026626587483e+24,0.0,1262107959724.2632,113270120895.61496,1416026626587.4827,0.0,0.0,0.0,0.0,0.0,2348020997224.7476,0.0,0.0,0.0,644961873286.8264,113270120895.61482,1416026626587.4805,0.0,0.0,0.0,0.0,0.0,-1730874910787.312,0.0,0.0,0.0
0.98,-1,-1,1,-44651.396059025894,0.0,-0.00044651396059025886,0.0,8.242076134483891e+23,1.132701198747984e+23,1.4160266090658923e+24,0.0,1257624463663.0457,113270119874.79837,1416026609065.8918,0.0,789543673560.2156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961856758.376,113270119874.79817,1416026609065.8896,0.0,-176881066655.54584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791704668572.3287,9886460.691549325,811217.331550931,1.0333989690999974e-64,0.0,0.0,0.0,0.0,2368066340988.3496,114585.6462669005,36454806.52084338,4.6439074453768663e-63,0.0,0.0,0.0,0.0,644963423710.272,113277091343.03943,1416085399914.0017,62589821.10579345,0.0,0.0,0.0,0.0,29830928346432.97,0.0,0.0,0.0,45.51778538576036,0.0,0.0,0.0,-789543673560.2156,0.0,0.0,0.0,2347970558303.5127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176881066655.54584,0.0,0.0,0.0,-1735307951353.3254,0.0,0.0,0.0,-1.8932661725304287e-18,-44651.39605902414,-1.8932661725304283e-26,-0.00044651396059024136,8.242076134782196e+23,1.132701198747984e+23,1.4160266090658923e+24,0.0,1257624463708.5627,113270119874.79837,1416026609065.8918,0.0,0.0,0.0,0.0,0.0,2347970558303.5127,0.0,0.0,0.0,644961856758.376,113270119874.79817,1416026609065.8896,0.0,0.0,0.0,0.0,0.0,-1735307951353.3254,0.0,0.0,0.0
1.0,-1,-1,1,-44556.28825286293,0.0,-0.0004455628825286292,0.0,8.203172551945408e+23,1.1327011805048283e+23,1.416026585479196e+24,0.0,1251688326174.6003,113270118050.4828,1416026585479.1956,0.0,789467914610.1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961833913.2211,113270118050.48264,1416026585479.1938,0.0,-182741422348.72928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791700861110.9476,9886668.669597747,811210.3205540596,1.0333900398208255e-64,0.0,0.0,0.0,0.0,2368068045734.3457,114514.6337437273,36454864.94414655,4.643914886443199e-63,0.0,0.0,0.0,0.0,644963423710.2701,113277091343.03897,1416085399914.0005,62589821.105793424,0.0,0.0,0.0,0.0,45692315132831.53,0.0,0.0,0.0,69.7200224492326,0.0,0.0,0.0,-789467914610.1079,0.0,0.0,0.0,2347904164868.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182741422348.72928,0.0,0.0,0.0,-1741177672537.209,0.0,0.0,0.0,-1.8932661725304287e-18,-44556.288252861275,-1.8932661725304283e-26,-0.0004455628825286127,8.203172552402331e+23,1.1327011805048283e+23,1.416026585479196e+24,0.0,1251688326244.3203,113270118050.4828,1416026585479.1956,0.0,0.0,0.0,0.0,0.0,2347904164868.31,0.0,0.0,0.0,644961833913.2211,113270118050.48264,1416026585479.1938,0.0,0.0,0.0,0.0,0.0,-1741177672537.209,0.0,0.0,0.0
1.02,-1,-1,1,-44425.39285072468,0.0,-0.0004442539285072467,0.0,8.149630164684965e+23,1.1327011458955113e+23,1.416026552218983e+24,0.0,1243518513743.4912,113270114589.5511,1416026552218.9827,0.0,789361950738.2573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961800739.1063,113270114589.55098,1416026552218.9805,0.0,-190805237733.87308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791693901983.6488,9887040.948042152,811200.4672876382,1.0333774905856623e-64,0.0,0.0,0.0,0.0,2368071161474.172,114388.33133951366,36454947.05235185,4.643925344139659e-63,0.0,0.0,0.0,0.0,644963423710.271,113277091343.03905,1416085399914.001,62589821.105793424,0.0,0.0,0.0,0.0,45164479150010.35,0.0,0.0,0.0,68.91461925473868,0.0,0.0,0.0,-789361950738.2573,0.0,0.0,0.0,2347813549322.6274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190805237733.87308,0.0,0.0,0.0,-1749256836249.332,0.0,0.0,0.0,-1.262177448353619e-18,-44425.39285072288,-1.2621774483536189e-26,-0.0004442539285072287,8.149630165136613e+23,1.1327011458955113e+23,1.416026552218983e+24,0.0,1243518513812.4065,113270114589.5511,1416026552218.9827,0.0,0.0,0.0,0.0,0.0,2347813549322.6274,0.0,0.0,0.0,644961800739.1063,113270114589.55098,1416026552218.9805,0.0,0.0,0.0,0.0,0.0,-1749256836249.332,0.0,0.0,0.0
1.04,-1,-1,1,-44239.93826219199,0.0,-0.00044239938262191983,0.0,8.073770522506801e+23,1.132701077851028e+23,1.4160265034667595e+24,0.0,1231943403267.5242,113270107785.10278,1416026503466.759,0.0,789208677666.5519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961750559.9534,113270107785.10266,1416026503466.757,0.0,-202227024958.98117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791680861518.5098,9887726.938061893,811186.0914467366,1.0333591813539781e-64,0.0,0.0,0.0,0.0,2368076999454.89,114156.85452126626,36455066.84760009,4.6439406018334513e-63,0.0,0.0,0.0,0.0,644963423710.2699,113277091343.03894,1416085399913.9998,62589821.10579345,0.0,0.0,0.0,0.0,32786675534605.855,0.0,0.0,0.0,50.02783832824298,0.0,0.0,0.0,-789208677666.5519,0.0,0.0,0.0,2347686571100.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202227024958.98117,0.0,0.0,0.0,-1760704918342.7546,0.0,0.0,0.0,-1.8932661725304287e-18,-44239.93826219034,-1.8932661725304283e-26,-0.00044239938262190335,8.07377052283468e+23,1.132701077851028e+23,1.4160265034667595e+24,0.0,1231943403317.554,113270107785.10278,1416026503466.759,0.0,0.0,0.0,0.0,0.0,2347686571100.354,0.0,0.0,0.0,644961750559.9534,113270107785.10266,1416026503466.757,0.0,0.0,0.0,0.0,0.0,-1760704918342.7546,0.0,0.0,0.0
1.06,-1,-1,1,-43972.56020915088,0.0,-0.00043972560209150867,0.0,7.964400380187362e+23,1.1327009415101457e+23,1.4160264298546506e+24,0.0,1215255063542.0808,113270094151.01454,1416026429854.6501,0.0,788982242766.8562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961672257.2881,113270094151.01431,1416026429854.6484,0.0,-218688851482.06476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791656538749.7047,9888986.800007826,811164.5216902681,1.0333317099191524e-64,0.0,0.0,0.0,0.0,2368087886523.8843,113733.99470124682,36455246.590430185,4.643963494696896e-63,0.0,0.0,0.0,0.0,644963423710.271,113277091343.03923,1416085399914.001,62589821.105793454,0.0,0.0,0.0,0.0,13496171075728.018,0.0,0.0,0.0,20.5932517895626,0.0,0.0,0.0,-788982242766.8562,0.0,0.0,0.0,2347505942936.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218688851482.06476,0.0,0.0,0.0,-1777212551630.6396,0.0,0.0,0.0,-1.8932661725304287e-18,-43972.560209149524,-1.8932661725304283e-26,-0.0004397256020914952,7.964400380322327e+23,1.1327009415101457e+23,1.4160264298546506e+24,0.0,1215255063562.6746,113270094151.01454,1416026429854.6501,0.0,0.0,0.0,0.0,0.0,2347505942936.027,0.0,0.0,0.0,644961672257.2881,113270094151.01431,1416026429854.6484,0.0,0.0,0.0,0.0,0.0,-1777212551630.6396,0.0,0.0,0.0
1.08,-1,-1,1,-43583.80822856181,0.0,-0.000435838082285618,0.0,7.805382714143103e+23,1.1327006658350838e+23,1.4160263160201999e+24,0.0,1190991212576.77,113270066583.50835,1416026316020.1995,0.0,788644387256.3949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961546982.2727,113270066583.50816,1416026316020.1968,0.0,-242614721661.8986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791612435687.1498,9891230.715632694,811131.4488017125,1.033289588112036e-64,0.0,0.0,0.0,0.0,2368107621366.1973,112985.79850421795,36455522.18995296,4.643998596204498e-63,0.0,0.0,0.0,0.0,644963423710.2715,113277091343.03938,1416085399914.0007,62589821.10579343,0.0,0.0,0.0,0.0,-9884405040550.111,0.0,0.0,0.0,-15.082206697582933,0.0,0.0,0.0,-788644387256.3949,0.0,0.0,0.0,2347247181268.4023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242614721661.8986,0.0,0.0,0.0,-1801217515688.9895,0.0,0.0,0.0,-1.262177448353619e-18,-43583.80822856018,-1.2621774483536189e-26,-0.0004358380822856017,7.805382714044256e+23,1.1327006658350838e+23,1.4160263160201999e+24,0.0,1190991212561.6875,113270066583.50835,1416026316020.1995,0.0,0.0,0.0,0.0,0.0,2347247181268.4023,0.0,0.0,0.0,644961546982.2727,113270066583.50816,1416026316020.1968,0.0,0.0,0.0,0.0,0.0,-1801217515688.9895,0.0,0.0,0.0
1.1,-1,-1,1,-43016.06643782565,0.0,-0.00043016066437825636,0.0,7.573150073905312e+23,1.1327001060868562e+23,1.416026135802983e+24,0.0,1155555790134.8257,113270010608.6856,1416026135802.9827,0.0,788139219238.9609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644961341679.5592,113270010608.68542,1416026135802.9797,0.0,-277544770783.6947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791536124602.4514,9895017.413655454,811079.6839625677,1.0332236603736441e-64,0.0,0.0,0.0,0.0,2368141749862.6465,111735.43220130028,36455953.5512757,4.644053535989101e-63,0.0,0.0,0.0,0.0,644963423710.2703,113277091343.03912,1416085399914.0,62589821.10579343,0.0,0.0,0.0,0.0,-36083866499816.016,0.0,0.0,0.0,-55.058886272423024,0.0,0.0,0.0,-788139219238.9609,0.0,0.0,0.0,2346874527047.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277544770783.6947,0.0,0.0,0.0,-1836280078647.5615,0.0,0.0,0.0,-1.8932661725304287e-18,-43016.06643782418,-1.8932661725304283e-26,-0.0004301606643782417,7.573150073544474e+23,1.1327001060868562e+23,1.416026135802983e+24,0.0,1155555790079.767,113270010608.6856,1416026135802.9827,0.0,0.0,0.0,0.0,0.0,2346874527047.768,0.0,0.0,0.0,644961341679.5592,113270010608.68542,1416026135802.9797,0.0,0.0,0.0,0.0,0.0,-1836280078647.5615,0.0,0.0,0.0
1.12,-1,-1,1,-42182.962206944736,0.0,-0.0004218296220694473,0.0,7.23237232377977e+23,1.1326989666732525e+23,1.4160258426737703e+24,0.0,1103557916269.4236,113269896667.32523,1416025842673.77,0.0,787385700898.4031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644960996090.4492,113269896667.32506,1416025842673.768,0.0,-328788780719.4294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791411758990.4685,9900957.773098702,810996.76880476,1.0331180599887514e-64,0.0,0.0,0.0,0.0,2368197319402.412,109804.38090659869,36456644.49116342,4.64414153631403e-63,0.0,0.0,0.0,0.0,644963423710.2706,113277091343.0391,1416085399914.001,62589821.105793424,0.0,0.0,0.0,0.0,-60998678575732.055,0.0,0.0,0.0,-93.07537224389307,0.0,0.0,0.0,-787385700898.4031,0.0,0.0,0.0,2346333121889.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328788780719.4294,0.0,0.0,0.0,-1887736201803.821,0.0,0.0,0.0,-1.262177448353619e-18,-42182.96220694319,-1.2621774483536189e-26,-0.0004218296220694319,7.232372323169784e+23,1.1326989666732525e+23,1.4160258426737703e+24,0.0,1103557916176.3484,113269896667.32523,1416025842673.77,0.0,0.0,0.0,0.0,0.0,2346333121889.718,0.0,0.0,0.0,644960996090.4492,113269896667.32506,1416025842673.768,0.0,0.0,0.0,0.0,0.0,-1887736201803.821,0.0,0.0,0.0
