sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf
0.8200000000000001,-1,-1,1,-41082.51024261002,0.0,-0.0004108251024261001,0.0,7.584511390402972e+23,1.374160578141661e+23,1.416023624941676e+24,0.0,1010729157331.3799,137416057814.16608,1416023624941.6758,0.0,534559210860.06445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760403979.67,137416057814.16588,1416023624941.6733,0.0,-130590457508.35516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536485623222.40424,11810003.400650641,694574.7445503871,8.848088057583759e-65,0.0,0.0,0.0,0.0,3050833453556.7925,765907.5819752455,46326962.57306759,5.901496996902326e-63,0.0,0.0,0.0,0.0,606763118592.8326,137424289559.57887,1416085399913.997,62589821.10579341,0.0,0.0,0.0,0.0,-46674460357231.28,0.0,0.0,0.0,-62.1994424656732,0.0,0.0,0.0,-534559210860.06445,0.0,0.0,0.0,3032749951631.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130590457508.35516,0.0,0.0,0.0,-2628781198342.2856,0.0,0.0,0.0,-1.262177448353619e-18,-41082.51024260856,-1.2621774483536189e-26,-0.00041082510242608554,7.584511389936222e+23,1.374160578141661e+23,1.416023624941676e+24,0.0,1010729157269.1797,137416057814.16608,1416023624941.6758,0.0,0.0,0.0,0.0,0.0,3032749951631.797,0.0,0.0,0.0,606760403979.67,137416057814.16588,1416023624941.6733,0.0,0.0,0.0,0.0,0.0,-2628781198342.2856,0.0,0.0,0.0
0.84,-1,-1,1,-41060.38282690972,0.0,-0.00041060382826909713,0.0,7.574147865124871e+23,1.374160463965853e+23,1.4160236184098292e+24,0.0,1009348090492.378,137416046396.58527,1416023618409.8289,0.0,534339509648.87445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760397362.5419,137416046396.5851,1416023618409.8267,0.0,-131751816519.03947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536283130545.285,11844526.689276358,694574.0577631183,8.848079310720503e-65,0.0,0.0,0.0,0.0,3051096534526.3184,725531.67675026,46326972.874593705,5.901498308931877e-63,0.0,0.0,0.0,0.0,606763118592.8318,137424289559.5785,1416085399913.997,62589821.1057934,0.0,0.0,0.0,0.0,-39801728260205.53,0.0,0.0,0.0,-53.040684091625735,0.0,0.0,0.0,-534339509648.87445,0.0,0.0,0.0,3033001730611.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131751816519.03947,0.0,0.0,0.0,-2630414037534.7974,0.0,0.0,0.0,-1.8932661725304287e-18,-41060.38282690834,-1.8932661725304283e-26,-0.0004106038282690833,7.574147864726846e+23,1.374160463965853e+23,1.4160236184098292e+24,0.0,1009348090439.3363,137416046396.58527,1416023618409.8289,0.0,0.0,0.0,0.0,0.0,3033001730611.592,0.0,0.0,0.0,606760397362.5419,137416046396.5851,1416023618409.8267,0.0,0.0,0.0,0.0,0.0,-2630414037534.7974,0.0,0.0,0.0
0.86,-1,-1,1,-41037.1958485931,0.0,-0.000410371958485931,0.0,7.563288082065092e+23,1.3741603497649693e+23,1.4160236116132214e+24,0.0,1007900891217.9857,137416034976.4969,1416023611613.221,0.0,534119162473.8241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760390455.9536,137416034976.49669,1416023611613.218,0.0,-132978661711.79295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536080965970.18225,11877277.743614836,694573.3424070056,8.848070199990302e-65,0.0,0.0,0.0,0.0,3051358584071.9023,687625.7334599607,46326983.60464125,5.901499675541485e-63,0.0,0.0,0.0,0.0,606763118592.8324,137424289559.57877,1416085399913.997,62589821.10579341,0.0,0.0,0.0,0.0,-33056317787489.023,0.0,0.0,0.0,-44.051597396377474,0.0,0.0,0.0,-534119162473.8241,0.0,0.0,0.0,3033252034699.4443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132978661711.79295,0.0,0.0,0.0,-2632111533981.4604,0.0,0.0,0.0,-1.8932661725304287e-18,-41037.19584859156,-1.8932661725304283e-26,-0.00041037195848591556,7.563288081734529e+23,1.3741603497649693e+23,1.4160236116132214e+24,0.0,1007900891173.9341,137416034976.4969,1416023611613.221,0.0,0.0,0.0,0.0,0.0,3033252034699.4443,0.0,0.0,0.0,606760390455.9536,137416034976.49669,1416023611613.218,0.0,0.0,0.0,0.0,0.0,-2632111533981.4604,0.0,0.0,0.0
0.88,-1,-1,1,-41012.77814811279,0.0,-0.00041012778148112784,0.0,7.551851876818501e+23,1.3741602354952786e+23,1.4160236045066872e+24,0.0,1006376876618.1024,137416023549.52783,1416023604506.6868,0.0,533898016644.9246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760383210.535,137416023549.52768,1416023604506.6848,0.0,-134281523237.3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535879133055.35675,11908352.725383243,694572.593654132,8.848060663908883e-65,0.0,0.0,0.0,0.0,3051619602160.698,652048.5201103361,46326994.83562594,5.901501105953771e-63,0.0,0.0,0.0,0.0,606763118592.8322,137424289559.57866,1416085399913.998,62589821.105793424,0.0,0.0,0.0,0.0,-26428859162273.402,0.0,0.0,0.0,-35.21969600324519,0.0,0.0,0.0,-533898016644.9246,0.0,0.0,0.0,3033500790548.1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134281523237.3576,0.0,0.0,0.0,-2633884297175.751,0.0,0.0,0.0,-1.8932661725304287e-18,-41012.77814811132,-1.8932661725304283e-26,-0.0004101277814811131,7.551851876554218e+23,1.3741602354952786e+23,1.4160236045066872e+24,0.0,1006376876582.8834,137416023549.52783,1416023604506.6868,0.0,0.0,0.0,0.0,0.0,3033500790548.1006,0.0,0.0,0.0,606760383210.535,137416023549.52768,1416023604506.6848,0.0,0.0,0.0,0.0,0.0,-2633884297175.751,0.0,0.0,0.0
0.9,-1,-1,1,-40986.89942309636,0.0,-0.00040986899423096354,0.0,7.53973138484044e+23,1.3741601210680081e+23,1.4160235970277006e+24,0.0,1004761672419.3285,137416012106.80078,1416023597027.7002,0.0,533675853629.79736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760375557.7158,137416012106.80057,1416023597027.698,0.0,-135674556768.18553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535677623347.85077,11937845.870134654,694571.8048530021,8.84805061777117e-65,0.0,0.0,0.0,0.0,3051879604256.691,618662.8447924611,46327006.667318165,5.90150261287451e-63,0.0,0.0,0.0,0.0,606763118592.8313,137424289559.5785,1416085399913.996,62589821.1057934,0.0,0.0,0.0,0.0,-19721552335840.46,0.0,0.0,0.0,-26.28138708960614,0.0,0.0,0.0,-533675853629.79736,0.0,0.0,0.0,3033747914920.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135674556768.18553,0.0,0.0,0.0,-2635746618084.9165,0.0,0.0,0.0,-1.8932661725304287e-18,-40986.89942309487,-1.8932661725304283e-26,-0.0004098689942309486,7.539731384643224e+23,1.3741601210680081e+23,1.4160235970277006e+24,0.0,1004761672393.047,137416012106.80078,1416023597027.7002,0.0,0.0,0.0,0.0,0.0,3033747914920.249,0.0,0.0,0.0,606760375557.7158,137416012106.80057,1416023597027.698,0.0,0.0,0.0,0.0,0.0,-2635746618084.9165,0.0,0.0,0.0
0.92,-1,-1,1,-40959.235732964094,0.0,-0.00040959235732964083,0.0,7.526774885212902e+23,1.374160006302564e+23,1.4160235890848066e+24,0.0,1003035059948.672,137416000630.25636,1416023589084.8062,0.0,533452347190.7993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760367396.7183,137416000630.25615,1416023589084.8047,0.0,-137177654638.84683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535476405864.7766,11965850.080688884,694570.9663385473,8.848039938496149e-65,0.0,0.0,0.0,0.0,3052138634668.4688,587335.0170704555,46327019.24468985,5.90150421476585e-63,0.0,0.0,0.0,0.0,606763118592.8314,137424289559.57831,1416085399913.9958,62589821.10579342,0.0,0.0,0.0,0.0,-12902427819265.973,0.0,0.0,0.0,-17.194067390810233,0.0,0.0,0.0,-533452347190.7993,0.0,0.0,0.0,3033993313196.8643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137177654638.84683,0.0,0.0,0.0,-2637718620662.109,0.0,0.0,0.0,-1.8932661725304287e-18,-40959.23573296263,-1.8932661725304283e-26,-0.0004095923573296263,7.526774885083878e+23,1.374160006302564e+23,1.4160235890848066e+24,0.0,1003035059931.478,137416000630.25636,1416023589084.8062,0.0,0.0,0.0,0.0,0.0,3033993313196.8643,0.0,0.0,0.0,606760367396.7183,137416000630.25615,1416023589084.8047,0.0,0.0,0.0,0.0,0.0,-2637718620662.109,0.0,0.0,0.0
0.9400000000000001,-1,-1,1,-40929.30773241413,0.0,-0.0004092930773241412,0.0,7.512757871738633e+23,1.3741598908293165e+23,1.4160235805357832e+24,0.0,1001167121002.0605,137415989082.93161,1416023580535.783,0.0,533226988976.7665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760358569.8677,137415989082.93141,1416023580535.7812,0.0,-138820226544.57422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535275408817.0104,11992458.178533021,694570.0632040183,8.84802843624953e-65,0.0,0.0,0.0,0.0,3052396789666.534,557933.6740383457,46327032.79133611,5.901505940102939e-63,0.0,0.0,0.0,0.0,606763118592.8329,137424289559.57883,1416085399913.998,62589821.10579341,0.0,0.0,0.0,0.0,-5753189367356.613,0.0,0.0,0.0,-7.666830388829112,0.0,0.0,0.0,-533226988976.7665,0.0,0.0,0.0,3034236875928.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138820226544.57422,0.0,0.0,0.0,-2639830113504.1367,0.0,0.0,0.0,-1.8932661725304287e-18,-40929.30773241288,-1.8932661725304283e-26,-0.0004092930773241288,7.512757871681098e+23,1.3741598908293165e+23,1.4160235805357832e+24,0.0,1001167120994.3934,137415989082.93161,1416023580535.783,0.0,0.0,0.0,0.0,0.0,3034236875928.664,0.0,0.0,0.0,606760358569.8677,137415989082.93141,1416023580535.7812,0.0,0.0,0.0,0.0,0.0,-2639830113504.1367,0.0,0.0,0.0
0.96,-1,-1,1,-40896.366864927164,0.0,-0.00040896366864927157,0.0,7.497329750674983e+23,1.3741597738854242e+23,1.4160235711453615e+24,0.0,999111134663.6923,137415977388.54239,1416023571145.361,0.0,532998952733.52466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760348814.4396,137415977388.54219,1416023571145.3594,0.0,-140648166884.27206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535074487263.67706,12017765.234755374,694569.0710141006,8.848015799844076e-65,0.0,0.0,0.0,0.0,3052654258291.1846,530327.6065702286,46327047.67377658,5.901507835563847e-63,0.0,0.0,0.0,0.0,606763118592.8315,137424289559.57867,1416085399913.9968,62589821.105793424,0.0,0.0,0.0,0.0,1779331548581.6035,0.0,0.0,0.0,2.371177501277998,0.0,0.0,0.0,-532998952733.52466,0.0,0.0,0.0,3034478470707.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140648166884.27206,0.0,0.0,0.0,-2642127684856.263,0.0,0.0,0.0,-6.310887241768095e-19,-40896.3668649259,-6.3108872417680944e-27,-0.0004089636686492589,7.497329750692783e+23,1.3741597738854242e+23,1.4160235711453615e+24,0.0,999111134666.0641,137415977388.54239,1416023571145.361,0.0,0.0,0.0,0.0,0.0,3034478470707.887,0.0,0.0,0.0,606760348814.4396,137415977388.54219,1416023571145.3594,0.0,0.0,0.0,0.0,0.0,-2642127684856.263,0.0,0.0,0.0
0.98,-1,-1,1,-40859.18137551831,0.0,-0.00040859181375518306,0.0,7.479913618003448e+23,1.3741596538834932e+23,1.4160235605016084e+24,0.0,996790221398.0933,137415965388.34929,1416023560501.6082,0.0,532766841702.1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760337666.9484,137415965388.34906,1416023560501.6055,0.0,-142736957970.9632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534873365053.63495,12041872.72938713,694567.9473880298,8.848001489543137e-65,0.0,0.0,0.0,0.0,3052911395435.3135,504381.9513321173,46327064.52770517,5.901509982109096e-63,0.0,0.0,0.0,0.0,606763118592.8323,137424289559.57867,1416085399913.9973,62589821.10579343,0.0,0.0,0.0,0.0,9682769269362.36,0.0,0.0,0.0,12.903477522151661,0.0,0.0,0.0,-532766841702.1062,0.0,0.0,0.0,3034717923263.3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142736957970.9632,0.0,0.0,0.0,-2644688039519.3496,0.0,0.0,0.0,-1.8932661725304287e-18,-40859.18137551707,-1.8932661725304283e-26,-0.0004085918137551707,7.47991361810027e+23,1.3741596538834932e+23,1.4160235605016084e+24,0.0,996790221410.9961,137415965388.34929,1416023560501.6082,0.0,0.0,0.0,0.0,0.0,3034717923263.3936,0.0,0.0,0.0,606760337666.9484,137415965388.34906,1416023560501.6055,0.0,0.0,0.0,0.0,0.0,-2644688039519.3496,0.0,0.0,0.0
1.0,-1,-1,1,-40815.62962500481,0.0,-0.00040815629625004805,0.0,7.459515784873668e+23,1.374159527496624e+23,1.416023547848631e+24,0.0,994071959979.6007,137415952749.66237,1416023547848.6306,0.0,532528214156.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760324270.4701,137415952749.66214,1416023547848.6287,0.0,-145216578447.2591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534671530178.8495,12064895.785857704,694566.615275541,8.847984524063499e-65,0.0,0.0,0.0,0.0,3053168853271.691,479951.73874719715,46327084.50884432,5.901512526931186e-63,0.0,0.0,0.0,0.0,606763118592.8323,137424289559.57878,1416085399913.997,62589821.105793424,0.0,0.0,0.0,0.0,17613847778019.996,0.0,0.0,0.0,23.472612282668706,0.0,0.0,0.0,-532528214156.3892,0.0,0.0,0.0,3034954974115.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145216578447.2591,0.0,0.0,0.0,-2647643338383.355,0.0,0.0,0.0,-1.8932661725304287e-18,-40815.6296250034,-1.8932661725304283e-26,-0.00040815629625003396,7.459515785049807e+23,1.374159527496624e+23,1.416023547848631e+24,0.0,994071960003.0735,137415952749.66237,1416023547848.6306,0.0,0.0,0.0,0.0,0.0,3034954974115.96,0.0,0.0,0.0,606760324270.4701,137415952749.66214,1416023547848.6287,0.0,0.0,0.0,0.0,0.0,-2647643338383.355,0.0,0.0,0.0
1.02,-1,-1,1,-40761.92764637259,0.0,-0.00040761927646372584,0.0,7.43436399766737e+23,1.374159387715615e+23,1.4160235317502877e+24,0.0,990720175879.1027,137415938771.56146,1416023531750.2874,0.0,532278694718.0646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760306984.8907,137415938771.56125,1416023531750.2854,0.0,-148318825823.85388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534468048689.6654,12086975.279795071,694564.929587591,8.847963055595313e-65,0.0,0.0,0.0,0.0,3053427814348.699,456871.4854029996,46327109.79346987,5.901515747201581e-63,0.0,0.0,0.0,0.0,606763118592.8317,137424289559.5787,1416085399913.9968,62589821.105793394,0.0,0.0,0.0,0.0,24504062579353.246,0.0,0.0,0.0,32.65466850424127,0.0,0.0,0.0,-532278694718.0646,0.0,0.0,0.0,3035189179834.3633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148318825823.85388,0.0,0.0,0.0,-2651229310907.4985,0.0,0.0,0.0,-1.8932661725304287e-18,-40761.92764637125,-1.8932661725304283e-26,-0.00040761927646371245,7.43436399791241e+23,1.374159387715615e+23,1.4160235317502877e+24,0.0,990720175911.7573,137415938771.56146,1416023531750.2874,0.0,0.0,0.0,0.0,0.0,3035189179834.3633,0.0,0.0,0.0,606760306984.8907,137415938771.56125,1416023531750.2854,0.0,0.0,0.0,0.0,0.0,-2651229310907.4985,0.0,0.0,0.0
1.04,-1,-1,1,-40691.183446611554,0.0,-0.0004069118344661155,0.0,7.401230334806063e+23,1.3741592197286486e+23,1.4160235094159504e+24,0.0,986304708959.8379,137415921972.86482,1416023509415.9502,0.0,532010342015.6296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760282599.7125,137415921972.86458,1416023509415.9478,0.0,-152465915655.50525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534261247794.5534,12108296.533740994,694562.6108964074,8.847933525438756e-65,0.0,0.0,0.0,0.0,3053690387193.2627,434940.07811172813,46327144.57288278,5.901520176725286e-63,0.0,0.0,0.0,0.0,606763118592.8323,137424289559.57877,1416085399913.9966,62589821.10579341,0.0,0.0,0.0,0.0,28360257132404.312,0.0,0.0,0.0,37.79352066028514,0.0,0.0,0.0,-532010342015.6296,0.0,0.0,0.0,3035419687854.2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152465915655.50525,0.0,0.0,0.0,-2655875261456.316,0.0,0.0,0.0,-1.8932661725304287e-18,-40691.183446610004,-1.8932661725304283e-26,-0.0004069118344661,7.401230335089668e+23,1.3741592197286486e+23,1.4160235094159504e+24,0.0,986304708997.6317,137415921972.86482,1416023509415.9502,0.0,0.0,0.0,0.0,0.0,3035419687854.2324,0.0,0.0,0.0,606760282599.7125,137415921972.86458,1416023509415.9478,0.0,0.0,0.0,0.0,0.0,-2655875261456.316,0.0,0.0,0.0
1.06,-1,-1,1,-40590.778237127364,0.0,-0.00040590778237127356,0.0,7.354204688883474e+23,1.3741589922133192e+23,1.416023475362463e+24,0.0,980037964929.8344,137415899221.33188,1416023475362.4626,0.0,531708773385.29144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760244757.0858,137415899221.3317,1416023475362.4607,0.0,-158431053212.54382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534048224594.36975,12129113.399201486,694559.115401772,8.84788900797546e-65,0.0,0.0,0.0,0.0,3053960216404.59,413903.8397705585,46327197.00386378,5.901526854345141e-63,0.0,0.0,0.0,0.0,606763118592.8324,137424289559.5788,1416085399913.9973,62589821.10579342,0.0,0.0,0.0,0.0,26264848660679.406,0.0,0.0,0.0,35.00113189603144,0.0,0.0,0.0,-531708773385.29144,0.0,0.0,0.0,3035644722812.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158431053212.54382,0.0,0.0,0.0,-2662367002604.8,0.0,0.0,0.0,-2.524354896707238e-18,-40590.77823712599,-2.5243548967072378e-26,-0.0004059077823712598,7.354204689146125e+23,1.3741589922133192e+23,1.416023475362463e+24,0.0,980037964964.8358,137415899221.33188,1416023475362.4626,0.0,0.0,0.0,0.0,0.0,3035644722812.55,0.0,0.0,0.0,606760244757.0858,137415899221.3317,1416023475362.4607,0.0,0.0,0.0,0.0,0.0,-2662367002604.8,0.0,0.0,0.0
1.08,-1,-1,1,-40437.86984154113,0.0,-0.00040437869841541117,0.0,7.282588763194724e+23,1.3741586390236116e+23,1.4160234187995515e+24,0.0,970494264551.9182,137415863902.36113,1416023418799.551,0.0,531348437772.99335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760180832.3065,137415863902.36095,1416023418799.5488,0.0,-167614354053.38214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533824215644.48944,12149766.534749884,694553.3849892165,8.847816027588408e-65,0.0,0.0,0.0,0.0,3054243257874.916,393451.3422288923,46327282.95769358,5.901537801403777e-63,0.0,0.0,0.0,0.0,606763118592.8314,137424289559.57834,1416085399913.9968,62589821.10579342,0.0,0.0,0.0,0.0,14993515577822.133,0.0,0.0,0.0,19.98069827488507,0.0,0.0,0.0,-531348437772.99335,0.0,0.0,0.0,3035860434100.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167614354053.38214,0.0,0.0,0.0,-2672126350360.4126,0.0,0.0,0.0,-1.262177448353619e-18,-40437.86984153978,-1.2621774483536189e-26,-0.0004043786984153977,7.282588763344657e+23,1.3741586390236116e+23,1.4160234187995515e+24,0.0,970494264571.8988,137415863902.36113,1416023418799.551,0.0,0.0,0.0,0.0,0.0,3035860434100.008,0.0,0.0,0.0,606760180832.3065,137415863902.36095,1416023418799.5488,0.0,0.0,0.0,0.0,0.0,-2672126350360.4126,0.0,0.0,0.0
1.1,-1,-1,1,-40192.19593238421,0.0,-0.000401921959323842,0.0,7.167525441584685e+23,1.3741580208458219e+23,1.4160233185925807e+24,0.0,955160665839.4396,137415802084.58215,1416023318592.5803,0.0,530885525651.9936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760065830.5924,137415802084.58191,1416023318592.578,0.0,-182484925643.1466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533582070613.4568,12170665.423255442,694543.3768372776,8.84768856811467e-65,0.0,0.0,0.0,0.0,3054548406610.784,373252.23598718416,46327433.075852886,5.901556920325846e-63,0.0,0.0,0.0,0.0,606763118592.8326,137424289559.57867,1416085399913.9976,62589821.1057934,0.0,0.0,0.0,0.0,-7931288151075.231,0.0,0.0,0.0,-10.569414134748513,0.0,0.0,0.0,-530885525651.9936,0.0,0.0,0.0,3036058442728.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182484925643.1466,0.0,0.0,0.0,-2687657842730.498,0.0,0.0,0.0,-1.8932661725304287e-18,-40192.19593238294,-1.8932661725304283e-26,-0.0004019219593238294,7.167525441505375e+23,1.3741580208458219e+23,1.4160233185925807e+24,0.0,955160665828.8705,137415802084.58215,1416023318592.5803,0.0,0.0,0.0,0.0,0.0,3036058442728.777,0.0,0.0,0.0,606760065830.5924,137415802084.58191,1416023318592.578,0.0,0.0,0.0,0.0,0.0,-2687657842730.498,0.0,0.0,0.0
1.12,-1,-1,1,-39785.303371932736,0.0,-0.0003978530337193273,0.0,6.97695434444277e+23,1.3741568450390994e+23,1.4160231335748192e+24,0.0,929764730028.7703,137415684503.90991,1416023133574.8188,0.0,530248193335.81104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606759850450.5009,137415684503.90968,1416023133574.817,0.0,-207243313757.54257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533312312242.6243,12192189.3384194,694525.1879225658,8.847456923327439e-65,0.0,0.0,0.0,0.0,3054887367873.691,353083.1514805554,46327705.902086906,5.901591667045747e-63,0.0,0.0,0.0,0.0,606763118592.8313,137424289559.57837,1416085399913.9963,62589821.10579342,0.0,0.0,0.0,0.0,-42870792344052.49,0.0,0.0,0.0,-57.130588365733274,0.0,0.0,0.0,-530248193335.81104,0.0,0.0,0.0,3036221108963.2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207243313757.54257,0.0,0.0,0.0,-2713216229442.155,0.0,0.0,0.0,-1.262177448353619e-18,-39785.30337193156,-1.2621774483536189e-26,-0.0003978530337193155,6.976954344014063e+23,1.3741568450390994e+23,1.4160231335748192e+24,0.0,929764729971.6398,137415684503.90991,1416023133574.8188,0.0,0.0,0.0,0.0,0.0,3036221108963.2964,0.0,0.0,0.0,606759850450.5009,137415684503.90968,1416023133574.817,0.0,0.0,0.0,0.0,0.0,-2713216229442.155,0.0,0.0,0.0
