sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf
0.8200000000000001,-1,-1,1,-47921.69736340983,0.0,-0.00047921697363409823,0.0,1.1216972718397762e+24,1.4160239450312886e+24,1.4567431751925143e+23,0.0,1429339101445.4998,1416023945031.2883,145674317519.2514,0.0,1013799961779.1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695347558.3187,1416023945031.2864,145674317519.25107,0.0,-178156207891.94223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027018008153.2463,3449022.5866859094,4206393.630568811,4.393658192266352e-64,0.0,0.0,0.0,0.0,3024789560754.235,46398487.396137215,1288169.4980246774,5.9106127483394e-63,0.0,0.0,0.0,0.0,593698451725.8875,1416085399913.9958,145682734079.84174,62589821.10579343,0.0,0.0,0.0,0.0,73836062240344.7,0.0,0.0,0.0,94.08667873800732,0.0,0.0,0.0,-1013799961779.1207,0.0,0.0,0.0,3009841893104.0957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178156207891.94223,0.0,0.0,0.0,-2174198139122.8289,0.0,0.0,0.0,-1.8932661725304287e-18,-47921.69736340813,-1.8932661725304283e-26,-0.0004792169736340812,1.1216972719136111e+24,1.4160239450312886e+24,1.4567431751925143e+23,0.0,1429339101539.585,1416023945031.2883,145674317519.2514,0.0,0.0,0.0,0.0,0.0,3009841893104.0957,0.0,0.0,0.0,593695347558.3187,1416023945031.2864,145674317519.25107,0.0,0.0,0.0,0.0,0.0,-2174198139122.8289,0.0,0.0,0.0
0.84,-1,-1,1,-47903.476166440254,0.0,-0.0004790347616644025,0.0,1.1208048007332469e+24,1.4160239366385536e+24,1.4567429246320106e+23,0.0,1428201857127.0032,1416023936638.5532,145674292463.20102,0.0,1013583959308.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695339130.4937,1416023936638.5508,145674292463.2008,0.0,-179077441312.01752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026870351984.6715,3449012.758143573,4249289.988521582,4.393645674896764e-64,0.0,0.0,0.0,0.0,3025463222160.209,46398516.88110487,1167304.2911787648,5.910616503550473e-63,0.0,0.0,0.0,0.0,593698451725.8876,1416085399913.9954,145682734079.84213,62589821.10579339,0.0,0.0,0.0,0.0,67171384410648.79,0.0,0.0,0.0,85.59411585167982,0.0,0.0,0.0,-1013583959308.525,0.0,0.0,0.0,3010503030369.2896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179077441312.01752,0.0,0.0,0.0,-2175996512287.1875,0.0,0.0,0.0,-2.524354896707238e-18,-47903.476166438726,-2.5243548967072378e-26,-0.0004790347616643872,1.1208048008004175e+24,1.4160239366385536e+24,1.4567429246320106e+23,0.0,1428201857212.5964,1416023936638.5532,145674292463.20102,0.0,0.0,0.0,0.0,0.0,3010503030369.2896,0.0,0.0,0.0,593695339130.4937,1416023936638.5508,145674292463.2008,0.0,0.0,0.0,0.0,0.0,-2175996512287.1875,0.0,0.0,0.0
0.86,-1,-1,1,-47884.45547249102,0.0,-0.0004788445547249101,0.0,1.1198731697500964e+24,1.4160239279818304e+24,1.4567426703368629e+23,0.0,1427014712764.8252,1416023927981.83,145674267033.68625,0.0,1013362231237.6663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695330423.7253,1416023927981.828,145674267033.68588,0.0,-180042848896.56857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026720249703.2098,3449002.616510005,4292036.745392871,4.393632758749793e-64,0.0,0.0,0.0,0.0,3026142356596.3315,46398547.305325754,1050304.8256821777,5.910620378394774e-63,0.0,0.0,0.0,0.0,593698451725.889,1416085399913.9968,145682734079.84207,62589821.10579341,0.0,0.0,0.0,0.0,61010861868931.234,0.0,0.0,0.0,77.74398019094951,0.0,0.0,0.0,-1013362231237.6663,0.0,0.0,0.0,3011169265216.9014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180042848896.56857,0.0,0.0,0.0,-2177849882798.0571,0.0,0.0,0.0,-1.8932661725304287e-18,-47884.455472489615,-1.8932661725304283e-26,-0.0004788445547248961,1.1198731698111055e+24,1.4160239279818304e+24,1.4567426703368629e+23,0.0,1427014712842.567,1416023927981.83,145674267033.68625,0.0,0.0,0.0,0.0,0.0,3011169265216.9014,0.0,0.0,0.0,593695330423.7253,1416023927981.828,145674267033.68588,0.0,0.0,0.0,0.0,0.0,-2177849882798.0571,0.0,0.0,0.0
0.88,-1,-1,1,-47864.53959006756,0.0,-0.0004786453959006755,0.0,1.1188976918507826e+24,1.416023919027816e+24,1.4567424119862043e+23,0.0,1425771695830.4983,1416023919027.8157,145674241198.6204,0.0,1013134196357.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695321402.8359,1416023919027.814,145674241198.62012,0.0,-181057821929.8188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026567520707.0115,3448992.122385692,4334257.050590293,4.3936193936379387e-64,0.0,0.0,0.0,0.0,3026827564037.0312,46398578.786994874,938908.7812792662,5.910624387928547e-63,0.0,0.0,0.0,0.0,593698451725.8881,1416085399913.9958,145682734079.84213,62589821.10579341,0.0,0.0,0.0,0.0,55278850100910.3,0.0,0.0,0.0,70.43988063069992,0.0,0.0,0.0,-1013134196357.481,0.0,0.0,0.0,3011841154327.7046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181057821929.8188,0.0,0.0,0.0,-2179764779829.5999,0.0,0.0,0.0,-1.262177448353619e-18,-47864.539590065695,-1.2621774483536189e-26,-0.0004786453959006569,1.1188976919060623e+24,1.416023919027816e+24,1.4567424119862043e+23,0.0,1425771695900.9392,1416023919027.8157,145674241198.6204,0.0,0.0,0.0,0.0,0.0,3011841154327.7046,0.0,0.0,0.0,593695321402.8359,1416023919027.814,145674241198.62012,0.0,0.0,0.0,0.0,0.0,-2179764779829.5999,0.0,0.0,0.0
0.9,-1,-1,1,-47843.600111289445,0.0,-0.00047843600111289433,0.0,1.1178720775205269e+24,1.4160239097307467e+24,1.4567421491952131e+23,0.0,1424464791818.1235,1416023909730.7463,145674214919.52127,0.0,1012899115123.0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695312019.4282,1416023909730.7454,145674214919.52094,0.0,-182129635324.32227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026411965812.8439,3448981.2216719794,4375653.631148389,4.393605510654896e-64,0.0,0.0,0.0,0.0,3027519500432.5537,46398611.488405004,834452.2589233918,5.910628552823671e-63,0.0,0.0,0.0,0.0,593698451725.8887,1416085399913.9963,145682734079.84207,62589821.10579345,0.0,0.0,0.0,0.0,49959979224532.16,0.0,0.0,0.0,63.66223187465221,0.0,0.0,0.0,-1012899115123.0154,0.0,0.0,0.0,3012519295589.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182129635324.32227,0.0,0.0,0.0,-2181749815726.8718,0.0,0.0,0.0,-1.8932661725304287e-18,-47843.60011128816,-1.8932661725304283e-26,-0.00047843600111288154,1.1178720775704861e+24,1.4160239097307467e+24,1.4567421491952131e+23,0.0,1424464791881.785,1416023909730.7463,145674214919.52127,0.0,0.0,0.0,0.0,0.0,3012519295589.227,0.0,0.0,0.0,593695312019.4282,1416023909730.7454,145674214919.52094,0.0,0.0,0.0,0.0,0.0,-2181749815726.8718,0.0,0.0,0.0
0.92,-1,-1,1,-47821.45394349149,0.0,-0.00047821453943491484,0.0,1.1167873587390927e+24,1.416023900023024e+24,1.4567418814811106e+23,0.0,1423082573097.173,1416023900023.0237,145674188148.11102,0.0,1012655997590.1659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695302201.853,1416023900023.022,145674188148.1107,0.0,-183268726694.8464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026253370139.0485,3448969.8345927657,4416016.6020500325,4.393591008195244e-64,0.0,0.0,0.0,0.0,3028218861275.701,46398645.648879014,737848.1218329156,5.910632903561804e-63,0.0,0.0,0.0,0.0,593698451725.8885,1416085399913.9963,145682734079.8421,62589821.10579338,0.0,0.0,0.0,0.0,45073510986566.49,0.0,0.0,0.0,57.43557848443743,0.0,0.0,0.0,-1012655997590.1659,0.0,0.0,0.0,3013204302361.6577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183268726694.8464,0.0,0.0,0.0,-2183817031408.9019,0.0,0.0,0.0,-1.8932661725304287e-18,-47821.45394348992,-1.8932661725304283e-26,-0.0004782145394348992,1.1167873587841665e+24,1.416023900023024e+24,1.4567418814811106e+23,0.0,1423082573154.609,1416023900023.0237,145674188148.11102,0.0,0.0,0.0,0.0,0.0,3013204302361.6577,0.0,0.0,0.0,593695302201.853,1416023900023.022,145674188148.1107,0.0,0.0,0.0,0.0,0.0,-2183817031408.9019,0.0,0.0,0.0
0.9400000000000001,-1,-1,1,-47797.82184426827,0.0,-0.0004779782184426826,0.0,1.1156298579952332e+24,1.4160238897966997e+24,1.4567416081884342e+23,0.0,1421607610899.5408,1416023889796.6995,145674160818.84338,0.0,1012403429592.4567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695291835.2963,1416023889796.698,145674160818.84317,0.0,-184491110528.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026091508504.0072,3448957.834041331,4455221.449474164,4.393575724380285e-64,0.0,0.0,0.0,0.0,3028926354799.0938,46398681.64972831,649607.609148632,5.910637488706528e-63,0.0,0.0,0.0,0.0,593698451725.8873,1416085399913.9949,145682734079.8417,62589821.10579341,0.0,0.0,0.0,0.0,40580783929077.85,0.0,0.0,0.0,51.710655533650424,0.0,0.0,0.0,-1012403429592.4567,0.0,0.0,0.0,3013896759153.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184491110528.213,0.0,0.0,0.0,-2185984440037.252,0.0,0.0,0.0,-1.8932661725304287e-18,-47797.82184426685,-1.8932661725304283e-26,-0.0004779782184426684,1.1156298580358135e+24,1.4160238897966997e+24,1.4567416081884342e+23,0.0,1421607610951.251,1416023889796.6995,145674160818.84338,0.0,0.0,0.0,0.0,0.0,3013896759153.207,0.0,0.0,0.0,593695291835.2963,1416023889796.698,145674160818.84317,0.0,0.0,0.0,0.0,0.0,-2185984440037.252,0.0,0.0,0.0
0.96,-1,-1,1,-47772.24769553248,0.0,-0.0004777224769553247,0.0,1.1143772342697027e+24,1.4160238788659897e+24,1.4567413283257147e+23,0.0,1420011436855.7522,1416023878865.9893,145674132832.57144,0.0,1012139234207.0961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695280721.3427,1416023878865.9878,145674132832.57117,0.0,-185823078072.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025926155805.868,3448945.0018334184,4493218.949392947,4.393559381344874e-64,0.0,0.0,0.0,0.0,3029642654865.817,46398720.14549195,569893.8335277668,5.910642391617409e-63,0.0,0.0,0.0,0.0,593698451725.8881,1416085399913.997,145682734079.84207,62589821.105793424,0.0,0.0,0.0,0.0,36611328287898.305,0.0,0.0,0.0,46.65251881367294,0.0,0.0,0.0,-1012139234207.0961,0.0,0.0,0.0,3014597140374.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185823078072.687,0.0,0.0,0.0,-2188280984193.879,0.0,0.0,0.0,-1.8932661725304287e-18,-47772.24769553105,-1.8932661725304283e-26,-0.00047772247695531046,1.114377234306314e+24,1.4160238788659897e+24,1.4567413283257147e+23,0.0,1420011436902.4048,1416023878865.9893,145674132832.57144,0.0,0.0,0.0,0.0,0.0,3014597140374.939,0.0,0.0,0.0,593695280721.3427,1416023878865.9878,145674132832.57117,0.0,0.0,0.0,0.0,0.0,-2188280984193.879,0.0,0.0,0.0
0.98,-1,-1,1,-47743.938120666986,0.0,-0.00047743938120666977,0.0,1.1129906273684925e+24,1.4160238668901233e+24,1.4567410402078569e+23,0.0,1418244532797.0635,1416023866890.123,145674104020.78564,0.0,1011859797987.7457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695268494.5077,1416023866890.1208,145674104020.78537,0.0,-187310533685.19235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025757106369.5857,3448930.9389377013,4530019.184190311,4.393541470910962e-64,0.0,0.0,0.0,0.0,3030368317929.235,46398762.33323574,498593.83217171254,5.910647764747878e-63,0.0,0.0,0.0,0.0,593698451725.888,1416085399913.9956,145682734079.84207,62589821.10579345,0.0,0.0,0.0,0.0,33087717495995.633,0.0,0.0,0.0,42.162506392691284,0.0,0.0,0.0,-1011859797987.7457,0.0,0.0,0.0,3015305659374.7646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187310533685.19235,0.0,0.0,0.0,-2190756395030.0493,0.0,0.0,0.0,-2.524354896707238e-18,-47743.93812066548,-2.5243548967072378e-26,-0.00047743938120665475,1.1129906274015801e+24,1.4160238668901233e+24,1.4567410402078569e+23,0.0,1418244532839.2258,1416023866890.123,145674104020.78564,0.0,0.0,0.0,0.0,0.0,3015305659374.7646,0.0,0.0,0.0,593695268494.5077,1416023866890.1208,145674104020.78537,0.0,0.0,0.0,0.0,0.0,-2190756395030.0493,0.0,0.0,0.0
1.0,-1,-1,1,-47711.440292932144,0.0,-0.00047711440292932136,0.0,1.1113988767568613e+24,1.4160238532133677e+24,1.4567407406708856e+23,0.0,1416216221374.6575,1416023853213.3674,145674074067.08853,0.0,1011558712634.2821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695254448.6019,1416023853213.3655,145674074067.0883,0.0,-189037745708.2267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025584207637.1697,3448914.879602624,4565671.591388035,4.3935210178643894e-64,0.0,0.0,0.0,0.0,3031103643885.369,46398810.5101643,435396.82229430595,5.910653900662161e-63,0.0,0.0,0.0,0.0,593698451725.8877,1416085399913.9956,145682734079.84183,62589821.105793394,0.0,0.0,0.0,0.0,29985663718507.434,0.0,0.0,0.0,38.209669143048814,0.0,0.0,0.0,-1011558712634.2821,0.0,0.0,0.0,3016021992578.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189037745708.2267,0.0,0.0,0.0,-2193501025614.601,0.0,0.0,0.0,-1.8932661725304287e-18,-47711.44029293038,-1.8932661725304283e-26,-0.00047711440292930375,1.1113988767868472e+24,1.4160238532133677e+24,1.4567407406708856e+23,0.0,1416216221412.8674,1416023853213.3674,145674074067.08853,0.0,0.0,0.0,0.0,0.0,3016021992578.866,0.0,0.0,0.0,593695254448.6019,1416023853213.3655,145674074067.0883,0.0,0.0,0.0,0.0,0.0,-2193501025614.601,0.0,0.0,0.0
1.02,-1,-1,1,-47671.99307845292,0.0,-0.0004767199307845291,0.0,1.1094667401163982e+24,1.4160238365318586e+24,1.4567404233442948e+23,0.0,1413754168092.652,1416023836531.8582,145674042334.42944,0.0,1011224025480.9221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695237174.0626,1416023836531.8562,145674042334.42923,0.0,-191165094562.3335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025407412966.615,3448895.3053210587,4600242.626899355,4.3934960883075456e-64,0.0,0.0,0.0,0.0,3031848465026.3,46398869.23169624,379868.83488595247,5.910661379529602e-63,0.0,0.0,0.0,0.0,593698451725.8881,1416085399913.9963,145682734079.84207,62589821.10579343,0.0,0.0,0.0,0.0,26780991472486.78,0.0,0.0,0.0,34.12606881384272,0.0,0.0,0.0,-1011224025480.9221,0.0,0.0,0.0,3016744792568.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191165094562.3335,0.0,0.0,0.0,-2196685861616.1248,0.0,0.0,0.0,-2.524354896707238e-18,-47671.99307845148,-2.5243548967072378e-26,-0.00047671993078451474,1.1094667401431807e+24,1.4160238365318586e+24,1.4567404233442948e+23,0.0,1413754168126.78,1416023836531.8582,145674042334.42944,0.0,0.0,0.0,0.0,0.0,3016744792568.84,0.0,0.0,0.0,593695237174.0626,1416023836531.8562,145674042334.42923,0.0,0.0,0.0,0.0,0.0,-2196685861616.1248,0.0,0.0,0.0
1.04,-1,-1,1,-47620.22954774995,0.0,-0.0004762022954774994,0.0,1.1069313415541597e+24,1.4160238142014273e+24,1.4567400748525013e+23,0.0,1410523399512.0955,1416023814201.427,145674007485.2501,0.0,1010832707814.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695213801.6996,1416023814201.425,145674007485.24982,0.0,-194004522103.81055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025226851073.2288,3448869.145273314,4633793.024748172,4.393462771359823e-64,0.0,0.0,0.0,0.0,3032601878993.8745,46398947.71008528,331516.5986612851,5.910671374614449e-63,0.0,0.0,0.0,0.0,593698451725.8871,1416085399913.9956,145682734079.84167,62589821.10579342,0.0,0.0,0.0,0.0,21986791222927.93,0.0,0.0,0.0,28.0169892529957,0.0,0.0,0.0,-1010832707814.205,0.0,0.0,0.0,3017470868233.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194004522103.81055,0.0,0.0,0.0,-2200642682494.9062,0.0,0.0,0.0,-6.310887241768095e-19,-47620.229547748364,-6.3108872417680944e-27,-0.0004762022954774835,1.1069313415761452e+24,1.4160238142014273e+24,1.4567400748525013e+23,0.0,1410523399540.1108,1416023814201.427,145674007485.2501,0.0,0.0,0.0,0.0,0.0,3017470868233.318,0.0,0.0,0.0,593695213801.6996,1416023814201.425,145674007485.24982,0.0,0.0,0.0,0.0,0.0,-2200642682494.9062,0.0,0.0,0.0
1.06,-1,-1,1,-47545.63378891414,0.0,-0.00047545633788914133,0.0,1.1032776048560474e+24,1.4160237808116426e+24,1.4567396664963181e+23,0.0,1405867572258.0693,1416023780811.6423,145673966649.63177,0.0,1010339743380.1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695178437.043,1416023780811.64,145673966649.63144,0.0,-198167349559.1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025042888050.4788,3448830.1367718186,4666358.862065181,4.393413091057997e-64,0.0,0.0,0.0,0.0,3033362029655.6235,46399064.732973665,289835.9855073577,5.910686278705775e-63,0.0,0.0,0.0,0.0,593698451725.8876,1416085399913.9958,145682734079.84195,62589821.105793424,0.0,0.0,0.0,0.0,12206405837835.254,0.0,0.0,0.0,15.554190591472434,0.0,0.0,0.0,-1010339743380.1467,0.0,0.0,0.0,3018193879946.2417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198167349559.1209,0.0,0.0,0.0,-2206021486109.6636,0.0,0.0,0.0,-2.524354896707238e-18,-47545.63378891248,-2.5243548967072378e-26,-0.0004754563378891247,1.1032776048682537e+24,1.4160237808116426e+24,1.4567396664963181e+23,0.0,1405867572273.6233,1416023780811.6423,145673966649.63177,0.0,0.0,0.0,0.0,0.0,3018193879946.2417,0.0,0.0,0.0,593695178437.043,1416023780811.64,145673966649.63144,0.0,0.0,0.0,0.0,0.0,-2206021486109.6636,0.0,0.0,0.0
1.08,-1,-1,1,-47427.74779745117,0.0,-0.0004742774779745116,0.0,1.0975034845529107e+24,1.4160237252967685e+24,1.4567391361802423e+23,0.0,1398509815283.064,1416023725296.768,145673913618.0242,0.0,1009657446226.1306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695118965.3346,1416023725296.7659,145673913618.024,0.0,-204842749908.40457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024856118050.2698,3448765.5291933147,4697944.802052718,4.3933308085817224e-64,0.0,0.0,0.0,0.0,3034126193975.7266,46399258.55137691,254344.16477974426,5.91071096344996e-63,0.0,0.0,0.0,0.0,593698451725.8887,1416085399913.9958,145682734079.84238,62589821.10579341,0.0,0.0,0.0,0.0,-8263535839472.569,0.0,0.0,0.0,-10.529931014436443,0.0,0.0,0.0,-1009657446226.1306,0.0,0.0,0.0,3018902376760.8037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204842749908.40457,0.0,0.0,0.0,-2214087680453.6084,0.0,0.0,0.0,-1.262177448353619e-18,-47427.74779744957,-1.2621774483536189e-26,-0.0004742774779744956,1.0975034845446441e+24,1.4160237252967685e+24,1.4567391361802423e+23,0.0,1398509815272.5303,1416023725296.768,145673913618.0242,0.0,0.0,0.0,0.0,0.0,3018902376760.8037,0.0,0.0,0.0,593695118965.3346,1416023725296.7659,145673913618.024,0.0,0.0,0.0,0.0,0.0,-2214087680453.6084,0.0,0.0,0.0
1.1,-1,-1,1,-47227.72650477502,0.0,-0.00047227726504775014,0.0,1.0877063280172401e+24,1.4160236252314814e+24,1.4567383496208237e+23,0.0,1386025645738.4165,1416023625231.4812,145673834962.08234,0.0,1008618871869.5002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695010672.7623,1416023625231.4788,145673834962.08212,0.0,-216288236803.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024667186646.3013,3448649.666799436,4728539.625391095,4.393183249569425e-64,0.0,0.0,0.0,0.0,3034891540804.772,46399606.13078861,224604.30078576956,5.910755231155979e-63,0.0,0.0,0.0,0.0,593698451725.8883,1416085399913.996,145682734079.84198,62589821.1057934,0.0,0.0,0.0,0.0,-44096087052042.32,0.0,0.0,0.0,-56.190081786373185,0.0,0.0,0.0,-1008618871869.5002,0.0,0.0,0.0,3019576939712.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216288236803.847,0.0,0.0,0.0,-2227246304702.914,0.0,0.0,0.0,-1.262177448353619e-18,-47227.726504773615,-1.2621774483536189e-26,-0.0004722772650477361,1.0877063279731449e+24,1.4160236252314814e+24,1.4567383496208237e+23,0.0,1386025645682.2275,1416023625231.4812,145673834962.08234,0.0,0.0,0.0,0.0,0.0,3019576939712.38,0.0,0.0,0.0,593695010672.7623,1416023625231.4788,145673834962.08212,0.0,0.0,0.0,0.0,0.0,-2227246304702.914,0.0,0.0,0.0
1.12,-1,-1,1,-46874.90045130069,0.0,-0.00046874900451300685,0.0,1.0704247131501499e+24,1.4160234359005656e+24,1.4567370182816022e+23,0.0,1364004296051.8477,1416023435900.5652,145673701828.1602,0.0,1006919511336.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593694803820.8651,1416023435900.5635,145673701828.16006,0.0,-236610019105.92874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024476415676.9354,3448432.0153948376,4758151.293086248,4.3929060553562034e-64,0.0,0.0,0.0,0.0,3035656638015.4976,46400259.07040632,200270.6942122662,5.910838389424318e-63,0.0,0.0,0.0,0.0,593698451725.8871,1416085399913.9956,145682734079.8416,62589821.105793424,0.0,0.0,0.0,0.0,-84603015194438.0,0.0,0.0,0.0,-107.80662550712805,0.0,0.0,0.0,-1006919511336.913,0.0,0.0,0.0,3020185934124.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236610019105.92874,0.0,0.0,0.0,-2249876442001.764,0.0,0.0,0.0,-1.8932661725304287e-18,-46874.90045129939,-1.8932661725304283e-26,-0.00046874900451299384,1.070424713065548e+24,1.4160234359005656e+24,1.4567370182816022e+23,0.0,1364004295944.0425,1416023435900.5652,145673701828.1602,0.0,0.0,0.0,0.0,0.0,3020185934124.942,0.0,0.0,0.0,593694803820.8651,1416023435900.5635,145673701828.16006,0.0,0.0,0.0,0.0,0.0,-2249876442001.764,0.0,0.0,0.0
