sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:p,tot:g_CB:I,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:p,tot:g_IB:I,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:p,tot:g_VB:I,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p
0.8200000000000001,-1,-1,1,-45948.223947177474,0.0,-0.00045948223947177465,0.0,8.707854223172925e+23,1.1180687979308976e+23,0.0,1.4160342885054315e+24,1340021661989.1152,111806879793.08974,0.0,1416034288505.4312,969805898438.0219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278723263.2758,111806879793.08955,0.0,1416034288505.4285,-277062959712.18256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972694241027.9559,94124.49117670071,1.5418896101756817e-65,121036.11516719493,0.0,0.0,0.0,0.0,940473994955.6952,9.98838099323876,7.930304242250168e-64,6225368.188156076,0.0,0.0,0.0,0.0,647279152583.8942,111813271513.45383,62589821.105793424,1416085399914.0,0.0,0.0,0.0,0.0,69726096736912.055,0.0,0.0,0.0,107.29908613394946,0.0,0.0,0.0,-969805898438.0219,0.0,0.0,0.0,939681806647.3473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277062959712.18256,0.0,0.0,0.0,-246938867814.20917,0.0,0.0,0.0,-1.8932661725304287e-18,-45948.22394717601,-1.8932661725304283e-26,-0.00045948223947176,8.707854223870194e+23,1.1180687979308976e+23,0.0,1.4160342885054315e+24,1340021662096.4155,111806879793.08974,0.0,1416034288505.4312,0.0,0.0,0.0,0.0,939681806647.3473,0.0,0.0,0.0,647278723263.2758,111806879793.08955,0.0,1416034288505.4285,0.0,0.0,0.0,0.0,-246938867814.20917,0.0,0.0,0.0
0.84,-1,-1,1,-45892.40849223952,0.0,-0.0004589240849223951,0.0,8.6852162869472e+23,1.1180685488211043e+23,0.0,1.4160342603618946e+24,1336537988038.2498,111806854882.1104,0.0,1416034260361.8943,968942623059.5411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278712420.6443,111806854882.11012,0.0,1416034260361.8928,-279683347441.9354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971858283487.7747,94219.82588530994,1.5581521969676481e-65,122312.71237698573,0.0,0.0,0.0,0.0,941342307673.6766,11.890787679816047,7.928677983500567e-64,6224091.599551411,0.0,0.0,0.0,0.0,647279152583.8939,111813271513.45364,62589821.10579345,1416085399914.0002,0.0,0.0,0.0,0.0,70796368529213.45,0.0,0.0,0.0,108.9460904924781,0.0,0.0,0.0,-968942623059.5411,0.0,0.0,0.0,940536092441.9362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279683347441.9354,0.0,0.0,0.0,-251276816715.38437,0.0,0.0,0.0,-1.262177448353619e-18,-45892.408492237744,-1.2621774483536189e-26,-0.00045892408492237733,8.685216287655173e+23,1.1180685488211043e+23,0.0,1.4160342603618946e+24,1336537988147.1975,111806854882.1104,0.0,1416034260361.8943,0.0,0.0,0.0,0.0,940536092441.9362,0.0,0.0,0.0,647278712420.6443,111806854882.11012,0.0,1416034260361.8928,0.0,0.0,0.0,0.0,-251276816715.38437,0.0,0.0,0.0
0.86,-1,-1,1,-45834.748806703705,0.0,-0.00045834748806703693,0.0,8.661830354702518e+23,1.118068292196747e+23,0.0,1.416034231666176e+24,1332939207559.0947,111806829219.67467,0.0,1416034231666.1758,968054273945.5815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278701127.5105,111806829219.67442,0.0,1416034231666.1736,-282393767513.9991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970998190836.8623,94317.08518202578,1.5746420870890766e-65,123607.15280329555,0.0,0.0,0.0,0.0,942233822649.0812,14.696345238330707,7.92702899441704e-64,6222797.167846794,0.0,0.0,0.0,0.0,647279152583.8927,111813271513.45358,62589821.105793454,1416085399913.9995,0.0,0.0,0.0,0.0,73394794565165.8,0.0,0.0,0.0,112.94471872627037,0.0,0.0,0.0,-968054273945.5815,0.0,0.0,0.0,941413134733.6593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282393767513.9991,0.0,0.0,0.0,-255752628189.1325,0.0,0.0,0.0,-1.8932661725304287e-18,-45834.74880670199,-1.8932661725304283e-26,-0.0004583474880670198,8.661830355436462e+23,1.118068292196747e+23,0.0,1.416034231666176e+24,1332939207672.0388,111806829219.67467,0.0,1416034231666.1758,0.0,0.0,0.0,0.0,941413134733.6593,0.0,0.0,0.0,647278701127.5105,111806829219.67442,0.0,1416034231666.1736,0.0,0.0,0.0,0.0,-255752628189.1325,0.0,0.0,0.0
0.88,-1,-1,1,-45774.927945251715,0.0,-0.0004577492794525171,0.0,8.637567877348217e+23,1.118068027380358e+23,0.0,1.4160342022887253e+24,1329205538575.3208,111806802738.03578,0.0,1416034202288.725,967138860140.4745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278689314.8251,111806802738.03557,0.0,1416034202288.7231,-285212010879.9801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970112157596.7437,94415.97302752383,1.5914242815098144e-65,124924.53896509465,0.0,0.0,0.0,0.0,943150252129.234,18.921327412624084,7.925350774902325e-64,6221479.790557461,0.0,0.0,0.0,0.0,647279152583.8923,111813271513.45331,62589821.10579341,1416085399913.9998,0.0,0.0,0.0,0.0,78749903370294.98,0.0,0.0,0.0,121.18551102397032,0.0,0.0,0.0,-967138860140.4745,0.0,0.0,0.0,942314576493.3962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285212010879.9801,0.0,0.0,0.0,-260387727111.7165,0.0,0.0,0.0,-1.8932661725304287e-18,-45774.927945250114,-1.8932661725304283e-26,-0.0004577492794525011,8.6375678781357e+23,1.118068027380358e+23,0.0,1.4160342022887253e+24,1329205538696.5042,111806802738.03578,0.0,1416034202288.725,0.0,0.0,0.0,0.0,942314576493.3962,0.0,0.0,0.0,647278689314.8251,111806802738.03557,0.0,1416034202288.7231,0.0,0.0,0.0,0.0,-260387727111.7165,0.0,0.0,0.0
0.9,-1,-1,1,-45712.421734328265,0.0,-0.0004571242173432826,0.0,8.61221625639042e+23,1.1180677535549436e+23,0.0,1.4160341720154545e+24,1325304265037.739,111806775355.49432,0.0,1416034172015.454,966194190887.1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278676871.5958,111806775355.4941,0.0,1416034172015.451,-288168602721.0541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969198311246.7516,94515.90044361156,1.608609324212459e-65,126273.54845842604,0.0,0.0,0.0,0.0,944093357318.5643,25.3869564446523,7.923632270557658e-64,6220130.790145593,0.0,0.0,0.0,0.0,647279152583.8955,111813271513.45395,62589821.10579342,1416085399914.001,0.0,0.0,0.0,0.0,89237627187816.2,0.0,0.0,0.0,137.32470759324497,0.0,0.0,0.0,-966194190887.1963,0.0,0.0,0.0,943242067803.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288168602721.0541,0.0,0.0,0.0,-265216479500.5184,0.0,0.0,0.0,-1.262177448353619e-18,-45712.421734326505,-1.2621774483536189e-26,-0.00045712421734326496,8.612216257282788e+23,1.1180677535549436e+23,0.0,1.4160341720154545e+24,1325304265175.0625,111806775355.49432,0.0,1416034172015.454,0.0,0.0,0.0,0.0,943242067803.986,0.0,0.0,0.0,647278676871.5958,111806775355.4941,0.0,1416034172015.451,0.0,0.0,0.0,0.0,-265216479500.5184,0.0,0.0,0.0
0.92,-1,-1,1,-45646.30084957678,0.0,-0.0004564630084957677,0.0,8.585398568757667e+23,1.1180674696952945e+23,0.0,1.4160341404676428e+24,1321177383554.5012,111806746969.52942,0.0,1416034140467.6423,965217932894.8167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278663604.4437,111806746969.52927,0.0,1416034140467.6404,-291319212944.76044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968254898875.629,94615.7877409567,1.6263962578454399e-65,127669.80592900065,0.0,0.0,0.0,0.0,945064754593.5448,35.39653568937102,7.921853577117369e-64,6218734.542070277,0.0,0.0,0.0,0.0,647279152583.8937,111813271513.45363,62589821.10579342,1416085399914.0005,0.0,0.0,0.0,0.0,109387919748969.55,0.0,0.0,0.0,168.3332980396808,0.0,0.0,0.0,-965217932894.8167,0.0,0.0,0.0,944197032884.2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291319212944.76044,0.0,0.0,0.0,-270298312765.84833,0.0,0.0,0.0,-1.8932661725304287e-18,-45646.300849575,-1.8932661725304283e-26,-0.0004564630084957499,8.585398569851558e+23,1.1180674696952945e+23,0.0,1.4160341404676428e+24,1321177383722.8364,111806746969.52942,0.0,1416034140467.6423,0.0,0.0,0.0,0.0,944197032884.2385,0.0,0.0,0.0,647278663604.4437,111806746969.52927,0.0,1416034140467.6404,0.0,0.0,0.0,0.0,-270298312765.84833,0.0,0.0,0.0
0.9400000000000001,-1,-1,1,-45574.83681734051,0.0,-0.0004557483681734051,0.0,8.556413765412098e+23,1.1180671744405209e+23,0.0,1.4160341069438653e+24,1316717012106.367,111806717444.05206,0.0,1416034106943.865,964207778988.1237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278649155.6572,111806717444.05185,0.0,1416034106943.8613,-294769416037.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967280713962.1307,94713.74543493633,1.6451564933207177e-65,129142.46675167356,0.0,0.0,0.0,0.0,946065477966.3063,51.00551597447453,7.919977553488625e-64,6217261.891152291,0.0,0.0,0.0,0.0,647279152583.8949,111813271513.45374,62589821.10579344,1416085399914.001,0.0,0.0,0.0,0.0,147478689013806.5,0.0,0.0,0.0,226.9498695032671,0.0,0.0,0.0,-964207778988.1237,0.0,0.0,0.0,945180154703.2456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294769416037.415,0.0,0.0,0.0,-275741791525.58777,0.0,0.0,0.0,-1.8932661725304287e-18,-45574.836817338975,-1.8932661725304283e-26,-0.0004557483681733897,8.556413766886883e+23,1.1180671744405209e+23,0.0,1.4160341069438653e+24,1316717012333.3164,111806717444.05206,0.0,1416034106943.865,0.0,0.0,0.0,0.0,945180154703.2456,0.0,0.0,0.0,647278649155.6572,111806717444.05185,0.0,1416034106943.8613,0.0,0.0,0.0,0.0,-275741791525.58777,0.0,0.0,0.0
0.96,-1,-1,1,-45494.73195964312,0.0,-0.00045494731959643117,0.0,8.52392434562289e+23,1.1180668658457087e+23,0.0,1.4160340701141594e+24,1311717327317.5312,111806686584.57085,0.0,1416034070114.1592,963161841607.3768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278632838.9204,111806686584.5707,0.0,1416034070114.1575,-298723147128.7687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966275995048.0515,94806.57788237788,1.6655935176803192e-65,130746.75394972049,0.0,0.0,0.0,0.0,947095065118.4983,75.41244511069465,7.917933850964204e-64,6215657.614738723,0.0,0.0,0.0,0.0,647279152583.8942,111813271513.45369,62589821.10579345,1416085399914.0005,0.0,0.0,0.0,0.0,217258045788782.34,0.0,0.0,0.0,334.33091567340307,0.0,0.0,0.0,-963161841607.3768,0.0,0.0,0.0,946190309050.5107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298723147128.7687,0.0,0.0,0.0,-281751614237.57086,0.0,0.0,0.0,-1.8932661725304287e-18,-45494.73195964141,-1.8932661725304283e-26,-0.00045494731959641404,8.523924347795464e+23,1.1180668658457087e+23,0.0,1.4160340701141594e+24,1311717327651.861,111806686584.57085,0.0,1416034070114.1592,0.0,0.0,0.0,0.0,946190309050.5107,0.0,0.0,0.0,647278632838.9204,111806686584.5707,0.0,1416034070114.1575,0.0,0.0,0.0,0.0,-281751614237.57086,0.0,0.0,0.0
0.98,-1,-1,1,-45399.67294771409,0.0,-0.0004539967294771409,0.0,8.485369694407196e+23,1.1180665408805639e+23,0.0,1.416034027453452e+24,1305784284977.206,111806654088.05637,0.0,1416034027453.4517,962079447004.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278613319.0485,111806654088.05614,0.0,1416034027453.4487,-303573775346.44977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965244169410.2814,94889.07075754656,1.6890315005852744e-65,132586.61355241502,0.0,0.0,0.0,0.0,948149795292.8231,113.46423122963353,7.915590052572253e-64,6213817.7674970385,0.0,0.0,0.0,0.0,647279152583.8947,111813271513.45383,62589821.10579346,1416085399914.001,0.0,0.0,0.0,0.0,336782514630185.8,0.0,0.0,0.0,518.2629996063188,0.0,0.0,0.0,-962079447004.6061,0.0,0.0,0.0,947222517130.5046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303573775346.44977,0.0,0.0,0.0,-288716844954.0845,0.0,0.0,0.0,-1.262177448353619e-18,-45399.6729477125,-1.2621774483536189e-26,-0.0004539967294771249,8.485369697775016e+23,1.1180665408805639e+23,0.0,1.416034027453452e+24,1305784285495.468,111806654088.05637,0.0,1416034027453.4517,0.0,0.0,0.0,0.0,947222517130.5046,0.0,0.0,0.0,647278613319.0485,111806654088.05614,0.0,1416034027453.4487,0.0,0.0,0.0,0.0,-288716844954.0845,0.0,0.0,0.0
1.0,-1,-1,1,-45277.82174883159,0.0,-0.00045277821748831586,0.0,8.435948438592596e+23,1.1180661943856612e+23,0.0,1.4160339742783957e+24,1298179018322.8752,111806619438.56609,0.0,1416033974278.3953,960962475374.2441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278588019.8345,111806619438.56592,0.0,1416033974278.3926,-310062045071.2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964194839793.685,94953.14701025686,1.7178834638734573e-65,134851.46551497272,0.0,0.0,0.0,0.0,949219690300.6385,172.14173946191858,7.912704856118537e-64,6211552.930740451,0.0,0.0,0.0,0.0,647279152583.8938,111813271513.45358,62589821.1057934,1416085399914.0,0.0,0.0,0.0,0.0,515388044710091.44,0.0,0.0,0.0,793.1128915822483,0.0,0.0,0.0,-960962475374.2441,0.0,0.0,0.0,948264451501.4032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310062045071.2046,0.0,0.0,0.0,-297364020405.25006,0.0,0.0,0.0,-1.8932661725304287e-18,-45277.821748830036,-1.8932661725304283e-26,-0.0004527782174883003,8.435948443746476e+23,1.1180661943856612e+23,0.0,1.4160339742783957e+24,1298179019115.9883,111806619438.56609,0.0,1416033974278.3953,0.0,0.0,0.0,0.0,948264451501.4032,0.0,0.0,0.0,647278588019.8345,111806619438.56592,0.0,1416033974278.3926,0.0,0.0,0.0,0.0,-297364020405.25006,0.0,0.0,0.0
1.02,-1,-1,1,-45108.0958897519,0.0,-0.0004510809588975189,0.0,8.36710976342382e+23,1.1180658168476055e+23,0.0,1.4160339023665412e+24,1287585671954.7983,111806581684.76053,0.0,1416033902366.5408,959816912811.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278552128.091,111806581684.76033,0.0,1416033902366.5386,-319509792984.39636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963147772971.5142,94987.34632705338,1.7562511197764261e-65,137863.29054401812,0.0,0.0,0.0,0.0,950284546874.8204,260.5969793277429,7.908868090362143e-64,6208541.125914805,0.0,0.0,0.0,0.0,647279152583.8932,111813271513.45354,62589821.10579343,1416085399914.0,0.0,0.0,0.0,0.0,719228396417049.1,0.0,0.0,0.0,1106.7957804711186,0.0,0.0,0.0,-959816912811.103,0.0,0.0,0.0,949291732940.6573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319509792984.39636,0.0,0.0,0.0,-308984612007.1535,0.0,0.0,0.0,-1.262177448353619e-18,-45108.095889750344,-1.2621774483536189e-26,-0.00045108095889750336,8.367109770616102e+23,1.1180658168476055e+23,0.0,1.4160339023665412e+24,1287585673061.5938,111806581684.76053,0.0,1416033902366.5408,0.0,0.0,0.0,0.0,949291732940.6573,0.0,0.0,0.0,647278552128.091,111806581684.76033,0.0,1416033902366.5386,0.0,0.0,0.0,0.0,-308984612007.1535,0.0,0.0,0.0
1.04,-1,-1,1,-44856.16881209882,0.0,-0.00044856168812098813,0.0,8.264931202508458e+23,1.1180653896229728e+23,0.0,1.4160337985606528e+24,1271861765524.0854,111806538962.29726,0.0,1416033798560.6523,958652778353.0658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278497143.0387,111806538962.29706,0.0,1416033798560.6487,-334069509972.0201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962135428599.0095,94977.67970920236,1.810306779642569e-65,142106.60970375472,0.0,0.0,0.0,0.0,951311506755.0743,388.98330048573365,7.90346252414154e-64,6204297.83518517,0.0,0.0,0.0,0.0,647279152583.8934,111813271513.45364,62589821.10579344,1416085399913.9995,0.0,0.0,0.0,0.0,847574816921569.0,0.0,0.0,0.0,1304.3036616402096,0.0,0.0,0.0,-958652778353.0658,0.0,0.0,0.0,950264703801.0745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334069509972.0201,0.0,0.0,0.0,-325681434115.725,0.0,0.0,0.0,-1.8932661725304287e-18,-44856.16881209733,-1.8932661725304283e-26,-0.0004485616881209732,8.264931210984204e+23,1.1180653896229728e+23,0.0,1.4160337985606528e+24,1271861766828.3887,111806538962.29726,0.0,1416033798560.6523,0.0,0.0,0.0,0.0,950264703801.0745,0.0,0.0,0.0,647278497143.0387,111806538962.29706,0.0,1416033798560.6487,0.0,0.0,0.0,0.0,-325681434115.725,0.0,0.0,0.0
1.06,-1,-1,1,-44472.66599159228,0.0,-0.0004447266599159227,0.0,8.109387008627251e+23,1.1180648749519158e+23,0.0,1.4160336442021695e+24,1247925605839.3284,111806487495.19156,0.0,1416033644202.1692,957478749730.3004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278409032.1243,111806487495.1914,0.0,1416033644202.1667,-356831552923.0979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961198702750.7654,94910.81810229486,1.8877827451384793e-65,148188.4022644266,0.0,0.0,0.0,0.0,952259501487.1825,565.761291935522,7.895714927256568e-64,6198216.0833024755,0.0,0.0,0.0,0.0,647279152583.8925,111813271513.45337,62589821.10579341,1416085399913.9985,0.0,0.0,0.0,0.0,813617281561926.6,0.0,0.0,0.0,1252.0475813206867,0.0,0.0,0.0,-957478749730.3004,0.0,0.0,0.0,951132495677.8933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356831552923.0979,0.0,0.0,0.0,-350485297618.64185,0.0,0.0,0.0,-1.262177448353619e-18,-44472.66599159082,-1.2621774483536189e-26,-0.0004447266599159081,8.109387016763424e+23,1.1180648749519158e+23,0.0,1.4160336442021695e+24,1247925607091.376,111806487495.19156,0.0,1416033644202.1692,0.0,0.0,0.0,0.0,951132495677.8933,0.0,0.0,0.0,647278409032.1243,111806487495.1914,0.0,1416033644202.1667,0.0,0.0,0.0,0.0,-350485297618.64185,0.0,0.0,0.0
1.08,-1,-1,1,-43894.82225778265,0.0,-0.00043894822257782644,0.0,7.875020360287603e+23,1.118064196188787e+23,0.0,1.4160334152335154e+24,1211859730415.3738,111806419618.87866,0.0,1416033415233.5151,956289909767.1388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278265629.4308,111806419618.87843,0.0,1416033415233.512,-391708444981.1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960373468197.3168,94778.24896452276,1.996411892637678e-65,156715.69316303366,0.0,0.0,0.0,0.0,953092873921.5963,795.1471780905689,7.88485201203642e-64,6189688.849300072,0.0,0.0,0.0,0.0,647279152583.8945,111813271513.45383,62589821.10579343,1416085399914.0005,0.0,0.0,0.0,0.0,664231266681612.9,0.0,0.0,0.0,1022.162593805464,0.0,0.0,0.0,-956289909767.1388,0.0,0.0,0.0,951846940516.4902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391708444981.1973,0.0,0.0,0.0,-387265474708.38654,0.0,0.0,0.0,-1.8932661725304287e-18,-43894.82225778108,-1.8932661725304283e-26,-0.0004389482225778107,7.875020366929907e+23,1.118064196188787e+23,0.0,1.4160334152335154e+24,1211859731437.535,111806419618.87866,0.0,1416033415233.5151,0.0,0.0,0.0,0.0,951846940516.4902,0.0,0.0,0.0,647278265629.4308,111806419618.87843,0.0,1416033415233.512,0.0,0.0,0.0,0.0,-387265474708.38654,0.0,0.0,0.0
1.1,-1,-1,1,-43047.10865902064,0.0,-0.0004304710865902063,0.0,7.53119765272282e+23,1.1180632001099186e+23,0.0,1.4160330798986574e+24,1158950039438.4065,111806320010.99182,0.0,1416033079898.6572,955054598973.9027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647278031409.7345,111806320010.9917,0.0,1416033079898.6558,-443382590945.2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959676881993.5015,94577.4503605715,2.1426801077143174e-65,168197.6202549921,0.0,0.0,0.0,0.0,953795028420.989,1077.586733878257,7.870225189895587e-64,6178206.998563006,0.0,0.0,0.0,0.0,647279152583.8934,111813271513.45361,62589821.10579341,1416085399913.9995,0.0,0.0,0.0,0.0,508316856134598.75,0.0,0.0,0.0,782.2312832958414,0.0,0.0,0.0,-955054598973.9027,0.0,0.0,0.0,952376303057.7441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443382590945.2319,0.0,0.0,0.0,-440704294246.84174,0.0,0.0,0.0,-1.262177448353619e-18,-43047.108659019075,-1.2621774483536189e-26,-0.00043047108659019067,7.531197657805986e+23,1.1180632001099186e+23,0.0,1.4160330798986574e+24,1158950040220.6375,111806320010.99182,0.0,1416033079898.6572,0.0,0.0,0.0,0.0,952376303057.7441,0.0,0.0,0.0,647278031409.7345,111806320010.9917,0.0,1416033079898.6558,0.0,0.0,0.0,0.0,-440704294246.84174,0.0,0.0,0.0
1.12,-1,-1,1,-41833.812633912654,0.0,-0.0004183381263391265,0.0,7.03909918483423e+23,1.118061583927119e+23,0.0,1.4160325896372395e+24,1083222702955.4943,111806158392.71187,0.0,1416032589637.2393,953707738522.5005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647277645932.3757,111806158392.7117,0.0,1416032589637.236,-517762681499.38354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959105466716.8591,94308.52655733367,2.33240237145514e-65,183090.65641495585,0.0,0.0,0.0,0.0,954370124489.1447,1413.3649971725572,7.851252962700227e-64,6163314.06100519,0.0,0.0,0.0,0.0,647279152583.8936,111813271513.45358,62589821.10579343,1416085399914.0005,0.0,0.0,0.0,0.0,394391271973773.9,0.0,0.0,0.0,606.9151299500372,0.0,0.0,0.0,-953707738522.5005,0.0,0.0,0.0,952705476537.1223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517762681499.38354,0.0,0.0,0.0,-516760418907.08936,0.0,0.0,0.0,-1.262177448353619e-18,-41833.81263391119,-1.2621774483536189e-26,-0.0004183381263391119,7.039099188778146e+23,1.118061583927119e+23,0.0,1.4160325896372395e+24,1083222703562.4095,111806158392.71187,0.0,1416032589637.2393,0.0,0.0,0.0,0.0,952705476537.1223,0.0,0.0,0.0,647277645932.3757,111806158392.7117,0.0,1416032589637.236,0.0,0.0,0.0,0.0,-516760418907.08936,0.0,0.0,0.0
