sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf
0.8200000000000001,-1,-1,1,0.0,-39358.427589162355,0.0,-0.0003935842758916235,7.710221577667136e+23,1.6800427620732434e+23,1.416029947390943e+24,0.0,872525831333.6042,168004276207.3243,1416029947390.9429,0.0,473154111054.43964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369391015.2354,168004276207.32394,1416029947390.941,0.0,-158997670736.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475502908782.32916,11632564.470921675,257334.97216047102,3.278179230854699e-65,0.0,0.0,0.0,0.0,1326966696261.9353,4949079.358845823,10577211.699505702,1.3473966729716363e-63,0.0,0.0,0.0,0.0,558370834876.8562,168014046982.985,1416085399913.993,62589821.10579341,0.0,0.0,0.0,0.0,989097781769.4661,0.0,0.0,0.0,1.119310717098415,0.0,0.0,0.0,-473154111054.43964,0.0,0.0,0.0,1325587063548.9075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158997670736.0709,0.0,0.0,0.0,-1011430623229.4186,0.0,0.0,0.0,-39358.42758916104,-2.524354896707238e-18,-0.00039358427589161033,-2.5243548967072378e-26,7.71022157767703e+23,1.6800427620732434e+23,1.416029947390943e+24,0.0,872525831334.724,168004276207.3243,1416029947390.9429,0.0,0.0,0.0,0.0,0.0,1325587063548.9075,0.0,0.0,0.0,558369391015.2354,168004276207.32394,1416029947390.941,0.0,0.0,0.0,0.0,0.0,-1011430623229.4186,0.0,0.0,0.0
0.84,-1,-1,1,0.0,-39329.75436633971,0.0,-0.00039329754366339704,7.694407431928594e+23,1.6800425046642948e+23,1.416029936107746e+24,0.0,870736226389.2639,168004250466.42944,1416029936107.7456,0.0,472709195031.10675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369381309.711,168004250466.42914,1416029936107.743,0.0,-160342349951.55457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475077851099.6843,11739105.603835288,257321.6428200946,3.278009456310532e-65,0.0,0.0,0.0,0.0,1328312958455.0874,4634956.565708355,10577251.687285244,1.34740176620823e-63,0.0,0.0,0.0,0.0,558370834876.8563,168014046982.985,1416085399913.9924,62589821.1057934,0.0,0.0,0.0,0.0,744481620074.2544,0.0,0.0,0.0,0.8424912798218429,0.0,0.0,0.0,-472709195031.10675,0.0,0.0,0.0,1326928692474.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160342349951.55457,0.0,0.0,0.0,-1014561847394.2433,0.0,0.0,0.0,-39329.75436633835,-3.7865323450608574e-18,-0.00039329754366338344,-3.7865323450608567e-26,7.694407431936037e+23,1.6800425046642948e+23,1.416029936107746e+24,0.0,870736226390.1063,168004250466.42944,1416029936107.7456,0.0,0.0,0.0,0.0,0.0,1326928692474.6375,0.0,0.0,0.0,558369381309.711,168004250466.42914,1416029936107.743,0.0,0.0,0.0,0.0,0.0,-1014561847394.2433,0.0,0.0,0.0
0.86,-1,-1,1,0.0,-39299.8915256796,0.0,-0.00039299891525679595,7.677937169094378e+23,1.680042243262156e+23,1.416029924484353e+24,0.0,868872372072.3749,168004224326.21558,1416029924484.3525,0.0,472257450465.6574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369371286.7339,168004224326.21524,1416029924484.3506,0.0,-161754449680.01727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474646964752.054,11846783.206861794,257307.9354609626,3.277834866791963e-65,0.0,0.0,0.0,0.0,1329675694619.8591,4318473.465195553,10577292.809114203,1.3474070038940621e-63,0.0,0.0,0.0,0.0,558370834876.856,168014046982.98495,1416085399913.993,62589821.10579341,0.0,0.0,0.0,0.0,492982488003.1521,0.0,0.0,0.0,0.5578827415592968,0.0,0.0,0.0,-472257450465.6574,0.0,0.0,0.0,1328286668045.8582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161754449680.01727,0.0,0.0,0.0,-1017783667259.662,0.0,0.0,0.0,-39299.89152567848,-2.524354896707238e-18,-0.0003929989152567848,-2.5243548967072378e-26,7.677937169099311e+23,1.680042243262156e+23,1.416029924484353e+24,0.0,868872372072.9331,168004224326.21558,1416029924484.3525,0.0,0.0,0.0,0.0,0.0,1328286668045.8582,0.0,0.0,0.0,558369371286.7339,168004224326.21524,1416029924484.3506,0.0,0.0,0.0,0.0,0.0,-1017783667259.662,0.0,0.0,0.0
0.88,-1,-1,1,0.0,-39268.719434492785,0.0,-0.0003926871943449278,7.660744807372151e+23,1.680041977537077e+23,1.4160299124854586e+24,0.0,866926801565.3322,168004197753.70767,1416029912485.4583,0.0,471798325689.9185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369360913.2612,168004197753.70734,1416029912485.4553,0.0,-163240885037.84824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474209801899.56244,11954439.895362873,257293.81061001762,3.277654959504439e-65,0.0,0.0,0.0,0.0,1331056241274.9634,4003337.9968081852,10577335.183411019,1.3474124011129726e-63,0.0,0.0,0.0,0.0,558370834876.8557,168014046982.9847,1416085399913.9927,62589821.10579342,0.0,0.0,0.0,0.0,237876806485.16678,0.0,0.0,0.0,0.26919285813346505,0.0,0.0,0.0,-471798325689.9185,0.0,0.0,0.0,1329662318357.7559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163240885037.84824,0.0,0.0,0.0,-1021104877705.4147,0.0,0.0,0.0,-39268.71943449151,-2.524354896707238e-18,-0.00039268719434491507,-2.5243548967072378e-26,7.660744807374535e+23,1.680041977537077e+23,1.4160299124854586e+24,0.0,866926801565.6019,168004197753.70767,1416029912485.4583,0.0,0.0,0.0,0.0,0.0,1329662318357.7559,0.0,0.0,0.0,558369360913.2612,168004197753.70734,1416029912485.4553,0.0,0.0,0.0,0.0,0.0,-1021104877705.4147,0.0,0.0,0.0
0.9,-1,-1,1,0.0,-39236.08936062157,0.0,-0.0003923608936062156,7.642748315569302e+23,1.6800417070765538e+23,1.4160299000654547e+24,0.0,864890231823.0496,168004170707.65533,1416029900065.4543,0.0,471331170673.51215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369350146.481,168004170707.65506,1416029900065.4517,0.0,-164810288996.94412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473765841800.37494,12060963.582635567,257279.21706939067,3.2774690823277175e-65,0.0,0.0,0.0,0.0,1332456155387.8816,3693099.549000643,10577378.963768426,1.3474179774285656e-63,0.0,0.0,0.0,0.0,558370834876.8552,168014046982.98462,1416085399913.9912,62589821.105793364,0.0,0.0,0.0,0.0,-17741208196.739445,0.0,0.0,0.0,-0.02007680619135499,0.0,0.0,0.0,-471331170673.51215,0.0,0.0,0.0,1331057188990.4932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164810288996.94412,0.0,0.0,0.0,-1024536307313.9443,0.0,0.0,0.0,-39236.08936062033,-1.262177448353619e-18,-0.0003923608936062032,-1.2621774483536189e-26,7.642748315569122e+23,1.6800417070765538e+23,1.4160299000654547e+24,0.0,864890231823.0293,168004170707.65533,1416029900065.4543,0.0,0.0,0.0,0.0,0.0,1331057188990.4932,0.0,0.0,0.0,558369350146.481,168004170707.65506,1416029900065.4517,0.0,0.0,0.0,0.0,0.0,-1024536307313.9443,0.0,0.0,0.0
0.92,-1,-1,1,0.0,-39201.80654211148,0.0,-0.00039201806542111476,7.623840275414371e+23,1.6800414313419972e+23,1.4160298871613078e+24,0.0,862750506876.2524,168004143134.19968,1416029887161.3074,0.0,470855217426.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369338926.9458,168004143134.1993,1416029887161.3054,0.0,-166474049477.49286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473314486565.90796,12165333.259421896,257264.08371181265,3.2772763293264546e-65,0.0,0.0,0.0,0.0,1333877225718.9255,3391005.8672456057,10577424.363566874,1.3474237600189108e-63,0.0,0.0,0.0,0.0,558370834876.8552,168014046982.98462,1416085399913.9917,62589821.10579341,0.0,0.0,0.0,0.0,-279518439899.68335,0.0,0.0,0.0,-0.3163165373262018,0.0,0.0,0.0,-470855217426.799,0.0,0.0,0.0,1332473052739.2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166474049477.49286,0.0,0.0,0.0,-1028091884790.2162,0.0,0.0,0.0,-39201.806542110295,-3.7865323450608574e-18,-0.0003920180654211029,-3.7865323450608567e-26,7.623840275411576e+23,1.6800414313419972e+23,1.4160298871613078e+24,0.0,862750506875.9359,168004143134.19968,1416029887161.3074,0.0,0.0,0.0,0.0,0.0,1332473052739.2075,0.0,0.0,0.0,558369338926.9458,168004143134.1993,1416029887161.3054,0.0,0.0,0.0,0.0,0.0,-1028091884790.2162,0.0,0.0,0.0
0.9400000000000001,-1,-1,1,0.0,-39165.599057338026,0.0,-0.00039165599057338024,7.603870712342545e+23,1.6800411495797952e+23,1.416029873678464e+24,0.0,860490654880.4182,168004114957.9795,1416029873678.4636,0.0,470369548326.49396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369327164.9546,168004114957.9792,1416029873678.462,0.0,-168248220611.03143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472855057827.71716,12266654.852769116,257248.30327698292,3.277075334380353e-65,0.0,0.0,0.0,0.0,1335321481080.7446,3099892.337844901,10577471.704585336,1.3474297898676086e-63,0.0,0.0,0.0,0.0,558370834876.8552,168014046982.98453,1416085399913.9917,62589821.105793394,0.0,0.0,0.0,0.0,-543116765259.27234,0.0,0.0,0.0,-0.6146171058062464,0.0,0.0,0.0,-470369548326.49396,0.0,0.0,0.0,1333911915075.2202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168248220611.03143,0.0,0.0,0.0,-1031790587360.3716,0.0,0.0,0.0,-39165.59905733682,-3.7865323450608574e-18,-0.0003916559905733681,-3.7865323450608567e-26,7.603870712337109e+23,1.6800411495797952e+23,1.416029873678464e+24,0.0,860490654879.803,168004114957.9795,1416029873678.4636,0.0,0.0,0.0,0.0,0.0,1333911915075.2202,0.0,0.0,0.0,558369327164.9546,168004114957.9792,1416029873678.462,0.0,0.0,0.0,0.0,0.0,-1031790587360.3716,0.0,0.0,0.0
0.96,-1,-1,1,0.0,-39127.058198855426,0.0,-0.00039127058198855423,7.582614209615496e+23,1.680040860634493e+23,1.4160298594622297e+24,0.0,858085166591.0952,168004086063.44925,1416029859462.2292,0.0,469873040820.8635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369314712.7473,168004086063.4489,1416029859462.2275,0.0,-170157188942.5169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472386795852.52795,12364184.660418767,257231.69948423235,3.2768638523123306e-65,0.0,0.0,0.0,0.0,1336791190704.5234,2822111.111590894,10577521.515662657,1.3474361343299848e-63,0.0,0.0,0.0,0.0,558370834876.8562,168014046982.985,1416085399913.9924,62589821.10579341,0.0,0.0,0.0,0.0,-805832424978.0259,0.0,0.0,0.0,-0.9119188073091209,0.0,0.0,0.0,-469873040820.8635,0.0,0.0,0.0,1335376009314.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170157188942.5169,0.0,0.0,0.0,-1035660157437.3135,0.0,0.0,0.0,-39127.05819885401,-1.262177448353619e-18,-0.00039127058198854,-1.2621774483536189e-26,7.582614209607433e+23,1.680040860634493e+23,1.4160298594622297e+24,0.0,858085166590.1829,168004086063.44925,1416029859462.2292,0.0,0.0,0.0,0.0,0.0,1335376009314.749,0.0,0.0,0.0,558369314712.7473,168004086063.4489,1416029859462.2275,0.0,0.0,0.0,0.0,0.0,-1035660157437.3135,0.0,0.0,0.0
0.98,-1,-1,1,0.0,-39085.520668910656,0.0,-0.00039085520668910654,7.559704935132712e+23,1.6800405625509633e+23,1.4160298442384717e+24,0.0,855492642684.7474,168004056255.09628,1416029844238.4714,0.0,469364264887.46136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369301306.7141,168004056255.09607,1416029844238.47,0.0,-172240923509.42868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471908864634.264,12457339.295580456,257213.95905125735,3.27663789301714e-65,0.0,0.0,0.0,0.0,1338288845727.0098,2559502.7907436606,10577574.736640034,1.347442913109197e-63,0.0,0.0,0.0,0.0,558370834876.8553,168014046982.98483,1416085399913.9917,62589821.10579338,0.0,0.0,0.0,0.0,-1066728136626.7505,0.0,0.0,0.0,-1.2071609678678215,0.0,0.0,0.0,-469364264887.46136,0.0,0.0,0.0,1336867767975.1636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172240923509.42868,0.0,0.0,0.0,-1039744426598.3376,0.0,0.0,0.0,-39085.52066890944,-1.262177448353619e-18,-0.00039085520668909434,-1.2621774483536189e-26,7.559704935122044e+23,1.6800405625509633e+23,1.4160298442384717e+24,0.0,855492642683.5402,168004056255.09628,1416029844238.4714,0.0,0.0,0.0,0.0,0.0,1336867767975.1636,0.0,0.0,0.0,558369301306.7141,168004056255.09607,1416029844238.47,0.0,0.0,0.0,0.0,0.0,-1039744426598.3376,0.0,0.0,0.0
1.0,-1,-1,1,0.0,-39039.83078501117,0.0,-0.0003903983078501116,7.534505489779997e+23,1.6800402517214578e+23,1.4160298274892197e+24,0.0,852640952005.8168,168004025172.14575,1416029827489.2192,0.0,468841283809.8641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369286445.8695,168004025172.14545,1416029827489.2168,0.0,-174569618249.91824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471420370074.69244,12545692.283738613,257194.48955953895,3.276389911091391e-65,0.0,0.0,0.0,0.0,1339817099762.0205,2313409.333953858,10577633.1447623,1.3474503525673602e-63,0.0,0.0,0.0,0.0,558370834876.8568,168014046982.98523,1416085399913.9934,62589821.105793424,0.0,0.0,0.0,0.0,-1322534466264.351,0.0,0.0,0.0,-1.496643738471903,0.0,0.0,0.0,-468841283809.8641,0.0,0.0,0.0,1338389742997.4705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174569618249.91824,0.0,0.0,0.0,-1044118077439.02,0.0,0.0,0.0,-39039.83078500995,-2.524354896707238e-18,-0.0003903983078500995,-2.5243548967072378e-26,7.534505489766763e+23,1.6800402517214578e+23,1.4160298274892197e+24,0.0,852640952004.3192,168004025172.14575,1416029827489.2192,0.0,0.0,0.0,0.0,0.0,1338389742997.4705,0.0,0.0,0.0,558369286445.8695,168004025172.14545,1416029827489.2168,0.0,0.0,0.0,0.0,0.0,-1044118077439.02,0.0,0.0,0.0
1.02,-1,-1,1,0.0,-38987.85415367076,0.0,-0.00038987854153670754,7.505838682255255e+23,1.6800399210483367e+23,1.4160298081898196e+24,0.0,849396877913.3608,168003992104.83362,1416029808189.8193,0.0,468301253721.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369269134.4626,168003992104.83328,1416029808189.817,0.0,-177273644942.4725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470920404263.8063,12628958.247707974,257172.12049706568,3.276104998010259e-65,0.0,0.0,0.0,0.0,1341378628427.1846,2084723.9392984698,10577700.251544263,1.347458899960244e-63,0.0,0.0,0.0,0.0,558370834876.8563,168014046982.985,1416085399913.9922,62589821.1057934,0.0,0.0,0.0,0.0,-1556754008565.8164,0.0,0.0,0.0,-1.7616978602018207,0.0,0.0,0.0,-468301253721.37,0.0,0.0,0.0,1339944423705.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177273644942.4725,0.0,0.0,0.0,-1048916814928.5591,0.0,0.0,0.0,-38987.854153669556,-2.524354896707238e-18,-0.0003898785415366955,-2.5243548967072378e-26,7.50583868223969e+23,1.6800399210483367e+23,1.4160298081898196e+24,0.0,849396877911.5994,168003992104.83362,1416029808189.8193,0.0,0.0,0.0,0.0,0.0,1339944423705.695,0.0,0.0,0.0,558369269134.4626,168003992104.83328,1416029808189.817,0.0,0.0,0.0,0.0,0.0,-1048916814928.5591,0.0,0.0,0.0
1.04,-1,-1,1,0.0,-38925.47761375783,0.0,-0.00038925477613757826,7.471435964731325e+23,1.6800395559784308e+23,1.4160297842515917e+24,0.0,845503700602.5233,168003955597.84305,1416029784251.5913,0.0,467739600908.85986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369247335.1079,168003955597.8427,1416029784251.5903,0.0,-180605147641.44498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470408137322.83716,12706966.027739936,257144.47380665742,3.275752864802098e-65,0.0,0.0,0.0,0.0,1342975841973.4946,1873971.8203848077,10577783.19111437,1.3474694639570443e-63,0.0,0.0,0.0,0.0,558370834876.8562,168014046982.98483,1416085399913.992,62589821.10579341,0.0,0.0,0.0,0.0,-1725019832124.231,0.0,0.0,0.0,-1.9521155753172934,0.0,0.0,0.0,-467739600908.85986,0.0,0.0,0.0,1341533863935.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180605147641.44498,0.0,0.0,0.0,-1054399410670.3168,0.0,0.0,0.0,-38925.47761375654,-2.524354896707238e-18,-0.0003892547761375653,-2.5243548967072378e-26,7.471435964714071e+23,1.6800395559784308e+23,1.4160297842515917e+24,0.0,845503700600.5708,168003955597.84305,1416029784251.5913,0.0,0.0,0.0,0.0,0.0,1341533863935.78,0.0,0.0,0.0,558369247335.1079,168003955597.8427,1416029784251.5903,0.0,0.0,0.0,0.0,0.0,-1054399410670.3168,0.0,0.0,0.0
1.06,-1,-1,1,0.0,-38844.55887193578,0.0,-0.0003884455887193577,7.426806589675533e+23,1.6800391259403e+23,1.416029751340467e+24,0.0,840453225440.4027,168003912594.02997,1416029751340.4666,0.0,467148316901.9697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369216806.8551,168003912594.02966,1416029751340.4648,0.0,-185064308268.42255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469882987235.3242,12779622.42204314,257106.64527136457,3.275271046883245e-65,0.0,0.0,0.0,0.0,1344610358342.4304,1681414.1418538506,10577896.676034547,1.3474839184953702e-63,0.0,0.0,0.0,0.0,558370834876.856,168014046982.98474,1416085399913.9927,62589821.10579339,0.0,0.0,0.0,0.0,-1730365532196.8677,0.0,0.0,0.0,-1.958165027142968,0.0,0.0,0.0,-467148316901.9697,0.0,0.0,0.0,1343158979648.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185064308268.42255,0.0,0.0,0.0,-1061074971016.4166,0.0,0.0,0.0,-38844.55887193461,-3.7865323450608574e-18,-0.00038844558871934607,-3.7865323450608567e-26,7.426806589658224e+23,1.6800391259403e+23,1.416029751340467e+24,0.0,840453225438.4441,168003912594.02997,1416029751340.4666,0.0,0.0,0.0,0.0,0.0,1343158979648.0059,0.0,0.0,0.0,558369216806.8551,168003912594.02966,1416029751340.4648,0.0,0.0,0.0,0.0,0.0,-1061074971016.4166,0.0,0.0,0.0
1.08,-1,-1,1,0.0,-38728.785018706025,0.0,-0.0003872878501870602,7.362953447810465e+23,1.6800385658930715e+23,1.4160297003856125e+24,0.0,833227296181.7084,168003856589.3071,1416029700385.612,0.0,466512452328.79865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369168646.9719,168003856589.30676,1416029700385.6096,0.0,-191654324794.06256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469344899488.61444,12846869.095126862,257048.48302026943,3.274530240471883e-65,0.0,0.0,0.0,0.0,1346282141199.8308,1507164.6234294197,10578071.161733551,1.3475061426888811e-63,0.0,0.0,0.0,0.0,558370834876.8561,168014046982.9848,1416085399913.9924,62589821.10579341,0.0,0.0,0.0,0.0,-1294885463188.5833,0.0,0.0,0.0,-1.4653547941124998,0.0,0.0,0.0,-466512452328.79865,0.0,0.0,0.0,1344818332212.8308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191654324794.06256,0.0,0.0,0.0,-1069960204679.5591,0.0,0.0,0.0,-38728.785018704846,-2.524354896707238e-18,-0.00038728785018704836,-2.5243548967072378e-26,7.362953447797517e+23,1.6800385658930715e+23,1.4160297003856125e+24,0.0,833227296180.2432,168003856589.3071,1416029700385.612,0.0,0.0,0.0,0.0,0.0,1344818332212.8308,0.0,0.0,0.0,558369168646.9719,168003856589.30676,1416029700385.6096,0.0,0.0,0.0,0.0,0.0,-1069960204679.5591,0.0,0.0,0.0
1.1,-1,-1,1,0.0,-38545.596215021586,0.0,-0.0003854559621502158,7.261918726758252e+23,1.6800377367857124e+23,1.416029612388814e+24,0.0,821793720234.2953,168003773678.5712,1416029612388.8135,0.0,465803133167.6337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369084143.5615,168003773678.57098,1416029612388.8115,0.0,-202378497076.90045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468794743763.8336,12908637.062442949,256949.15510017093,3.273265109856024e-65,0.0,0.0,0.0,0.0,1347988285409.9932,1351304.2724558674,10578369.143693237,1.347544096609354e-63,0.0,0.0,0.0,0.0,558370834876.8557,168014046982.9849,1416085399913.9915,62589821.10579336,0.0,0.0,0.0,0.0,225194153207.6878,0.0,0.0,0.0,0.2548405564739369,0.0,0.0,0.0,-465803133167.6337,0.0,0.0,0.0,1346506221337.2124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202378497076.90045,0.0,0.0,0.0,-1083081585246.2256,0.0,0.0,0.0,-38545.596215020174,-1.262177448353619e-18,-0.0003854559621502017,-1.2621774483536189e-26,7.261918726760505e+23,1.6800377367857124e+23,1.416029612388814e+24,0.0,821793720234.5503,168003773678.5712,1416029612388.8135,0.0,0.0,0.0,0.0,0.0,1346506221337.2124,0.0,0.0,0.0,558369084143.5615,168003773678.57098,1416029612388.8115,0.0,0.0,0.0,0.0,0.0,-1083081585246.2256,0.0,0.0,0.0
1.12,-1,-1,1,0.0,-38231.524360461284,0.0,-0.0003823152436046128,7.088697745318097e+23,1.6800363417201004e+23,1.4160294478503058e+24,0.0,802191199176.6289,168003634172.01,1416029447850.3054,0.0,464964615732.14624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558368924199.1198,168003634172.00967,1416029447850.3032,0.0,-221142340754.63712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468234762937.3981,12964804.629018096,256767.04513095552,3.270945587873458e-65,0.0,0.0,0.0,0.0,1349721655577.7566,1213980.2255755526,10578915.470299305,1.3476136822724908e-63,0.0,0.0,0.0,0.0,558370834876.8562,168014046982.98514,1416085399913.9922,62589821.10579339,0.0,0.0,0.0,0.0,4286739995853.8037,0.0,0.0,0.0,4.851081568689551,0.0,0.0,0.0,-464964615732.14624,0.0,0.0,0.0,1348210065125.1204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221142340754.63712,0.0,0.0,0.0,-1104387790142.7595,0.0,0.0,0.0,-38231.52436046004,-2.524354896707238e-18,-0.0003823152436046003,-2.5243548967072378e-26,7.088697745360971e+23,1.6800363417201004e+23,1.4160294478503058e+24,0.0,802191199181.4807,168003634172.01,1416029447850.3054,0.0,0.0,0.0,0.0,0.0,1348210065125.1204,0.0,0.0,0.0,558368924199.1198,168003634172.00967,1416029447850.3032,0.0,0.0,0.0,0.0,0.0,-1104387790142.7595,0.0,0.0,0.0
