sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:I,avg:g_CB:p,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:I,tot:g_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:I,avg:g_IB:p,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:I,tot:g_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:I,avg:g_VB:p,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:I,tot:g_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p
0.8200000000000001,-1,-1,1,-44593.6602002413,0.0,-0.00044593660200241295,0.0,0.0,1.6391736971859408e+23,1.0407264921658689e+24,1.4160406019392962e+24,0.0,163917369718.59406,1203359607703.885,1416040601939.296,0.0,0.0,1619012466348.4011,0.0,0.0,0.0,0.0,0.0,0.0,163917369718.59375,564834195197.1973,1416040601939.292,0.0,0.0,-980487053841.7148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7861775775547884e-64,14880582.883689215,1670104052502.8022,4542129.823427126,0.0,0.0,0.0,0.0,6.927257644336746e-64,560135.9774312247,807770562594.8784,5437981.123288842,0.0,0.0,0.0,0.0,62589821.1057934,163927941057.2243,564834959273.6578,1416085399913.9937,0.0,0.0,0.0,0.0,0.0,0.0,2.304503877810748e+16,0.0,0.0,0.0,26646.260119536237,0.0,0.0,0.0,-1619012466348.4011,0.0,0.0,0.0,807231094114.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980487053841.7148,0.0,0.0,0.0,-168705654961.57324,0.0,-1.262177448353619e-18,-44593.66020023991,-1.2621774483536189e-26,-0.00044593660200239907,0.0,1.6391736971859408e+23,1.0407265152109071e+24,1.4160406019392962e+24,0.0,163917369718.59406,1203359634350.1445,1416040601939.296,0.0,0.0,0.0,0.0,0.0,0.0,807231094114.521,0.0,0.0,163917369718.59375,564834195197.1973,1416040601939.292,0.0,0.0,0.0,0.0,0.0,0.0,-168705654961.57324,0.0
0.84,-1,-1,1,-44553.04857104895,0.0,-0.00044553048571048943,0.0,0.0,1.639173687836811e+23,1.0385345157301939e+24,1.4160403372100727e+24,0.0,163917368783.68106,1200825093666.253,1416040337210.0723,0.0,0.0,1619354528169.7646,0.0,0.0,0.0,0.0,0.0,0.0,163917368783.68076,564834188967.8578,1416040337210.0674,0.0,0.0,-983363623471.3698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7030060451302365e-64,14816439.801665738,1670596194113.895,4476832.111932633,0.0,0.0,0.0,0.0,6.943891951541726e-64,558920.4049694232,806915206594.3987,5451040.652572123,0.0,0.0,0.0,0.0,62589821.105793394,163927941057.22412,564834959273.6572,1416085399913.9924,0.0,0.0,0.0,0.0,0.0,0.0,2.3957888126131244e+16,0.0,0.0,0.0,27701.75937087609,0.0,0.0,0.0,-1619354528169.7646,0.0,0.0,0.0,806370338312.2767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983363623471.3698,0.0,0.0,0.0,-170379405912.1224,0.0,-1.262177448353619e-18,-44553.04857104738,-1.2621774483536189e-26,-0.0004455304857104737,0.0,1.639173687836811e+23,1.0385345396880825e+24,1.4160403372100727e+24,0.0,163917368783.68106,1200825121368.013,1416040337210.0723,0.0,0.0,0.0,0.0,0.0,0.0,806370338312.2767,0.0,0.0,163917368783.68076,564834188967.8578,1416040337210.0674,0.0,0.0,0.0,0.0,0.0,0.0,-170379405912.1224,0.0
0.86,-1,-1,1,-44510.7968288525,0.0,-0.0004451079682885249,0.0,0.0,1.6391736777398137e+23,1.0362540113990639e+24,1.416040066741757e+24,0.0,163917367773.98132,1198188217582.1584,1416040066741.7568,0.0,0.0,1619698625661.8147,0.0,0.0,0.0,0.0,0.0,0.0,163917367773.98114,564834182512.6582,1416040066741.7517,0.0,0.0,-986344590592.3154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.60402620552963e-64,14751318.097106742,1671095826835.9648,4399124.291232312,0.0,0.0,0.0,0.0,6.963687920318773e-64,557677.3910490136,806042221460.0012,5466582.199741553,0.0,0.0,0.0,0.0,62589821.10579339,163927941057.2242,564834959273.658,1416085399913.994,0.0,0.0,0.0,0.0,0.0,0.0,2.4918139474372776e+16,0.0,0.0,0.0,28812.0680777413,0.0,0.0,0.0,-1619698625661.8147,0.0,0.0,0.0,805491682744.4089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986344590592.3154,0.0,0.0,0.0,-172137618862.84164,0.0,-2.524354896707238e-18,-44510.79682885116,-2.5243548967072378e-26,-0.0004451079682885116,0.0,1.6391736777398137e+23,1.0362540363172025e+24,1.416040066741757e+24,0.0,163917367773.98132,1198188246394.2256,1416040066741.7568,0.0,0.0,0.0,0.0,0.0,0.0,805491682744.4089,0.0,0.0,163917367773.98114,564834182512.6582,1416040066741.7517,0.0,0.0,0.0,0.0,0.0,0.0,-172137618862.84164,0.0
0.88,-1,-1,1,-44466.68938093079,0.0,-0.00044466689380930785,0.0,0.0,1.6391736667353656e+23,1.0338733418084871e+24,1.4160397902188498e+24,0.0,163917366673.53653,1195435523530.3074,1416039790218.8494,0.0,0.0,1620044426392.9883,0.0,0.0,0.0,0.0,0.0,0.0,163917366673.53632,564834175802.5939,1416039790218.845,0.0,0.0,-989443078665.2767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.487425680318979e-64,14685172.33670165,1671603303807.5342,4307583.87575365,0.0,0.0,0.0,0.0,6.987008026370399e-64,556404.6753167885,805150730738.167,5484890.260780606,0.0,0.0,0.0,0.0,62589821.1057934,163927941057.22394,564834959273.6571,1416085399913.993,0.0,0.0,0.0,0.0,0.0,0.0,2.5937482688284988e+16,0.0,0.0,0.0,29990.702867229797,0.0,0.0,0.0,-1620044426392.9883,0.0,0.0,0.0,804594210697.4512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989443078665.2767,0.0,0.0,0.0,-173992832979.03534,0.0,-2.524354896707238e-18,-44466.68938092936,-2.5243548967072378e-26,-0.00044466689380929353,0.0,1.6391736667353656e+23,1.0338733677459698e+24,1.4160397902188498e+24,0.0,163917366673.53653,1195435553521.01,1416039790218.8494,0.0,0.0,0.0,0.0,0.0,0.0,804594210697.4512,0.0,0.0,163917366673.53632,564834175802.5939,1416039790218.845,0.0,0.0,0.0,0.0,0.0,0.0,-173992832979.03534,0.0
0.9,-1,-1,1,-44420.462297345715,0.0,-0.00044420462297345707,0.0,0.0,1.639173654597103e+23,1.0313782603995765e+24,1.416039507285575e+24,0.0,163917365459.71027,1192550538658.6648,1416039507285.5745,0.0,0.0,1620391478445.0989,0.0,0.0,0.0,0.0,0.0,0.0,163917365459.71002,564834168797.6332,1416039507285.5708,0.0,0.0,-992675108584.0688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.351539317254378e-64,14617953.211736748,1672119009606.635,4200904.046588058,0.0,0.0,0.0,0.0,7.014185300159773e-64,555099.405944373,804239780130.4493,5506226.198090564,0.0,0.0,0.0,0.0,62589821.105793394,163927941057.22424,564834959273.6582,1416085399913.9937,0.0,0.0,0.0,0.0,0.0,0.0,2.7033072455663344e+16,0.0,0.0,0.0,31257.499170198018,0.0,0.0,0.0,-1620391478445.0989,0.0,0.0,0.0,803676918117.2574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992675108584.0688,0.0,0.0,0.0,-175960516998.72806,0.0,-2.524354896707238e-18,-44420.46229734428,-2.5243548967072378e-26,-0.0004442046229734427,0.0,1.639173654597103e+23,1.0313782874326487e+24,1.416039507285575e+24,0.0,163917365459.71027,1192550569916.1638,1416039507285.5745,0.0,0.0,0.0,0.0,0.0,0.0,803676918117.2574,0.0,0.0,163917365459.71002,564834168797.6332,1416039507285.5708,0.0,0.0,0.0,0.0,0.0,0.0,-175960516998.72806,0.0
0.92,-1,-1,1,-44371.78105602369,0.0,-0.00044371781056023687,0.0,0.0,1.6391736409762247e+23,1.0287507101222928e+24,1.4160392175288551e+24,0.0,163917364097.62244,1189512384163.0354,1416039217528.8547,0.0,0.0,1620739147110.3015,0.0,0.0,0.0,0.0,0.0,0.0,163917364097.6222,564834161437.4777,1416039217528.8499,0.0,0.0,-996060924384.7435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1949990066190764e-64,14549606.99880118,1672643365937.5144,4078011.2573782257,0.0,0.0,0.0,0.0,7.045493363642097e-64,553757.7103585413,803308324390.6699,5530804.719313809,0.0,0.0,0.0,0.0,62589821.10579337,163927941057.22394,564834959273.6567,1416085399913.9924,0.0,0.0,0.0,0.0,0.0,0.0,2.822844760840566e+16,0.0,0.0,0.0,32639.674204360315,0.0,0.0,0.0,-1620739147110.3015,0.0,0.0,0.0,802738696048.0183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996060924384.7435,0.0,0.0,0.0,-178060440682.78632,0.0,-1.262177448353619e-18,-44371.78105602233,-1.2621774483536189e-26,-0.00044371781056022326,0.0,1.6391736409762247e+23,1.0287507383507418e+24,1.4160392175288551e+24,0.0,163917364097.62244,1189512416802.7114,1416039217528.8547,0.0,0.0,0.0,0.0,0.0,0.0,802738696048.0183,0.0,0.0,163917364097.6222,564834161437.4777,1416039217528.8499,0.0,0.0,0.0,0.0,0.0,0.0,-178060440682.78632,0.0
0.9400000000000001,-1,-1,1,-44320.19805585068,0.0,-0.0004432019805585067,0.0,0.0,1.639173625284613e+23,1.0259665300389769e+24,1.416038920448951e+24,0.0,163917362528.46127,1186293123504.2014,1416038920448.9507,0.0,0.0,1621086485696.7283,0.0,0.0,0.0,0.0,0.0,0.0,163917362528.46097,564834153622.2788,1416038920448.9463,0.0,0.0,-999627515814.8085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0169101812326034e-64,14480075.72273569,1673176833794.5264,3938203.7720194855,0.0,0.0,0.0,0.0,7.081111130261216e-64,552373.8195602612,802355219922.2903,5558766.169830883,0.0,0.0,0.0,0.0,62589821.10579341,163927941057.22482,564834959273.6593,1416085399913.9946,0.0,0.0,0.0,0.0,0.0,0.0,2.9553288340750876e+16,0.0,0.0,0.0,34171.54625330492,0.0,0.0,0.0,-1621086485696.7283,0.0,0.0,0.0,801778314678.8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999627515814.8085,0.0,0.0,0.0,-180319310625.3622,0.0,-1.262177448353619e-18,-44320.19805584927,-1.2621774483536189e-26,-0.0004432019805584927,0.0,1.639173625284613e+23,1.0259665595922637e+24,1.416038920448951e+24,0.0,163917362528.46127,1186293157675.7458,1416038920448.9507,0.0,0.0,0.0,0.0,0.0,0.0,801778314678.8297,0.0,0.0,163917362528.46097,564834153622.2788,1416038920448.9463,0.0,0.0,0.0,0.0,0.0,0.0,-180319310625.3622,0.0
0.96,-1,-1,1,-44265.06746572732,0.0,-0.00044265067465727313,0.0,0.0,1.6391736064454235e+23,1.0229908589690767e+24,1.4160386154061666e+24,0.0,163917360644.5423,1182852447785.5706,1416038615406.1663,0.0,0.0,1621431963006.8955,0.0,0.0,0.0,0.0,0.0,0.0,163917360644.54202,564834145171.6871,1416038615406.1633,0.0,0.0,-1003413660393.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81704343767686e-64,14409299.408530287,1673719903621.299,3781302.053205056,0.0,0.0,0.0,0.0,7.121084480702746e-64,550938.2448925844,801379238586.1854,5590146.455140821,0.0,0.0,0.0,0.0,62589821.105793394,163927941057.22397,564834959273.657,1416085399913.993,0.0,0.0,0.0,0.0,0.0,0.0,3.103966404889972e+16,0.0,0.0,0.0,35890.196160386855,0.0,0.0,0.0,-1621431963006.8955,0.0,0.0,0.0,800794419947.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003413660393.0134,0.0,0.0,0.0,-182776081443.10977,0.0,-2.524354896707238e-18,-44265.06746572573,-2.5243548967072378e-26,-0.0004426506746572573,0.0,1.6391736064454235e+23,1.0229908900087404e+24,1.4160386154061666e+24,0.0,163917360644.5423,1182852483675.7664,1416038615406.1663,0.0,0.0,0.0,0.0,0.0,0.0,800794419947.188,0.0,0.0,163917360644.54202,564834145171.6871,1416038615406.1633,0.0,0.0,0.0,0.0,0.0,0.0,-182776081443.10977,0.0
0.98,-1,-1,1,-44205.36974951559,0.0,-0.0004420536974951558,0.0,0.0,1.639173582358115e+23,1.0197686635351032e+24,1.4160383015198374e+24,0.0,163917358235.81146,1179126723627.918,1416038301519.8372,0.0,0.0,1621772881611.8293,0.0,0.0,0.0,0.0,0.0,0.0,163917358235.81125,564834135737.461,1416038301519.8328,0.0,0.0,-1007480293721.3727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.596024370515949e-64,14337223.553107295,1674273054013.9688,3607797.727153966,0.0,0.0,0.0,0.0,7.165288296048435e-64,549433.9430236925,800379138909.1575,5624847.248070272,0.0,0.0,0.0,0.0,62589821.1057934,163927941057.224,564834959273.6571,1416085399913.994,0.0,0.0,0.0,0.0,0.0,0.0,3.271005357948396e+16,0.0,0.0,0.0,37821.61551539273,0.0,0.0,0.0,-1621772881611.8293,0.0,0.0,0.0,799785569187.9675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007480293721.3727,0.0,0.0,0.0,-185492943475.89615,0.0,-2.524354896707238e-18,-44205.369749514124,-2.5243548967072378e-26,-0.00044205369749514116,0.0,1.639173582358115e+23,1.0197686962451566e+24,1.4160383015198374e+24,0.0,163917358235.81146,1179126761449.5332,1416038301519.8372,0.0,0.0,0.0,0.0,0.0,0.0,799785569187.9675,0.0,0.0,163917358235.81125,564834135737.461,1416038301519.8328,0.0,0.0,0.0,0.0,0.0,0.0,-185492943475.89615,0.0
1.0,-1,-1,1,-44139.34540586123,0.0,-0.00044139345405861226,0.0,0.0,1.6391735487481777e+23,1.0162049678315533e+24,1.4160379774695478e+24,0.0,163917354874.81772,1175006133351.7205,1416037977469.5474,0.0,0.0,1622104135801.3506,0.0,0.0,0.0,0.0,0.0,0.0,163917354874.81747,564834124616.4132,1416037977469.5437,0.0,0.0,-1011932127066.0414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.355503584557909e-64,14263818.603369689,1674836636403.8113,3418986.970145474,0.0,0.0,0.0,0.0,7.21339245532238e-64,547828.243109466,799353874958.9391,5662609.311694038,0.0,0.0,0.0,0.0,62589821.105793424,163927941057.22412,564834959273.6575,1416085399913.9934,0.0,0.0,0.0,0.0,0.0,0.0,3.4545803186223216e+16,0.0,0.0,0.0,39944.23557285951,0.0,0.0,0.0,-1622104135801.3506,0.0,0.0,0.0,798750365627.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011932127066.0414,0.0,0.0,0.0,-188578316948.3724,0.0,-1.262177448353619e-18,-44139.34540585973,-1.2621774483536189e-26,-0.0004413934540585972,0.0,1.6391735487481777e+23,1.0162050023773582e+24,1.4160379774695478e+24,0.0,163917354874.81772,1175006173295.958,1416037977469.5474,0.0,0.0,0.0,0.0,0.0,0.0,798750365627.916,0.0,0.0,163917354874.81747,564834124616.4132,1416037977469.5437,0.0,0.0,0.0,0.0,0.0,0.0,-188578316948.3724,0.0
1.02,-1,-1,1,-44063.72996412392,0.0,-0.00044063729964123914,0.0,0.0,1.639173496702145e+23,1.0121235593270554e+24,1.4160376410943766e+24,0.0,163917349670.21445,1170286927898.7769,1416037641094.3762,0.0,0.0,1622415581516.4475,0.0,0.0,0.0,0.0,0.0,0.0,163917349670.21423,564834110351.6985,1416037641094.3723,0.0,0.0,-1016962763969.3699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.098295968790594e-64,14189125.528660504,1675410596681.8127,3217079.7564361477,0.0,0.0,0.0,0.0,7.26483398070265e-64,546056.0412147646,798303112841.1982,5702990.650050885,0.0,0.0,0.0,0.0,62589821.10579342,163927941057.22427,564834959273.6576,1416085399913.9932,0.0,0.0,0.0,0.0,0.0,0.0,3.6413312301294456e+16,0.0,0.0,0.0,42103.5781599966,0.0,0.0,0.0,-1622415581516.4475,0.0,0.0,0.0,797687819300.1372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016962763969.3699,0.0,0.0,0.0,-192234959649.48056,0.0,-2.524354896707238e-18,-44063.72996412243,-2.5243548967072378e-26,-0.00044063729964122423,0.0,1.639173496702145e+23,1.0121235957403682e+24,1.4160376410943766e+24,0.0,163917349670.21445,1170286970002.3557,1416037641094.3762,0.0,0.0,0.0,0.0,0.0,0.0,797687819300.1372,0.0,0.0,163917349670.21423,564834110351.6985,1416037641094.3723,0.0,0.0,0.0,0.0,0.0,0.0,-192234959649.48056,0.0
1.04,-1,-1,1,-43972.17690351659,0.0,-0.00043972176903516586,0.0,0.0,1.6391734074341064e+23,1.0071818597358797e+24,1.4160372885764218e+24,0.0,163917340743.4106,1164572994674.062,1416037288576.4214,0.0,0.0,1622686575872.4016,0.0,0.0,0.0,0.0,0.0,0.0,163917340743.4104,564834089892.5862,1416037288576.4175,0.0,0.0,-1022947671090.9254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.828495299167522e-64,14113354.590446899,1675993860934.189,3005289.744379634,0.0,0.0,0.0,0.0,7.318794116963099e-64,543985.9081943617,797228389089.9767,5745348.531284693,0.0,0.0,0.0,0.0,62589821.105793394,163927941057.22406,564834959273.6576,1416085399913.994,0.0,0.0,0.0,0.0,0.0,0.0,3.7914522224458376e+16,0.0,0.0,0.0,43839.38040757866,0.0,0.0,0.0,-1622686575872.4016,0.0,0.0,0.0,796598184422.1493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022947671090.9254,0.0,0.0,0.0,-196859235801.2926,0.0,0.0,-43972.17690351524,0.0,-0.0004397217690351523,0.0,1.6391734074341064e+23,1.007181897650402e+24,1.4160372885764218e+24,0.0,163917340743.4106,1164573038513.4424,1416037288576.4214,0.0,0.0,0.0,0.0,0.0,0.0,796598184422.1493,0.0,0.0,163917340743.4104,564834089892.5862,1416037288576.4175,0.0,0.0,0.0,0.0,0.0,0.0,-196859235801.2926,0.0
1.06,-1,-1,1,-43852.11917301977,0.0,-0.0004385211917301976,0.0,0.0,1.6391732414009512e+23,1.0007015132237242e+24,1.4160369127896418e+24,0.0,163917324140.0951,1157079971967.9485,1416036912789.6414,0.0,0.0,1622875101281.614,0.0,0.0,0.0,0.0,0.0,0.0,163917324140.09485,564834056868.6353,1416036912789.638,0.0,0.0,-1030629186182.3026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.551585697525234e-64,14037080.77861135,1676583103411.9546,2787921.71622935,0.0,0.0,0.0,0.0,7.374176039688936e-64,541356.6706042431,796135466805.4901,5788822.0001059035,0.0,0.0,0.0,0.0,62589821.10579343,163927941057.2245,564834959273.6583,1416085399913.9946,0.0,0.0,0.0,0.0,0.0,0.0,3.817619545908219e+16,0.0,0.0,0.0,44141.94501348987,0.0,0.0,0.0,-1622875101281.614,0.0,0.0,0.0,795484676559.6339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030629186182.3026,0.0,0.0,0.0,-203238717318.37698,0.0,-2.524354896707238e-18,-43852.11917301843,-2.5243548967072378e-26,-0.00043852119173018423,0.0,1.6391732414009512e+23,1.000701551399919e+24,1.4160369127896418e+24,0.0,163917324140.0951,1157080016109.8926,1416036912789.6414,0.0,0.0,0.0,0.0,0.0,0.0,795484676559.6339,0.0,0.0,163917324140.09485,564834056868.6353,1416036912789.638,0.0,0.0,0.0,0.0,0.0,0.0,-203238717318.37698,0.0
1.08,-1,-1,1,-43678.98081781136,0.0,-0.00043678980817811355,0.0,0.0,1.6391729165349735e+23,9.913559361199019e+23,1.4160365000598168e+24,0.0,163917291653.4973,1146273972426.2075,1416036500059.8164,0.0,0.0,1622897870168.5427,0.0,0.0,0.0,0.0,0.0,0.0,163917291653.497,564833998218.521,1416036500059.8125,0.0,0.0,-1041457895960.8558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27453232747015e-64,13961571.699562734,1677170646255.1716,2570442.757793744,0.0,0.0,0.0,0.0,7.429586716098582e-64,537678.2328389362,795038416304.5637,5832317.642302397,0.0,0.0,0.0,0.0,62589821.1057934,163927941057.22394,564834959273.6571,1416085399913.9927,0.0,0.0,0.0,0.0,0.0,0.0,3.5899307511069456e+16,0.0,0.0,0.0,41509.250440486125,0.0,0.0,0.0,-1622897870168.5427,0.0,0.0,0.0,794356375692.9418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041457895960.8558,0.0,0.0,0.0,-212916359976.00467,0.0,-2.524354896707238e-18,-43678.98081780995,-2.5243548967072378e-26,-0.00043678980817809946,0.0,1.6391729165349735e+23,9.913559720192095e+23,1.4160365000598168e+24,0.0,163917291653.4973,1146274013935.458,1416036500059.8164,0.0,0.0,0.0,0.0,0.0,0.0,794356375692.9418,0.0,0.0,163917291653.497,564833998218.521,1416036500059.8125,0.0,0.0,0.0,0.0,0.0,0.0,-212916359976.00467,0.0
1.1,-1,-1,1,-43406.96872790852,0.0,-0.00043406968727908513,0.0,0.0,1.6391722672855738e+23,9.766732655056528e+23,1.4160360241502822e+24,0.0,163917226728.55734,1129296857993.7327,1416036024150.282,0.0,0.0,1622599527346.8794,0.0,0.0,0.0,0.0,0.0,0.0,163917226728.55704,564833888131.6926,1416036024150.2786,0.0,0.0,-1058136557484.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.005616695922868e-64,13889154.61504011,1677742015265.473,2359353.015362637,0.0,0.0,0.0,0.0,7.483369844736213e-64,532141.5755066285,793964505676.4579,5874535.433624382,0.0,0.0,0.0,0.0,62589821.1057934,163927941057.22385,564834959273.656,1416085399913.9922,0.0,0.0,0.0,0.0,0.0,0.0,3.0575087723444804e+16,0.0,0.0,0.0,35353.021034206984,0.0,0.0,0.0,-1622599527346.8794,0.0,0.0,0.0,793231248733.8445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058136557484.839,0.0,0.0,0.0,-228768243518.78336,0.0,-1.262177448353619e-18,-43406.96872790693,-1.2621774483536189e-26,-0.0004340696872790693,0.0,1.6391722672855738e+23,9.76673296080741e+23,1.4160360241502822e+24,0.0,163917226728.55734,1129296893346.7542,1416036024150.282,0.0,0.0,0.0,0.0,0.0,0.0,793231248733.8445,0.0,0.0,163917226728.55704,564833888131.6926,1416036024150.2786,0.0,0.0,0.0,0.0,0.0,0.0,-228768243518.78336,0.0
1.12,-1,-1,1,-42957.63382662139,0.0,-0.0004295763382662139,0.0,0.0,1.6391709714737438e+23,9.52418908679688e+23,1.4160354357495063e+24,0.0,163917097147.37433,1101252301104.9556,1416035435749.5059,0.0,0.0,1621717248991.3242,0.0,0.0,0.0,0.0,0.0,0.0,163917097147.37408,564833678090.4215,1416035435749.5027,0.0,0.0,-1085298625976.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7533949262632024e-64,13823166.377079561,1678275910168.2793,2161368.080399343,0.0,0.0,0.0,0.0,7.533814200851787e-64,523716.0923898916,792954665000.8688,5914132.262407734,0.0,0.0,0.0,0.0,62589821.10579338,163927941057.22437,564834959273.6578,1416085399913.9937,0.0,0.0,0.0,0.0,0.0,0.0,2.451256872681062e+16,0.0,0.0,0.0,28343.119262316337,0.0,0.0,0.0,-1621717248991.3242,0.0,0.0,0.0,792134311647.8966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085298625976.7914,0.0,0.0,0.0,-255715660290.24362,0.0,-2.524354896707238e-18,-42957.63382662011,-2.5243548967072378e-26,-0.00042957633826620106,0.0,1.6391709714737438e+23,9.524189331922574e+23,1.4160354357495063e+24,0.0,163917097147.37433,1101252329448.0757,1416035435749.5059,0.0,0.0,0.0,0.0,0.0,0.0,792134311647.8966,0.0,0.0,163917097147.37408,564833678090.4215,1416035435749.5027,0.0,0.0,0.0,0.0,0.0,0.0,-255715660290.24362,0.0
