sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf
0.88,-1,-1,1,-57214.857744910616,0.0,-0.0005721485774491061,0.0,1.576882730583843e+24,1.416031117955748e+24,1.4567394499900101e+23,0.0,2009365808228.1443,1416031117955.7476,145673944999.00098,0.0,1585700594556.8457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697920269.118,1416031117955.7454,145673944999.0008,0.0,-170032706597.8206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595125936390.5222,4326615.045964389,7905070.183223749,5.511569055903023e-64,0.0,0.0,0.0,0.0,1937930163156.231,30809899.27734914,243811.33464832188,3.9248224368524645e-63,0.0,0.0,0.0,0.0,593698451725.8878,1416085399913.9958,145682734079.8419,62589821.10579342,0.0,0.0,0.0,0.0,-9879802894123772.0,0.0,0.0,0.0,-12589.482871776705,0.0,0.0,0.0,-1585700594556.8457,0.0,0.0,0.0,1930562365198.7534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170032706597.8206,0.0,0.0,0.0,-514894489829.21027,0.0,0.0,0.0,-1.262177448353619e-18,-57214.857744908695,-1.2621774483536189e-26,-0.0005721485774490868,1.5768827207040402e+24,1.416031117955748e+24,1.4567394499900101e+23,0.0,2009365795638.6614,1416031117955.7476,145673944999.00098,0.0,0.0,0.0,0.0,0.0,1930562365198.7534,0.0,0.0,0.0,593697920269.118,1416031117955.7454,145673944999.0008,0.0,0.0,0.0,0.0,0.0,-514894489829.21027,0.0,0.0,0.0
0.9,-1,-1,1,-57135.855175392615,0.0,-0.0005713585517539261,0.0,1.573013106723047e+24,1.4160310954221035e+24,1.456739378709466e+23,0.0,2004434883609.73,1416031095422.103,145673937870.94656,0.0,1585375223559.6782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697904334.6022,1416031095422.1006,145673937870.94644,0.0,-174638244284.5502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595056180475.3867,4325897.633749828,7918586.70506136,5.51065547633054e-64,0.0,0.0,0.0,0.0,1938028001128.2993,30810776.0926747,236676.40131451018,3.9249340965829994e-63,0.0,0.0,0.0,0.0,593698451725.8877,1416085399913.9954,145682734079.84195,62589821.10579338,0.0,0.0,0.0,0.0,-7602215008136764.0,0.0,0.0,0.0,-9687.233303958521,0.0,0.0,0.0,-1585375223559.6782,0.0,0.0,0.0,1930588959391.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174638244284.5502,0.0,0.0,0.0,-519851989803.95483,0.0,0.0,0.0,-2.524354896707238e-18,-57135.85517539045,-2.5243548967072378e-26,-0.0005713585517539044,1.573013099120833e+24,1.4160310954221035e+24,1.456739378709466e+23,0.0,2004434873922.4983,1416031095422.103,145673937870.94656,0.0,0.0,0.0,0.0,0.0,1930588959391.85,0.0,0.0,0.0,593697904334.6022,1416031095422.1006,145673937870.94644,0.0,0.0,0.0,0.0,0.0,-519851989803.95483,0.0,0.0,0.0
0.92,-1,-1,1,-57049.20208545436,0.0,-0.0005704920208545435,0.0,1.5687687526252642e+24,1.4160310706406965e+24,1.4567393065050025e+23,0.0,1999026453523.7847,1416031070640.696,145673930650.5002,0.0,1585024550278.0898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697886644.857,1416031070640.6938,145673930650.49994,0.0,-179695983399.16235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594986221660.341,4325116.999797983,7931977.889739881,5.509661384578122e-64,0.0,0.0,0.0,0.0,1938125910000.331,30811730.17708705,229781.30158270185,3.9250555966915197e-63,0.0,0.0,0.0,0.0,593698451725.8873,1416085399913.9954,145682734079.84177,62589821.105793394,0.0,0.0,0.0,0.0,-5589235455344657.0,0.0,0.0,0.0,-7122.164762339549,0.0,0.0,0.0,-1585024550278.0898,0.0,0.0,0.0,1930608859430.3777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179695983399.16235,0.0,0.0,0.0,-525280299673.61383,0.0,0.0,0.0,-1.262177448353619e-18,-57049.20208545226,-1.2621774483536189e-26,-0.0005704920208545226,1.5687687470360294e+24,1.4160310706406965e+24,1.4567393065050025e+23,0.0,1999026446401.6208,1416031070640.696,145673930650.5002,0.0,0.0,0.0,0.0,0.0,1930608859430.3777,0.0,0.0,0.0,593697886644.857,1416031070640.6938,145673930650.49994,0.0,0.0,0.0,0.0,0.0,-525280299673.61383,0.0,0.0,0.0
0.9400000000000001,-1,-1,1,-56952.59851668513,0.0,-0.0005695259851668513,0.0,1.5640370140307332e+24,1.4160310429112012e+24,1.4567392324932419e+23,0.0,1992996966637.4622,1416031042911.2007,145673923249.32416,0.0,1584640714952.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697866645.272,1416031042911.198,145673923249.32394,0.0,-185341614960.69345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594915731595.5923,4324253.533316416,7945310.64947271,5.508561806598218e-64,0.0,0.0,0.0,0.0,1938224346642.8115,30812785.49873613,223086.81502416346,3.9251899895617705e-63,0.0,0.0,0.0,0.0,593698451725.8882,1416085399913.9966,145682734079.84216,62589821.10579342,0.0,0.0,0.0,0.0,-3855176308204442.5,0.0,0.0,0.0,-4912.514613898445,0.0,0.0,0.0,-1584640714952.884,0.0,0.0,0.0,1930620482144.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185341614960.69345,0.0,0.0,0.0,-531321387065.31134,0.0,0.0,0.0,-1.8932661725304287e-18,-56952.59851668338,-1.8932661725304283e-26,-0.0005695259851668336,1.5640370101755582e+24,1.4160310429112012e+24,1.4567392324932419e+23,0.0,1992996961724.9492,1416031042911.2007,145673923249.32416,0.0,0.0,0.0,0.0,0.0,1930620482144.988,0.0,0.0,0.0,593697866645.272,1416031042911.198,145673923249.32394,0.0,0.0,0.0,0.0,0.0,-531321387065.31134,0.0,0.0,0.0
0.96,-1,-1,1,-56842.57219019188,0.0,-0.0005684257219019187,0.0,1.5586478152916502e+24,1.4160310111560343e+24,1.4567391550576139e+23,0.0,1986129701577.079,1416031011156.034,145673915505.76135,0.0,1584211839182.4065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697843475.4851,1416031011156.033,145673915505.76108,0.0,-191779981080.8158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594844201462.7546,4323277.284733766,7958682.406701362,5.50731860196154e-64,0.0,0.0,0.0,0.0,1938324015076.786,30813978.661740724,216542.33503656054,3.9253419368019566e-63,0.0,0.0,0.0,0.0,593698451725.8885,1416085399913.9958,145682734079.84222,62589821.10579338,0.0,0.0,0.0,0.0,-2422462749969959.0,0.0,0.0,0.0,-3086.8584753247433,0.0,0.0,0.0,-1584211839182.4065,0.0,0.0,0.0,1930621451488.1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191779981080.8158,0.0,0.0,0.0,-538189596473.4364,0.0,0.0,0.0,-6.310887241768095e-19,-56842.57219019022,-6.3108872417680944e-27,-0.0005684257219019021,1.5586478128691872e+24,1.4160310111560343e+24,1.4567391550576139e+23,0.0,1986129698490.2202,1416031011156.034,145673915505.76135,0.0,0.0,0.0,0.0,0.0,1930621451488.1711,0.0,0.0,0.0,593697843475.4851,1416031011156.033,145673915505.76108,0.0,0.0,0.0,0.0,0.0,-538189596473.4364,0.0,0.0,0.0
0.98,-1,-1,1,-56713.78160299124,0.0,-0.0005671378160299124,0.0,1.5523395243952372e+24,1.416030973674575e+24,1.456739071174913e+23,0.0,1978091269936.119,1416030973674.5747,145673907117.49127,0.0,1583719651015.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697815761.6847,1416030973674.573,145673907117.49103,0.0,-199326196841.41104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594770849507.0974,4322141.60805696,7972236.097999121,5.5058723673064794e-64,0.0,0.0,0.0,0.0,1938425991971.9395,30815366.676449955,210080.93725262882,3.9255186988232824e-63,0.0,0.0,0.0,0.0,593698451725.8883,1416085399913.9956,145682734079.84225,62589821.10579341,0.0,0.0,0.0,0.0,-1322072266969158.0,0.0,0.0,0.0,-1684.6698601809876,0.0,0.0,0.0,-1583719651015.844,0.0,0.0,0.0,1930608106078.1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199326196841.41104,0.0,0.0,0.0,-546214653588.40485,0.0,0.0,0.0,-1.8932661725304287e-18,-56713.781602989446,-1.8932661725304283e-26,-0.0005671378160298944,1.5523395230731655e+24,1.416030973674575e+24,1.456739071174913e+23,0.0,1978091268251.4495,1416030973674.5747,145673907117.49127,0.0,0.0,0.0,0.0,0.0,1930608106078.1711,0.0,0.0,0.0,593697815761.6847,1416030973674.573,145673907117.49103,0.0,0.0,0.0,0.0,0.0,-546214653588.40485,0.0,0.0,0.0
1.0,-1,-1,1,-56557.93670171788,0.0,-0.0005655793670171788,0.0,1.5447060866153563e+24,1.4160309277358525e+24,1.4567389751034434e+23,0.0,1968364250560.0803,1416030927735.852,145673897510.3443,0.0,1583135827984.9487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697781262.2418,1416030927735.8508,145673897510.34406,0.0,-208469358687.10947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594694500160.5415,4320773.145848739,7986178.834709336,5.504129681888473e-64,0.0,0.0,0.0,0.0,1938531889428.392,30817039.1997194,203614.36684908104,3.925731693717265e-63,0.0,0.0,0.0,0.0,593698451725.8889,1416085399913.9963,145682734079.8423,62589821.105793424,0.0,0.0,0.0,0.0,-593140022227373.2,0.0,0.0,0.0,-755.8173204890682,0.0,0.0,0.0,-1583135827984.9487,0.0,0.0,0.0,1930574705378.5342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208469358687.10947,0.0,0.0,0.0,-555908236836.5118,0.0,0.0,0.0,-1.8932661725304287e-18,-56557.93670171607,-1.8932661725304283e-26,-0.0005655793670171607,1.5447060860222173e+24,1.4160309277358525e+24,1.4567389751034434e+23,0.0,1968364249804.2642,1416030927735.852,145673897510.3443,0.0,0.0,0.0,0.0,0.0,1930574705378.5342,0.0,0.0,0.0,593697781262.2418,1416030927735.8508,145673897510.34406,0.0,0.0,0.0,0.0,0.0,-555908236836.5118,0.0,0.0,0.0
1.02,-1,-1,1,-56362.198928914084,0.0,-0.0005636219892891408,0.0,1.5351186574729724e+24,1.416030868913155e+24,1.4567388558265876e+23,0.0,1956147329203.8652,1416030868913.1548,145673885582.65872,0.0,1582416621347.6265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697736266.6759,1416030868913.151,145673885582.6585,0.0,-219967028410.44034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594613452564.7454,4319056.680506877,8000800.111191629,5.501943814791204e-64,0.0,0.0,0.0,0.0,1938644029241.238,30819137.049552195,197030.7066551325,3.92599885526336e-63,0.0,0.0,0.0,0.0,593698451725.8871,1416085399913.9944,145682734079.84167,62589821.1057934,0.0,0.0,0.0,0.0,-283442898944497.4,0.0,0.0,0.0,-361.1812461877016,0.0,0.0,0.0,-1582416621347.6265,0.0,0.0,0.0,1930512186888.4082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219967028410.44034,0.0,0.0,0.0,-568062594312.399,0.0,0.0,0.0,-1.8932661725304287e-18,-56362.19892891245,-1.8932661725304283e-26,-0.0005636219892891243,1.5351186571895295e+24,1.416030868913155e+24,1.4567388558265876e+23,0.0,1956147328842.6838,1416030868913.1548,145673885582.65872,0.0,0.0,0.0,0.0,0.0,1930512186888.4082,0.0,0.0,0.0,593697736266.6759,1416030868913.151,145673885582.6585,0.0,0.0,0.0,0.0,0.0,-568062594312.399,0.0,0.0,0.0
1.04,-1,-1,1,-56106.93014121905,0.0,-0.0005610693014121904,0.0,1.5226153431323213e+24,1.4160307900069646e+24,1.4567386920640443e+23,0.0,1940214798624.162,1416030790006.9644,145673869206.4044,0.0,1581495380313.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697674576.7426,1416030790006.9622,145673869206.40408,0.0,-234978256265.58615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594525388186.1472,4316813.33801197,8016479.654589293,5.499086965162298e-64,0.0,0.0,0.0,0.0,1938765558814.3813,30821878.844298087,190200.0729681022,3.9263480257892275e-63,0.0,0.0,0.0,0.0,593698451725.888,1416085399913.9966,145682734079.84195,62589821.10579343,0.0,0.0,0.0,0.0,-456035124757417.3,0.0,0.0,0.0,-581.1094060871183,0.0,0.0,0.0,-1581495380313.005,0.0,0.0,0.0,1930406290126.9255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234978256265.58615,0.0,0.0,0.0,-583889166660.617,0.0,0.0,0.0,-1.8932661725304287e-18,-56106.93014121693,-1.8932661725304283e-26,-0.0005610693014121693,1.5226153426762865e+24,1.4160307900069646e+24,1.4567386920640443e+23,0.0,1940214798043.0532,1416030790006.9644,145673869206.4044,0.0,0.0,0.0,0.0,0.0,1930406290126.9255,0.0,0.0,0.0,593697674576.7426,1416030790006.9622,145673869206.40408,0.0,0.0,0.0,0.0,0.0,-583889166660.617,0.0,0.0,0.0
1.06,-1,-1,1,-55762.668699896436,0.0,-0.0005576266869989643,0.0,1.5057530876273953e+24,1.4160306792873317e+24,1.4567384424913007e+23,0.0,1918727823718.514,1416030679287.3313,145673844249.13004,0.0,1580272656070.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697585755.4679,1416030679287.329,145673844249.12982,0.0,-255242418107.4902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594427401151.7244,4313770.772499538,8033669.420527453,5.495212287165672e-64,0.0,0.0,0.0,0.0,1938900393013.6501,30825597.44281874,182995.49853060232,3.9268215975656216e-63,0.0,0.0,0.0,0.0,593698451725.8877,1416085399913.995,145682734079.8419,62589821.1057934,0.0,0.0,0.0,0.0,-1199292858609561.8,0.0,0.0,0.0,-1528.2164091238446,0.0,0.0,0.0,-1580272656070.534,0.0,0.0,0.0,1930234825757.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255242418107.4902,0.0,0.0,0.0,-605204589322.3564,0.0,0.0,0.0,-1.262177448353619e-18,-55762.66869989467,-1.2621774483536189e-26,-0.0005576266869989466,1.505753086428102e+24,1.4160306792873317e+24,1.4567384424913007e+23,0.0,1918727822190.2969,1416030679287.3313,145673844249.13004,0.0,0.0,0.0,0.0,0.0,1930234825757.1875,0.0,0.0,0.0,593697585755.4679,1416030679287.329,145673844249.12982,0.0,0.0,0.0,0.0,0.0,-605204589322.3564,0.0,0.0,0.0
1.08,-1,-1,1,-55286.13313117144,0.0,-0.0005528613313117144,0.0,1.4824119309074562e+24,1.4160305175287095e+24,1.4567380264075132e+23,0.0,1888985014486.1653,1416030517528.7092,145673802640.75128,0.0,1578603311449.6492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697452024.1857,1416030517528.706,145673802640.751,0.0,-283315748987.66895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594316236675.6335,4309523.952325608,8052835.226032865,5.4898039403738405e-64,0.0,0.0,0.0,0.0,1939052866437.4585,30830787.871427402,175334.1269902762,3.927482617758729e-63,0.0,0.0,0.0,0.0,593698451725.888,1416085399913.9963,145682734079.84195,62589821.10579345,0.0,0.0,0.0,0.0,-2612380646714965.0,0.0,0.0,0.0,-3328.864123993826,0.0,0.0,0.0,-1578603311449.6492,0.0,0.0,0.0,1929963799510.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283315748987.66895,0.0,0.0,0.0,-634676240377.2626,0.0,0.0,0.0,-1.262177448353619e-18,-55286.13313116966,-1.2621774483536189e-26,-0.0005528613313116965,1.4824119282950757e+24,1.4160305175287095e+24,1.4567380264075132e+23,0.0,1888985011157.3013,1416030517528.7092,145673802640.75128,0.0,0.0,0.0,0.0,0.0,1929963799510.3774,0.0,0.0,0.0,593697452024.1857,1416030517528.706,145673802640.751,0.0,0.0,0.0,0.0,0.0,-634676240377.2626,0.0,0.0,0.0
1.1,-1,-1,1,-54614.77082601627,0.0,-0.0005461477082601626,0.0,1.4495280043492266e+24,1.4160302727463605e+24,1.4567372851182389e+23,0.0,1847082191666.914,1416030272746.36,145673728511.82385,0.0,1576279073238.7036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593697242536.8195,1416030272746.3586,145673728511.82355,0.0,-322894124108.6094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594188759311.2896,4303484.916668375,8074356.380165905,5.482113084441167e-64,0.0,0.0,0.0,0.0,1939227072316.524,30838168.73093484,167236.31835480593,3.9284226113037875e-63,0.0,0.0,0.0,0.0,593698451725.8878,1416085399913.9956,145682734079.84207,62589821.1057934,0.0,0.0,0.0,0.0,-4716325250001560.0,0.0,0.0,0.0,-6009.84620735074,0.0,0.0,0.0,-1576279073238.7036,0.0,0.0,0.0,1929541940863.5122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322894124108.6094,0.0,0.0,0.0,-676156997743.2649,0.0,0.0,0.0,-6.310887241768095e-19,-54614.77082601449,-6.3108872417680944e-27,-0.0005461477082601447,1.4495279996329018e+24,1.4160302727463605e+24,1.4567372851182389e+23,0.0,1847082185657.068,1416030272746.36,145673728511.82385,0.0,0.0,0.0,0.0,0.0,1929541940863.5122,0.0,0.0,0.0,593697242536.8195,1416030272746.3586,145673728511.82355,0.0,0.0,0.0,0.0,0.0,-676156997743.2649,0.0,0.0,0.0
1.12,-1,-1,1,-53658.84354095087,0.0,-0.0005365884354095086,0.0,1.4027058822753784e+24,1.4160298903794058e+24,1.4567359039043204e+23,0.0,1787418420012.1628,1416029890379.4055,145673590390.432,0.0,1573003136566.3972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696902413.8861,1416029890379.4033,145673590390.43185,0.0,-379281618968.12085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594042564697.2825,4294820.8574970225,8098400.759639995,5.471078991486743e-64,0.0,0.0,0.0,0.0,1939426016720.8684,30848757.872316785,158891.8220684531,3.9297712227254005e-63,0.0,0.0,0.0,0.0,593698451725.8867,1416085399913.9954,145682734079.84146,62589821.10579341,0.0,0.0,0.0,0.0,-7265021758785800.0,0.0,0.0,0.0,-9257.559890159187,0.0,0.0,0.0,-1573003136566.3972,0.0,0.0,0.0,1928892871952.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379281618968.12085,0.0,0.0,0.0,-735171363611.3762,0.0,0.0,0.0,-1.262177448353619e-18,-53658.84354094917,-1.2621774483536189e-26,-0.0005365884354094917,1.4027058750103578e+24,1.4160298903794058e+24,1.4567359039043204e+23,0.0,1787418410754.6045,1416029890379.4055,145673590390.432,0.0,0.0,0.0,0.0,0.0,1928892871952.093,0.0,0.0,0.0,593696902413.8861,1416029890379.4033,145673590390.43185,0.0,0.0,0.0,0.0,0.0,-735171363611.3762,0.0,0.0,0.0
1.1400000000000001,-1,-1,1,-52289.35165747247,0.0,-0.0005228935165747247,0.0,1.33562712416952e+24,1.4160292742996238e+24,1.456733252423469e+23,0.0,1701942334579.7266,1416029274299.6235,145673325242.34686,0.0,1568351103338.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696331139.237,1416029274299.621,145673325242.34662,0.0,-460105099898.2911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593876581148.2908,4282386.109704793,8124800.719174929,5.455242383352564e-64,0.0,0.0,0.0,0.0,1939650810015.35,30863955.517727546,150722.65580457458,3.9317068082508695e-63,0.0,0.0,0.0,0.0,593698451725.8875,1416085399913.9954,145682734079.84164,62589821.105793394,0.0,0.0,0.0,0.0,-9510563883102336.0,0.0,0.0,0.0,-12118.974678985636,0.0,0.0,0.0,-1568351103338.778,0.0,0.0,0.0,1927903634328.2834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460105099898.2911,0.0,0.0,0.0,-819657643006.7725,0.0,0.0,0.0,-1.8932661725304287e-18,-52289.35165747061,-1.8932661725304283e-26,-0.000522893516574706,1.3356271146589565e+24,1.4160292742996238e+24,1.456733252423469e+23,0.0,1701942322460.752,1416029274299.6235,145673325242.34686,0.0,0.0,0.0,0.0,0.0,1927903634328.2834,0.0,0.0,0.0,593696331139.237,1416029274299.621,145673325242.34662,0.0,0.0,0.0,0.0,0.0,-819657643006.7725,0.0,0.0,0.0
1.16,-1,-1,1,-50319.31835559047,0.0,-0.0005031931835559046,0.0,1.239133605201903e+24,1.41602824911953e+24,1.4567280541069364e+23,0.0,1578984061292.432,1416028249119.5298,145672805410.6936,0.0,1561710014095.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593695339088.3396,1416028249119.5269,145672805410.69336,0.0,-576421291891.6718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593691548877.16,4264671.568372064,8152939.705541856,5.432680953531903e-64,0.0,0.0,0.0,0.0,1939900057437.9995,30885606.082145706,143447.0637423306,3.934464316463791e-63,0.0,0.0,0.0,0.0,593698451725.8875,1416085399913.995,145682734079.84164,62589821.10579339,0.0,0.0,0.0,0.0,-1.0068187132896728e+16,0.0,0.0,0.0,-12829.534234416278,0.0,0.0,0.0,-1561710014095.7625,0.0,0.0,0.0,1926407541802.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576421291891.6718,0.0,0.0,0.0,-941118832427.8755,0.0,0.0,0.0,-1.262177448353619e-18,-50319.31835558882,-1.2621774483536189e-26,-0.0005031931835558881,1.2391335951337167e+24,1.41602824911953e+24,1.4567280541069364e+23,0.0,1578984048462.8984,1416028249119.5298,145672805410.6936,0.0,0.0,0.0,0.0,0.0,1926407541802.433,0.0,0.0,0.0,593695339088.3396,1416028249119.5269,145672805410.69336,0.0,0.0,0.0,0.0,0.0,-941118832427.8755,0.0,0.0,0.0
1.18,-1,-1,1,-47475.06102611488,0.0,-0.00047475061026114876,0.0,1.0998204678881311e+24,1.4160264838845237e+24,1.456717693007409e+23,0.0,1401462265076.3994,1416026483884.5234,145671769300.74088,0.0,1552184412017.0862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593693558537.0051,1416026483884.5215,145671769300.7406,0.0,-744415705477.6943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593490382113.6245,4239833.969159411,8181628.6389845,5.401046619960194e-64,0.0,0.0,0.0,0.0,1940169444972.8772,30915962.386853904,138171.51811321836,3.93833073518493e-63,0.0,0.0,0.0,0.0,593698451725.8882,1416085399913.9958,145682734079.84207,62589821.1057934,0.0,0.0,0.0,0.0,-7049173196721756.0,0.0,0.0,0.0,-8982.51171317388,0.0,0.0,0.0,-1552184412017.0862,0.0,0.0,0.0,1924158374388.3806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744415705477.6943,0.0,0.0,0.0,-1116389676831.4983,0.0,0.0,0.0,-1.8932661725304287e-18,-47475.06102611314,-1.8932661725304283e-26,-0.0004747506102611313,1.0998204608389569e+24,1.4160264838845237e+24,1.456717693007409e+23,0.0,1401462256093.8862,1416026483884.5234,145671769300.74088,0.0,0.0,0.0,0.0,0.0,1924158374388.3806,0.0,0.0,0.0,593693558537.0051,1416026483884.5215,145671769300.7406,0.0,0.0,0.0,0.0,0.0,-1116389676831.4983,0.0,0.0,0.0
