sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf
0.8200000000000001,-1,-1,1,0.0,-45424.74734012291,0.0,-0.000454247473401229,8.626751367200011e+23,1.1485993202447206e+23,1.416032724444627e+24,0.0,1304297330944.5945,114859932024.47203,1416032724444.6267,0.0,883944349915.6671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447809611.4049,114859932024.47185,1416032724444.6245,0.0,-222094828582.47702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886392650043.4663,16833682.559710875,316884.2240877062,4.036763426774031e-65,0.0,0.0,0.0,0.0,1067839816351.3173,965174.1826076485,6832366.563400245,8.703535151301467e-64,0.0,0.0,0.0,0.0,642448395848.8035,114866892160.18555,1416085399914.0005,62589821.1057934,0.0,0.0,0.0,0.0,2965617281599.645,0.0,0.0,0.0,4.483781368384371,0.0,0.0,0.0,-883944349915.6671,0.0,0.0,0.0,1066684147818.6796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222094828582.47702,0.0,0.0,0.0,-404834626481.0057,0.0,0.0,0.0,-45424.747340121576,-1.262177448353619e-18,-0.00045424747340121565,-1.2621774483536189e-26,8.62675136722967e+23,1.1485993202447206e+23,1.416032724444627e+24,0.0,1304297330949.0789,114859932024.47203,1416032724444.6267,0.0,0.0,0.0,0.0,0.0,1066684147818.6796,0.0,0.0,0.0,642447809611.4049,114859932024.47185,1416032724444.6245,0.0,0.0,0.0,0.0,0.0,-404834626481.0057,0.0,0.0,0.0
0.84,-1,-1,1,0.0,-45356.80276303111,0.0,-0.000453568027630311,8.59870265407424e+23,1.1485992685906577e+23,1.4160327083127347e+24,0.0,1300056584908.3206,114859926859.06575,1416032708312.7344,0.0,883748482871.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447796642.8419,114859926859.06554,1416032708312.733,0.0,-226139694606.2508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886241662570.9989,16855870.04540969,316745.94663484144,4.03500221638966e-65,0.0,0.0,0.0,0.0,1068027352912.8518,941517.0753151177,6832535.568119269,8.703750410358078e-64,0.0,0.0,0.0,0.0,642448395848.8038,114866892160.1856,1416085399914.001,62589821.10579345,0.0,0.0,0.0,0.0,2599543475269.201,0.0,0.0,0.0,3.9303064063715283,0.0,0.0,0.0,-883748482871.728,0.0,0.0,0.0,1066858970896.1609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226139694606.2508,0.0,0.0,0.0,-409250182626.7523,0.0,0.0,0.0,-45356.80276302964,-1.8932661725304287e-18,-0.0004535680276302964,-1.8932661725304283e-26,8.598702654100237e+23,1.1485992685906577e+23,1.4160327083127347e+24,0.0,1300056584912.251,114859926859.06575,1416032708312.7344,0.0,0.0,0.0,0.0,0.0,1066858970896.1609,0.0,0.0,0.0,642447796642.8419,114859926859.06554,1416032708312.733,0.0,0.0,0.0,0.0,0.0,-409250182626.7523,0.0,0.0,0.0
0.86,-1,-1,1,0.0,-45285.150161488484,0.0,-0.0004528515016148848,8.569123202027458e+23,1.1485992163652551e+23,1.4160326912861143e+24,0.0,1295584403120.155,114859921636.52548,1416032691286.114,0.0,883549136046.8988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447782865.6322,114859921636.5253,1416032691286.112,0.0,-230412515792.3766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886089726244.9247,16877642.176891197,316601.365031653,4.033160709297786e-65,0.0,0.0,0.0,0.0,1068215994065.5471,918418.5363597405,6832712.277862688,8.703975483457194e-64,0.0,0.0,0.0,0.0,642448395848.8027,114866892160.18549,1416085399914.0005,62589821.10579342,0.0,0.0,0.0,0.0,2164305210528.9824,0.0,0.0,0.0,3.272260193072725,0.0,0.0,0.0,-883549136046.8988,0.0,0.0,0.0,1067034232742.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230412515792.3766,0.0,0.0,0.0,-413897612484.6383,0.0,0.0,0.0,-45285.15016148708,-1.8932661725304287e-18,-0.0004528515016148707,-1.8932661725304283e-26,8.569123202049097e+23,1.1485992163652551e+23,1.4160326912861143e+24,0.0,1295584403123.427,114859921636.52548,1416032691286.114,0.0,0.0,0.0,0.0,0.0,1067034232742.434,0.0,0.0,0.0,642447782865.6322,114859921636.5253,1416032691286.112,0.0,0.0,0.0,0.0,0.0,-413897612484.6383,0.0,0.0,0.0
0.88,-1,-1,1,0.0,-45209.12975871012,0.0,-0.0004520912975871012,8.537740643406918e+23,1.1485991634524522e+23,1.4160326732033707e+24,0.0,1290839605721.3787,114859916345.2452,1416032673203.3704,0.0,883345778662.0831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447768133.8342,114859916345.24493,1416032673203.3677,0.0,-234953941074.54004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885936761508.8142,16899016.869617026,316449.31986027,4.031224137966286e-65,0.0,0.0,0.0,0.0,1068405837181.0226,895857.9121978297,6832898.109687891,8.704212175519448e-64,0.0,0.0,0.0,0.0,642448395848.8042,114866892160.18591,1416085399914.001,62589821.10579343,0.0,0.0,0.0,0.0,1657793604332.0527,0.0,0.0,0.0,2.5064542622712906,0.0,0.0,0.0,-883345778662.0831,0.0,0.0,0.0,1067209912422.4647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234953941074.54004,0.0,0.0,0.0,-418818074832.41534,0.0,0.0,0.0,-45209.12975870838,-1.8932661725304287e-18,-0.0004520912975870838,-1.8932661725304283e-26,8.537740643423495e+23,1.1485991634524522e+23,1.4160326732033707e+24,0.0,1290839605723.885,114859916345.2452,1416032673203.3704,0.0,0.0,0.0,0.0,0.0,1067209912422.4647,0.0,0.0,0.0,642447768133.8342,114859916345.24493,1416032673203.3677,0.0,0.0,0.0,0.0,0.0,-418818074832.41534,0.0,0.0,0.0
0.9,-1,-1,1,0.0,-45127.82585523394,0.0,-0.0004512782585523393,8.504176961140135e+23,1.1485991096563645e+23,1.4160326538384995e+24,0.0,1285765039487.3635,114859910965.63643,1416032653838.499,0.0,883137680930.6676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447752243.028,114859910965.63615,1416032653838.4968,0.0,-239820393686.33298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885782664904.7834,16920015.247652113,316288.1765096943,4.0291716823248105e-65,0.0,0.0,0.0,0.0,1068597009112.855,873811.2328220881,6833095.061440295,8.704463031220217e-64,0.0,0.0,0.0,0.0,642448395848.8042,114866892160.1857,1416085399914.0012,62589821.10579345,0.0,0.0,0.0,0.0,1073833586414.7891,0.0,0.0,0.0,1.6235523907234892,0.0,0.0,0.0,-883137680930.6676,0.0,0.0,0.0,1067385972621.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239820393686.33298,0.0,0.0,0.0,-424068685375.4049,0.0,0.0,0.0,-45127.825855232644,-1.8932661725304287e-18,-0.0004512782585523264,-1.8932661725304283e-26,8.504176961150875e+23,1.1485991096563645e+23,1.4160326538384995e+24,0.0,1285765039488.9873,114859910965.63643,1416032653838.499,0.0,0.0,0.0,0.0,0.0,1067385972621.364,0.0,0.0,0.0,642447752243.028,114859910965.63615,1416032653838.4968,0.0,0.0,0.0,0.0,0.0,-424068685375.4049,0.0,0.0,0.0
0.92,-1,-1,1,0.0,-45039.91142101639,0.0,-0.0004503991142101638,8.467884333625899e+23,1.1485990546244256e+23,1.416032632859725e+24,0.0,1280277878076.8975,114859905462.44254,1416032632859.7246,0.0,882923794769.2676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447734892.5675,114859905462.44234,1416032632859.7224,0.0,-245093651584.9385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885627296133.8267,16940663.61136547,316115.5226122017,4.026972616005241e-65,0.0,0.0,0.0,0.0,1068789682177.8613,852249.1218809253,6833306.081550854,8.704731806004663e-64,0.0,0.0,0.0,0.0,642448395848.8027,114866892160.18561,1416085399914.0005,62589821.10579345,0.0,0.0,0.0,0.0,407692074586.3484,0.0,0.0,0.0,0.6163985283637885,0.0,0.0,0.0,-882923794769.2676,0.0,0.0,0.0,1067562347781.7462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245093651584.9385,0.0,0.0,0.0,-429732204596.80023,0.0,0.0,0.0,-45039.91142101457,-1.8932661725304287e-18,-0.00045039911421014566,-1.8932661725304283e-26,8.467884333629971e+23,1.1485990546244256e+23,1.416032632859725e+24,0.0,1280277878077.5132,114859905462.44254,1416032632859.7246,0.0,0.0,0.0,0.0,0.0,1067562347781.7462,0.0,0.0,0.0,642447734892.5675,114859905462.44234,1416032632859.7224,0.0,0.0,0.0,0.0,0.0,-429732204596.80023,0.0,0.0,0.0
0.9400000000000001,-1,-1,1,0.0,-44943.37784655957,0.0,-0.0004494337784655956,8.428033571290793e+23,1.1485989976899247e+23,1.416032609756029e+24,0.0,1274252754512.144,114859899768.99245,1416032609756.0286,0.0,882702547230.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447715617.539,114859899768.99225,1416032609756.0266,0.0,-250897508336.3705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885470456436.9645,16960996.755402647,315927.63447257824,4.024579510231187e-65,0.0,0.0,0.0,0.0,1068984100853.3146,831133.2689565665,6833535.72117413,8.705024296723508e-64,0.0,0.0,0.0,0.0,642448395848.8042,114866892160.18584,1416085399914.0007,62589821.10579344,0.0,0.0,0.0,0.0,-335058780718.09766,0.0,0.0,0.0,-0.506582669186173,0.0,0.0,0.0,-882702547230.975,0.0,0.0,0.0,1067738922384.6315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250897508336.3705,0.0,0.0,0.0,-435933883490.5325,0.0,0.0,0.0,-44943.37784655813,-1.8932661725304287e-18,-0.00044943377846558123,-1.8932661725304283e-26,8.428033571287447e+23,1.1485989976899247e+23,1.416032609756029e+24,0.0,1274252754511.6382,114859899768.99245,1416032609756.0286,0.0,0.0,0.0,0.0,0.0,1067738922384.6315,0.0,0.0,0.0,642447715617.539,114859899768.99225,1416032609756.0266,0.0,0.0,0.0,0.0,0.0,-435933883490.5325,0.0,0.0,0.0
0.96,-1,-1,1,0.0,-44835.06283677726,0.0,-0.0004483506283677725,8.383319223005587e+23,1.1485989375484157e+23,1.4160325837047883e+24,0.0,1267492294793.1978,114859893754.84154,1416032583704.7878,0.0,882471481216.8757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447693664.5946,114859893754.84132,1416032583704.7856,0.0,-257426880088.27325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885311852415.5168,16981063.51881376,315718.5335820628,4.0219162165864015e-65,0.0,0.0,0.0,0.0,1069180626444.019,810410.5326787042,6833791.287330682,8.705349810405793e-64,0.0,0.0,0.0,0.0,642448395848.8031,114866892160.18568,1416085399914.0005,62589821.10579341,0.0,0.0,0.0,0.0,-1120002525693.1455,0.0,0.0,0.0,-1.6933562157209963,0.0,0.0,0.0,-882471481216.8757,0.0,0.0,0.0,1067915491042.5117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257426880088.27325,0.0,0.0,0.0,-442870889915.6021,0.0,0.0,0.0,-44835.06283677555,-1.8932661725304287e-18,-0.0004483506283677554,-1.8932661725304283e-26,8.383319222994377e+23,1.1485989375484157e+23,1.4160325837047883e+24,0.0,1267492294791.503,114859893754.84154,1416032583704.7878,0.0,0.0,0.0,0.0,0.0,1067915491042.5117,0.0,0.0,0.0,642447693664.5946,114859893754.84132,1416032583704.7856,0.0,0.0,0.0,0.0,0.0,-442870889915.6021,0.0,0.0,0.0
0.98,-1,-1,1,0.0,-44709.83382823852,0.0,-0.00044709833828238517,8.33162247672361e+23,1.1485988715935906e+23,1.4160325533336832e+24,0.0,1259676151111.2932,114859887159.35904,1416032553333.6829,0.0,882226637156.6418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447667764.9896,114859887159.35886,1416032553333.68,0.0,-264998153810.33917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885151036614.7002,17000935.803841975,315478.33853883535,4.018856875285355e-65,0.0,0.0,0.0,0.0,1069379810406.7115,790003.3832537973,6834084.857213808,8.705723729914941e-64,0.0,0.0,0.0,0.0,642448395848.803,114866892160.18561,1416085399914.0002,62589821.105793424,0.0,0.0,0.0,0.0,-1864270482060.1438,0.0,0.0,0.0,-2.8186311514145928,0.0,0.0,0.0,-882226637156.6418,0.0,0.0,0.0,1068091685551.5731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264998153810.33917,0.0,0.0,0.0,-450863202208.0885,0.0,0.0,0.0,-44709.83382823711,-1.262177448353619e-18,-0.000447098338282371,-1.2621774483536189e-26,8.331622476704966e+23,1.1485988715935906e+23,1.4160325533336832e+24,0.0,1259676151108.4744,114859887159.35904,1416032553333.6829,0.0,0.0,0.0,0.0,0.0,1068091685551.5731,0.0,0.0,0.0,642447667764.9896,114859887159.35886,1416032553333.68,0.0,0.0,0.0,0.0,0.0,-450863202208.0885,0.0,0.0,0.0
1.0,-1,-1,1,0.0,-44559.21656780651,0.0,-0.000445592165678065,8.269445013527604e+23,1.1485987945635565e+23,1.416032516299164e+24,0.0,1250275405008.9075,114859879456.35562,1416032516299.1636,0.0,881961521584.6621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447635723.847,114859879456.35542,1416032516299.161,0.0,-274133752299.6029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884987314835.7759,17020722.329108793,315190.4788500939,4.015190426971836e-65,0.0,0.0,0.0,0.0,1069582508660.0408,769795.4012533092,6834436.683521245,8.706171851395583e-64,0.0,0.0,0.0,0.0,642448395848.8035,114866892160.1857,1416085399914.0005,62589821.105793454,0.0,0.0,0.0,0.0,-2369949515305.461,0.0,0.0,0.0,-3.5831782970344648,0.0,0.0,0.0,-881961521584.6621,0.0,0.0,0.0,1068266843569.9073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274133752299.6029,0.0,0.0,0.0,-460439074288.43005,0.0,0.0,0.0,-44559.21656780502,-1.8932661725304287e-18,-0.0004455921656780502,-1.8932661725304283e-26,8.2694450135039e+23,1.1485987945635565e+23,1.416032516299164e+24,0.0,1250275405005.3235,114859879456.35562,1416032516299.1636,0.0,0.0,0.0,0.0,0.0,1068266843569.9073,0.0,0.0,0.0,642447635723.847,114859879456.35542,1416032516299.161,0.0,0.0,0.0,0.0,0.0,-460439074288.43005,0.0,0.0,0.0
1.02,-1,-1,1,0.0,-44369.217129224686,0.0,-0.00044369217129224675,8.191009899946445e+23,1.1485986958167375e+23,1.4160324685632238e+24,0.0,1238416629330.59,114859869581.67372,1416032468563.2234,0.0,881665486265.7461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447593693.541,114859869581.67358,1416032468563.2205,0.0,-285696450628.6984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884819616280.0964,17040587.096301395,314827.2688962165,4.010564237207024e-65,0.0,0.0,0.0,0.0,1069790041558.8582,749611.9909484711,6834880.6040206915,8.706737274614427e-64,0.0,0.0,0.0,0.0,642448395848.8031,114866892160.18573,1416085399914.0,62589821.105793424,0.0,0.0,0.0,0.0,-2255108368024.186,0.0,0.0,0.0,-3.409547464863863,0.0,0.0,0.0,-881665486265.7461,0.0,0.0,0.0,1068439778564.8276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285696450628.6984,0.0,0.0,0.0,-472470742931.1882,0.0,0.0,0.0,-44369.21712922302,-1.8932661725304287e-18,-0.00044369217129223016,-1.8932661725304283e-26,8.19100989992389e+23,1.1485986958167375e+23,1.4160324685632238e+24,0.0,1238416629327.18,114859869581.67372,1416032468563.2234,0.0,0.0,0.0,0.0,0.0,1068439778564.8276,0.0,0.0,0.0,642447593693.541,114859869581.67358,1416032468563.2205,0.0,0.0,0.0,0.0,0.0,-472470742931.1882,0.0,0.0,0.0
1.04,-1,-1,1,0.0,-44117.16075402508,0.0,-0.00044117160754025066,8.08695661089087e+23,1.1485985539496396e+23,1.416032403206974e+24,0.0,1222684585897.9714,114859855394.96393,1416032403206.9739,0.0,881321418237.0768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447534928.2056,114859855394.96371,1416032403206.9722,0.0,-301084367267.31134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884646348153.9716,17060768.16570916,314343.58348888194,4.004403539243029e-65,0.0,0.0,0.0,0.0,1070004372599.8572,729201.2227251276,6835471.771374715,8.707490248843813e-64,0.0,0.0,0.0,0.0,642448395848.8027,114866892160.18558,1416085399914.0,62589821.10579342,0.0,0.0,0.0,0.0,-938918228322.5952,0.0,0.0,0.0,-1.4195709219493438,0.0,0.0,0.0,-881321418237.0768,0.0,0.0,0.0,1068608392590.5957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301084367267.31134,0.0,0.0,0.0,-488371341622.25006,0.0,0.0,0.0,-44117.160754023476,-1.8932661725304287e-18,-0.00044117160754023467,-1.8932661725304283e-26,8.08695661088148e+23,1.1485985539496396e+23,1.416032403206974e+24,0.0,1222684585896.5518,114859855394.96393,1416032403206.9739,0.0,0.0,0.0,0.0,0.0,1068608392590.5957,0.0,0.0,0.0,642447534928.2056,114859855394.96371,1416032403206.9722,0.0,0.0,0.0,0.0,0.0,-488371341622.25006,0.0,0.0,0.0
1.06,-1,-1,1,0.0,-43767.64487339306,0.0,-0.00043767644873393056,7.942670376914007e+23,1.1485983263748431e+23,1.4160323085689527e+24,0.0,1200869635882.8823,114859832637.48428,1416032308568.9524,0.0,880902882299.5864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447447706.3182,114859832637.48413,1416032308568.951,0.0,-322480694123.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884465310387.7054,17081583.800463315,313669.2605406307,3.995814660254143e-65,0.0,0.0,0.0,0.0,1070228212191.3727,708228.8297891296,6836295.938708423,8.708540000767349e-64,0.0,0.0,0.0,0.0,642448395848.804,114866892160.18585,1416085399914.001,62589821.10579345,0.0,0.0,0.0,0.0,2264202289199.7373,0.0,0.0,0.0,3.423296762382961,0.0,0.0,0.0,-880902882299.5864,0.0,0.0,0.0,1068769055926.6309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322480694123.0244,0.0,0.0,0.0,-510346867746.6441,0.0,0.0,0.0,-43767.64487339157,-1.8932661725304287e-18,-0.00043767644873391566,-1.8932661725304283e-26,7.942670376936658e+23,1.1485983263748431e+23,1.4160323085689527e+24,0.0,1200869635886.307,114859832637.48428,1416032308568.9524,0.0,0.0,0.0,0.0,0.0,1068769055926.6309,0.0,0.0,0.0,642447447706.3182,114859832637.48413,1416032308568.951,0.0,0.0,0.0,0.0,0.0,-510346867746.6441,0.0,0.0,0.0
1.08,-1,-1,1,0.0,-43267.99983747431,0.0,-0.000432679998374743,7.736408316546445e+23,1.1485979294195428e+23,1.41603216535135e+24,0.0,1169684425673.2292,114859792941.95425,1416032165351.3496,0.0,880371117569.8741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447311857.829,114859792941.95412,1416032165351.3477,0.0,-353134003754.47363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884273803882.1456,17103404.65638636,312702.35854790075,3.983499128355293e-65,0.0,0.0,0.0,0.0,1070464881751.4684,686310.1431609164,6837477.700411498,8.710045232511405e-64,0.0,0.0,0.0,0.0,642448395848.8042,114866892160.18594,1416085399914.001,62589821.105793454,0.0,0.0,0.0,0.0,8013698499501.823,0.0,0.0,0.0,12.116085324581945,0.0,0.0,0.0,-880371117569.8741,0.0,0.0,0.0,1068915659723.5999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353134003754.47363,0.0,0.0,0.0,-541678545896.08325,0.0,0.0,0.0,-43267.99983747258,-1.262177448353619e-18,-0.0004326799983747257,-1.2621774483536189e-26,7.736408316626593e+23,1.1485979294195428e+23,1.41603216535135e+24,0.0,1169684425685.3472,114859792941.95425,1416032165351.3496,0.0,0.0,0.0,0.0,0.0,1068915659723.5999,0.0,0.0,0.0,642447311857.829,114859792941.95412,1416032165351.3477,0.0,0.0,0.0,0.0,0.0,-541678545896.08325,0.0,0.0,0.0
1.1,-1,-1,1,0.0,-42543.32517848898,0.0,-0.0004254332517848897,7.437250365137734e+23,1.1485972002541626e+23,1.416031941842579e+24,0.0,1124454083341.0288,114859720025.41623,1416031941842.5786,0.0,879672049116.9247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642447092663.9349,114859720025.41606,1416031941842.5762,0.0,-397665058439.8325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884069048081.9934,17126573.981887314,311306.6828277316,3.965722140776115e-65,0.0,0.0,0.0,0.0,1070717795823.8966,663097.9970545808,6839183.515606607,8.712217975535241e-64,0.0,0.0,0.0,0.0,642448395848.8042,114866892160.18578,1416085399914.001,62589821.10579343,0.0,0.0,0.0,0.0,16832650697559.494,0.0,0.0,0.0,25.449651256931247,0.0,0.0,0.0,-879672049116.9247,0.0,0.0,0.0,1069038211909.6757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397665058439.8325,0.0,0.0,0.0,-587031221207.1332,0.0,0.0,0.0,-42543.32517848745,-1.8932661725304287e-18,-0.00042543325178487443,-1.8932661725304283e-26,7.437250365306057e+23,1.1485972002541626e+23,1.416031941842579e+24,0.0,1124454083366.478,114859720025.41623,1416031941842.5786,0.0,0.0,0.0,0.0,0.0,1069038211909.6757,0.0,0.0,0.0,642447092663.9349,114859720025.41606,1416031941842.5762,0.0,0.0,0.0,0.0,0.0,-587031221207.1332,0.0,0.0,0.0
1.12,-1,-1,1,0.0,-41489.74786160258,0.0,-0.00041489747861602567,7.002316255498212e+23,1.1485958226168699e+23,1.4160315851816016e+24,0.0,1058695447883.367,114859582261.68697,1416031585181.6013,0.0,878732364371.8314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642446729344.3666,114859582261.68684,1416031585181.5989,0.0,-462483645832.83167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883848884758.2635,17151276.71753518,309317.53663681634,3.940385784409415e-65,0.0,0.0,0.0,0.0,1070989592204.7388,638425.7604762214,6841614.67904601,8.715314641452335e-64,0.0,0.0,0.0,0.0,642448395848.8041,114866892160.1859,1416085399914.0012,62589821.10579343,0.0,0.0,0.0,0.0,29000649260930.496,0.0,0.0,0.0,43.84671334160521,0.0,0.0,0.0,-878732364371.8314,0.0,0.0,0.0,1069120764178.5653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462483645832.83167,0.0,0.0,0.0,-652872045595.7183,0.0,0.0,0.0,-41489.74786160113,-1.262177448353619e-18,-0.0004148974786160112,-1.2621774483536189e-26,7.002316255788218e+23,1.1485958226168699e+23,1.4160315851816016e+24,0.0,1058695447927.2137,114859582261.68697,1416031585181.6013,0.0,0.0,0.0,0.0,0.0,1069120764178.5653,0.0,0.0,0.0,642446729344.3666,114859582261.68684,1416031585181.5989,0.0,0.0,0.0,0.0,0.0,-652872045595.7183,0.0,0.0,0.0
