sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:I,avg:g_CB:p,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:I,tot:g_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:I,avg:g_IB:p,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:I,tot:g_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:I,avg:g_VB:p,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:I,tot:g_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p
0.8200000000000001,-1,-1,1,-46100.952914761954,0.0,-0.00046100952914761946,0.0,0.0,1.663465556894213e+23,1.1344208163500567e+24,1.416040000356482e+24,0.0,166346555689.42123,1295008829133.2217,1416040000356.4817,0.0,0.0,1509905636397.6924,0.0,0.0,0.0,0.0,0.0,0.0,166346555689.421,560991586173.0155,1416040000356.4773,0.0,0.0,-775888393437.4873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.097351705721397e-64,3877156.644204489,1552962238977.3125,4786364.861794499,0.0,0.0,0.0,0.0,7.706453552880483e-64,181808.375629005,905726661574.6719,6049670.824592858,0.0,0.0,0.0,0.0,62589821.10579341,166357037787.98492,560992184826.5917,1416085399913.9922,0.0,0.0,0.0,0.0,0.0,0.0,3.7914691000186536e+16,0.0,0.0,0.0,43281.87467246577,0.0,0.0,0.0,-1509905636397.6924,0.0,0.0,0.0,905240808764.6608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775888393437.4873,0.0,0.0,0.0,-171223522522.5802,0.0,0.0,-46100.952914760375,0.0,-0.0004610095291476037,0.0,1.663465556894213e+23,1.1344208542647473e+24,1.416040000356482e+24,0.0,166346555689.42123,1295008872415.096,1416040000356.4817,0.0,0.0,0.0,0.0,0.0,0.0,905240808764.6608,0.0,0.0,166346555689.421,560991586173.0155,1416040000356.4773,0.0,0.0,0.0,0.0,0.0,0.0,-171223522522.5802,0.0
0.84,-1,-1,1,-46053.82878275215,0.0,-0.0004605382878275214,0.0,0.0,1.6634655504736937e+23,1.1318445145937275e+24,1.4160397438935196e+24,0.0,166346555047.36932,1292067827458.2944,1416039743893.5193,0.0,0.0,1510175694565.4321,0.0,0.0,0.0,0.0,0.0,0.0,166346555047.36905,560991580109.9562,1416039743893.5154,0.0,0.0,-779099447217.0939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9707501350495886e-64,3861027.991769384,1553410640471.933,4686971.886639048,0.0,0.0,0.0,0.0,7.737400604877757e-64,181444.6480361375,904776669985.1016,6073966.8797750175,0.0,0.0,0.0,0.0,62589821.1057934,166357037787.98514,560992184826.5923,1416085399913.9922,0.0,0.0,0.0,0.0,0.0,0.0,3.94361081087589e+16,0.0,0.0,0.0,45018.662784953616,0.0,0.0,0.0,-1510175694565.4321,0.0,0.0,0.0,904285135436.6321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779099447217.0939,0.0,0.0,0.0,-173208843069.63092,0.0,-1.262177448353619e-18,-46053.82878275064,-1.2621774483536189e-26,-0.0004605382878275063,0.0,1.6634655504736937e+23,1.1318445540298353e+24,1.4160397438935196e+24,0.0,166346555047.36932,1292067872476.9568,1416039743893.5193,0.0,0.0,0.0,0.0,0.0,0.0,904285135436.6321,0.0,0.0,166346555047.36905,560991580109.9562,1416039743893.5154,0.0,0.0,0.0,0.0,0.0,0.0,-173208843069.63092,0.0
0.86,-1,-1,1,-46004.596184797716,0.0,-0.0004600459618479771,0.0,0.0,1.6634655430864876e+23,1.1291529365053287e+24,1.4160394821070644e+24,0.0,166346554308.6487,1288995230994.4946,1416039482107.064,0.0,0.0,1510444840063.1748,0.0,0.0,0.0,0.0,0.0,0.0,166346554308.64847,560991573792.5431,1416039482107.0596,0.0,0.0,-782441182861.2241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8256554816286974e-64,3844671.6827095943,1553865397467.3398,4573062.0755942995,0.0,0.0,0.0,0.0,7.772868188416525e-64,181070.1958788684,903808288654.9084,6101811.489799702,0.0,0.0,0.0,0.0,62589821.1057934,166357037787.98495,560992184826.5914,1416085399913.9917,0.0,0.0,0.0,0.0,0.0,0.0,4.106035114154512e+16,0.0,0.0,0.0,46872.83280528514,0.0,0.0,0.0,-1510444840063.1748,0.0,0.0,0.0,903310751485.7734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782441182861.2241,0.0,0.0,0.0,-175307047410.98947,0.0,-2.524354896707238e-18,-46004.59618479637,-2.5243548967072378e-26,-0.00046004596184796365,0.0,1.6634655430864876e+23,1.1291529775656804e+24,1.4160394821070644e+24,0.0,166346554308.6487,1288995277867.3284,1416039482107.064,0.0,0.0,0.0,0.0,0.0,0.0,903310751485.7734,0.0,0.0,166346554308.64847,560991573792.5431,1416039482107.0596,0.0,0.0,0.0,0.0,0.0,0.0,-175307047410.98947,0.0
0.88,-1,-1,1,-45952.98088670699,0.0,-0.0004595298088670698,0.0,0.0,1.6634655345240532e+23,1.1263310884826306e+24,1.416039214716714e+24,0.0,166346553452.40527,1285773923653.1646,1416039214716.7136,0.0,0.0,1510712416994.6948,0.0,0.0,0.0,0.0,0.0,0.0,166346553452.40494,560991567185.0026,1416039214716.7092,0.0,0.0,-785930060526.5338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66105354411718e-64,3828078.825568991,1554326768483.97,4443839.753467984,0.0,0.0,0.0,0.0,7.813104219391402e-64,180683.78946396755,902820707096.4175,6133399.15118596,0.0,0.0,0.0,0.0,62589821.10579337,166357037787.98502,560992184826.5919,1416085399913.9915,0.0,0.0,0.0,0.0,0.0,0.0,4.282319624982737e+16,0.0,0.0,0.0,48885.22533785955,0.0,0.0,0.0,-1510712416994.6948,0.0,0.0,0.0,902316799890.4886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785930060526.5338,0.0,0.0,0.0,-177534394537.10168,0.0,-1.262177448353619e-18,-45952.980886705576,-1.2621774483536189e-26,-0.00045952980886705566,0.0,1.6634655345240532e+23,1.126331131305827e+24,1.416039214716714e+24,0.0,166346553452.40527,1285773972538.3901,1416039214716.7136,0.0,0.0,0.0,0.0,0.0,0.0,902316799890.4886,0.0,0.0,166346553452.40494,560991567185.0026,1416039214716.7092,0.0,0.0,0.0,0.0,0.0,0.0,-177534394537.10168,0.0
0.9,-1,-1,1,-45898.64672984018,0.0,-0.0004589864672984017,0.0,0.0,1.663465524489793e+23,1.1233605912248277e+24,1.4160389413966253e+24,0.0,166346552448.97925,1282382924369.3645,1416038941396.625,0.0,0.0,1510977592198.8167,0.0,0.0,0.0,0.0,0.0,0.0,166346552448.9791,560991560236.8292,1416038941396.621,0.0,0.0,-789586228066.2826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4763565134436494e-64,3811239.7158495984,1554795039126.9717,4298844.01940707,0.0,0.0,0.0,0.0,7.858252384470747e-64,180283.77296405405,901813036141.3553,6168842.526412931,0.0,0.0,0.0,0.0,62589821.105793394,166357037787.985,560992184826.5918,1416085399913.9915,0.0,0.0,0.0,0.0,0.0,0.0,4.477037929096595e+16,0.0,0.0,0.0,51108.050583896664,0.0,0.0,0.0,-1510977592198.8167,0.0,0.0,0.0,901302334016.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789586228066.2826,0.0,0.0,0.0,-179910918775.68256,0.0,-1.262177448353619e-18,-45898.64672983849,-1.2621774483536189e-26,-0.0004589864672983848,0.0,1.663465524489793e+23,1.1233606359952068e+24,1.4160389413966253e+24,0.0,166346552448.97925,1282382975477.415,1416038941396.625,0.0,0.0,0.0,0.0,0.0,0.0,901302334016.268,0.0,0.0,166346552448.9791,560991560236.8292,1416038941396.621,0.0,0.0,0.0,0.0,0.0,0.0,-179910918775.68256,0.0
0.92,-1,-1,1,-45841.16200923192,0.0,-0.0004584116200923191,0.0,0.0,1.6634655125215343e+23,1.1202178414747323e+24,1.416038661754881e+24,0.0,166346551252.15338,1278795288621.2615,1416038661754.8806,0.0,0.0,1511239243112.7627,0.0,0.0,0.0,0.0,0.0,0.0,166346551252.15305,560991552869.8043,1416038661754.8774,0.0,0.0,-793435507361.3063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27153695111489e-64,3794144.058823292,1555270520094.3918,4138053.8831841187,0.0,0.0,0.0,0.0,7.908319390842079e-64,179867.71342176426,900784309454.1306,6208146.744017332,0.0,0.0,0.0,0.0,62589821.1057934,166357037787.98468,560992184826.5912,1416085399913.991,0.0,0.0,0.0,0.0,0.0,0.0,4.695395355078204e+16,0.0,0.0,0.0,53600.730464920016,0.0,0.0,0.0,-1511239243112.7627,0.0,0.0,0.0,900266313085.0874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793435507361.3063,0.0,0.0,0.0,-182462523732.89944,0.0,-2.524354896707238e-18,-45841.162009230524,-2.5243548967072378e-26,-0.0004584116200923051,0.0,1.6634655125215343e+23,1.1202178884286863e+24,1.416038661754881e+24,0.0,166346551252.15338,1278795342221.9927,1416038661754.8806,0.0,0.0,0.0,0.0,0.0,0.0,900266313085.0874,0.0,0.0,166346551252.15305,560991552869.8043,1416038661754.8774,0.0,0.0,0.0,0.0,0.0,0.0,-182462523732.89944,0.0
0.9400000000000001,-1,-1,1,-45779.93308797125,0.0,-0.0004577993308797124,0.0,0.0,1.6634654978272607e+23,1.1168703824209405e+24,1.4160383752989848e+24,0.0,166346549782.72604,1274973965028.3376,1416038375298.9844,0.0,0.0,1511495722850.3926,0.0,0.0,0.0,0.0,0.0,0.0,166346549782.7258,560991544950.7194,1416038375298.9802,0.0,0.0,-797513302772.7751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.047252837108859e-64,3776781.9459337206,1555753529092.9075,3961986.3766442044,0.0,0.0,0.0,0.0,7.963144398947994e-64,179431.67133434967,899733520125.0833,6251185.415937663,0.0,0.0,0.0,0.0,62589821.10579338,166357037787.98523,560992184826.5924,1416085399913.9912,0.0,0.0,0.0,0.0,0.0,0.0,4.942019321251588e+16,0.0,0.0,0.0,56416.089713157155,0.0,0.0,0.0,-1511495722850.3926,0.0,0.0,0.0,899207626765.4595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797513302772.7751,0.0,0.0,0.0,-185225150271.75226,0.0,-2.524354896707238e-18,-45779.933087969584,-2.5243548967072378e-26,-0.0004577993308796958,0.0,1.6634654978272607e+23,1.1168704318411333e+24,1.4160383752989848e+24,0.0,166346549782.72604,1274974021444.427,1416038375298.9844,0.0,0.0,0.0,0.0,0.0,0.0,899207626765.4595,0.0,0.0,166346549782.7258,560991544950.7194,1416038375298.9802,0.0,0.0,0.0,0.0,0.0,0.0,-185225150271.75226,0.0
0.96,-1,-1,1,-45714.06963341071,0.0,-0.000457140696334107,0.0,0.0,1.6634654789346163e+23,1.1132695355617472e+24,1.4160380813746266e+24,0.0,166346547893.46158,1270863384185.8462,1416038081374.6262,0.0,0.0,1511744364234.9385,0.0,0.0,0.0,0.0,0.0,0.0,166346547893.46127,560991536233.5581,1416038081374.6228,0.0,0.0,-801872516282.6525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.804952263831941e-64,3759146.5904166265,1556244334111.2935,3771778.676555962,0.0,0.0,0.0,0.0,8.022373430628861e-64,178968.67196472152,898659743255.2388,6297680.563250832,0.0,0.0,0.0,0.0,62589821.10579339,166357037787.98517,560992184826.5927,1416085399913.992,0.0,0.0,0.0,0.0,0.0,0.0,5.2177117267832264e+16,0.0,0.0,0.0,59563.28248450593,0.0,0.0,0.0,-1511744364234.9385,0.0,0.0,0.0,898125193280.6041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801872516282.6525,0.0,0.0,0.0,-188253285765.03394,0.0,-2.524354896707238e-18,-45714.06963340921,-2.5243548967072378e-26,-0.00045714069633409204,0.0,1.6634654789346163e+23,1.1132695877388645e+24,1.4160380813746266e+24,0.0,166346547893.46158,1270863443749.129,1416038081374.6262,0.0,0.0,0.0,0.0,0.0,0.0,898125193280.6041,0.0,0.0,166346547893.46127,560991536233.5581,1416038081374.6228,0.0,0.0,0.0,0.0,0.0,0.0,-188253285765.03394,0.0
0.98,-1,-1,1,-45642.10763528085,0.0,-0.0004564210763528085,0.0,0.0,1.663465452942536e+23,1.1093352568745327e+24,1.4160377790512814e+24,0.0,166346545294.25354,1266372171081.5188,1416037779051.281,0.0,0.0,1511980435146.534,0.0,0.0,0.0,0.0,0.0,0.0,166346545294.2531,560991526236.8037,1416037779051.2783,0.0,0.0,-806599790301.8198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.546952935544114e-64,3741240.9403122202,1556743010247.2727,3569250.445877068,0.0,0.0,0.0,0.0,8.085439935929018e-64,178465.50908697027,897562453655.9482,6347187.377473409,0.0,0.0,0.0,0.0,62589821.10579339,166357037787.98553,560992184826.5936,1416085399913.9924,0.0,0.0,0.0,0.0,0.0,0.0,5.511683705426658e+16,0.0,0.0,0.0,62919.14745431386,0.0,0.0,0.0,-1511980435146.534,0.0,0.0,0.0,897018226638.4503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806599790301.8198,0.0,0.0,0.0,-191637518874.58948,0.0,-2.524354896707238e-18,-45642.10763527935,-2.5243548967072378e-26,-0.00045642107635279343,0.0,1.663465452942536e+23,1.1093353119913694e+24,1.4160377790512814e+24,0.0,166346545294.25354,1266372234000.6658,1416037779051.281,0.0,0.0,0.0,0.0,0.0,0.0,897018226638.4503,0.0,0.0,166346545294.2531,560991526236.8037,1416037779051.2783,0.0,0.0,0.0,0.0,0.0,0.0,-191637518874.58948,0.0
1.0,-1,-1,1,-45561.440763162274,0.0,-0.00045561440763162265,0.0,0.0,1.66346541393258e+23,1.1049250466054035e+24,1.4160374669001048e+24,0.0,166346541393.25797,1261337653771.4153,1416037466900.1045,0.0,0.0,1512194963005.6965,0.0,0.0,0.0,0.0,0.0,0.0,166346541393.25766,560991513984.5835,1416037466900.1028,0.0,0.0,-811848823218.8649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276506096064138e-64,3723092.4307269743,1557249113287.6843,3356953.9563829955,0.0,0.0,0.0,0.0,8.151549166323787e-64,177896.1705864158,896442262001.5624,6399081.968699825,0.0,0.0,0.0,0.0,62589821.10579338,166357037787.98502,560992184826.5912,1416085399913.9907,0.0,0.0,0.0,0.0,0.0,0.0,5.784509020483802e+16,0.0,0.0,0.0,66033.6106827551,0.0,0.0,0.0,-1512194963005.6965,0.0,0.0,0.0,895886868948.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811848823218.8649,0.0,0.0,0.0,-195540663128.44928,0.0,0.0,-45561.44076316075,0.0,-0.00045561440763160736,0.0,1.66346541393258e+23,1.104925104450493e+24,1.4160374669001048e+24,0.0,166346541393.25797,1261337719805.025,1416037466900.1045,0.0,0.0,0.0,0.0,0.0,0.0,895886868948.891,0.0,0.0,166346541393.25766,560991513984.5835,1416037466900.1028,0.0,0.0,0.0,0.0,0.0,0.0,-195540663128.44928,0.0
1.02,-1,-1,1,-45467.17401547367,0.0,-0.0004546717401547366,0.0,0.0,1.6634653496507702e+23,1.0997712731477259e+24,1.4160371425542264e+24,0.0,166346534965.07697,1255454314859.7415,1416037142554.226,0.0,0.0,1512370320829.2122,0.0,0.0,0.0,0.0,0.0,0.0,166346534965.07666,560991497470.1832,1416037142554.2222,0.0,0.0,-817907503439.6543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9978744419227184e-64,3704783.6483798935,1557760991911.1638,3138235.2046213318,0.0,0.0,0.0,0.0,8.219659129281126e-64,177208.86496288943,895302485720.1096,6452546.426539717,0.0,0.0,0.0,0.0,62589821.10579338,166357037787.98483,560992184826.591,1416085399913.9907,0.0,0.0,0.0,0.0,0.0,0.0,5.9368370635809e+16,0.0,0.0,0.0,67772.52588857812,0.0,0.0,0.0,-1512370320829.2122,0.0,0.0,0.0,894733551749.3086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817907503439.6543,0.0,0.0,0.0,-200270666587.2248,0.0,-2.524354896707238e-18,-45467.17401547224,-2.5243548967072378e-26,-0.00045467174015472237,0.0,1.6634653496507702e+23,1.0997713325160962e+24,1.4160371425542264e+24,0.0,166346534965.07697,1255454382632.2668,1416037142554.226,0.0,0.0,0.0,0.0,0.0,0.0,894733551749.3086,0.0,0.0,166346534965.07666,560991497470.1832,1416037142554.2222,0.0,0.0,0.0,0.0,0.0,0.0,-200270666587.2248,0.0
1.04,-1,-1,1,-45349.91840210727,0.0,-0.0004534991840210727,0.0,0.0,1.6634652348111652e+23,1.0933605983133858e+24,1.4160368018387478e+24,0.0,166346523481.1165,1248136148275.0664,1416036801838.7476,0.0,0.0,1512471753900.9,0.0,0.0,0.0,0.0,0.0,0.0,166346523481.11633,560991472586.2095,1416036801838.7446,0.0,0.0,-825327078212.0438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.716457942950287e-64,3686509.814314159,1558274483648.52,2917332.659123405,0.0,0.0,0.0,0.0,8.288449832116597e-64,176302.74204171987,894152164141.6732,6506544.682364338,0.0,0.0,0.0,0.0,62589821.1057934,166357037787.98526,560992184826.5927,1416085399913.9917,0.0,0.0,0.0,0.0,0.0,0.0,5.77654228237059e+16,0.0,0.0,0.0,65942.66562914444,0.0,0.0,0.0,-1512471753900.9,0.0,0.0,0.0,893565608023.9089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825327078212.0438,0.0,0.0,0.0,-206420866392.38544,0.0,-2.524354896707238e-18,-45349.91840210597,-2.5243548967072378e-26,-0.0004534991840210597,0.0,1.6634652348111652e+23,1.0933606560788083e+24,1.4160368018387478e+24,0.0,166346523481.1165,1248136214217.7317,1416036801838.7476,0.0,0.0,0.0,0.0,0.0,0.0,893565608023.9089,0.0,0.0,166346523481.11633,560991472586.2095,1416036801838.7446,0.0,0.0,0.0,0.0,0.0,0.0,-206420866392.38544,0.0
1.06,-1,-1,1,-45191.94748246741,0.0,-0.000451919474824674,0.0,0.0,1.663465018430949e+23,1.0847238370423611e+24,1.4160364370878352e+24,0.0,166346501843.09488,1238276771631.1514,1416036437087.835,0.0,0.0,1512432860501.6245,0.0,0.0,0.0,0.0,0.0,0.0,166346501843.0946,560991431144.6968,1416036437087.833,0.0,0.0,-835147520015.1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.438915295418025e-64,3668666.078925229,1558780904269.7732,2699472.6157073253,0.0,0.0,0.0,0.0,8.356293593446425e-64,174994.6711477798,893010782954.9867,6559799.200704967,0.0,0.0,0.0,0.0,62589821.105793394,166357037787.98456,560992184826.5908,1416085399913.9902,0.0,0.0,0.0,0.0,0.0,0.0,5.0717325387921416e+16,0.0,0.0,0.0,57896.84323556484,0.0,0.0,0.0,-1512432860501.6245,0.0,0.0,0.0,892399295628.0541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835147520015.1714,0.0,0.0,0.0,-215113897244.75784,0.0,-1.262177448353619e-18,-45191.94748246614,-1.2621774483536189e-26,-0.0004519194748246613,0.0,1.663465018430949e+23,1.0847238877596852e+24,1.4160364370878352e+24,0.0,166346501843.09488,1238276829527.9932,1416036437087.835,0.0,0.0,0.0,0.0,0.0,0.0,892399295628.0541,0.0,0.0,166346501843.0946,560991431144.6968,1416036437087.833,0.0,0.0,0.0,0.0,0.0,0.0,-215113897244.75784,0.0
1.08,-1,-1,1,-44961.642562898116,0.0,-0.00044961642562898113,0.0,0.0,1.663464602154881e+23,1.072132248957276e+24,1.4160360340219038e+24,0.0,166346460215.48807,1223902724974.0579,1416036034021.9033,0.0,0.0,1512135694833.2563,0.0,0.0,0.0,0.0,0.0,0.0,166346460215.4878,560991357634.5688,1416036034021.9014,0.0,0.0,-849224327493.7688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.172918504752145e-64,3651920.2242700052,1559265289737.302,2490676.6237405175,0.0,0.0,0.0,0.0,8.421315034082284e-64,172997.70522250407,891912583551.4597,6610838.053036637,0.0,0.0,0.0,0.0,62589821.10579339,166357037787.9852,560992184826.5925,1416085399913.9924,0.0,0.0,0.0,0.0,0.0,0.0,3.846937230598257e+16,0.0,0.0,0.0,43915.07637152499,0.0,0.0,0.0,-1512135694833.2563,0.0,0.0,0.0,891263100787.9841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849224327493.7688,0.0,0.0,0.0,-228351689533.41992,0.0,-2.524354896707238e-18,-44961.64256289679,-2.5243548967072378e-26,-0.00044961642562896785,0.0,1.663464602154881e+23,1.0721322874266486e+24,1.4160360340219038e+24,0.0,166346460215.48807,1223902768889.1345,1416036034021.9033,0.0,0.0,0.0,0.0,0.0,0.0,891263100787.9841,0.0,0.0,166346460215.4878,560991357634.5688,1416036034021.9014,0.0,0.0,0.0,0.0,0.0,0.0,-228351689533.41992,0.0
1.1,-1,-1,1,-44607.508473856484,0.0,-0.00044607508473856473,0.0,0.0,1.663463805989092e+23,1.0527703546978075e+24,1.4160355661909697e+24,0.0,166346380598.90915,1201799971169.3196,1416035566190.9695,0.0,0.0,1511392585758.251,0.0,0.0,0.0,0.0,0.0,0.0,166346380598.90887,560991224519.5651,1416035566190.9656,0.0,0.0,-870583839108.4961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.925806148797275e-64,3637134.016660475,1559707937573.269,2296704.4791948795,0.0,0.0,0.0,0.0,8.481720279359411e-64,169971.66148939557,890903417272.8083,6658253.296460949,0.0,0.0,0.0,0.0,62589821.10579339,166357037787.985,560992184826.5919,1416085399913.9912,0.0,0.0,0.0,0.0,0.0,0.0,2.6556474196239276e+16,0.0,0.0,0.0,30315.7946849295,0.0,0.0,0.0,-1511392585758.251,0.0,0.0,0.0,890193531358.2744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870583839108.4961,0.0,0.0,0.0,-249384754392.725,0.0,-2.524354896707238e-18,-44607.50847385528,-2.5243548967072378e-26,-0.0004460750847385528,0.0,1.663463805989092e+23,1.0527703812542809e+24,1.4160355661909697e+24,0.0,166346380598.90915,1201800001485.1133,1416035566190.9695,0.0,0.0,0.0,0.0,0.0,0.0,890193531358.2744,0.0,0.0,166346380598.90887,560991224519.5651,1416035566190.9656,0.0,0.0,0.0,0.0,0.0,0.0,-249384754392.725,0.0
1.12,-1,-1,1,-44052.62641995415,0.0,-0.0004405262641995414,0.0,0.0,1.6634623079925068e+23,1.0224326628784109e+24,1.4160349851181478e+24,0.0,166346230799.25064,1167167691687.6655,1416034985118.1475,0.0,0.0,1509934836631.6196,0.0,0.0,0.0,0.0,0.0,0.0,166346230799.2504,560990984780.309,1416034985118.1445,0.0,0.0,-903758129724.2648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7021335360832335e-64,3625025.551917147,1560091697206.327,2121131.3475440224,0.0,0.0,0.0,0.0,8.536395809365051e-64,165691.04760753736,890024151263.0637,6701171.008132076,0.0,0.0,0.0,0.0,62589821.10579343,166357037787.98495,560992184826.5924,1416085399913.992,0.0,0.0,0.0,0.0,0.0,0.0,2.0097912005143296e+16,0.0,0.0,0.0,22942.961834518912,0.0,0.0,0.0,-1509934836631.6196,0.0,0.0,0.0,889217578751.2671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903758129724.2648,0.0,0.0,0.0,-283040848900.95,0.0,-1.262177448353619e-18,-44052.626419952605,-1.2621774483536189e-26,-0.00044052626419952603,0.0,1.6634623079925068e+23,1.0224326829763234e+24,1.4160349851181478e+24,0.0,166346230799.25064,1167167714630.628,1416034985118.1475,0.0,0.0,0.0,0.0,0.0,0.0,889217578751.2671,0.0,0.0,166346230799.2504,560990984780.309,1416034985118.1445,0.0,0.0,0.0,0.0,0.0,0.0,-283040848900.95,0.0
