sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf
0.8200000000000001,-1,-1,1,-46242.34603822293,0.0,-0.0004624234603822292,0.0,8.764497901082685e+23,1.1040585407577319e+23,1.4160283406893598e+24,0.0,1359786294487.6855,110405854075.77316,1416028340689.3594,0.0,905363812393.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493936930.1381,110405854075.77295,1416028340689.3572,0.0,-195071454835.95862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907512158490.1116,16289682.066340018,831363.8470221519,1.0590637629743737e-64,0.0,0.0,0.0,0.0,1982364693949.1824,134884.50975469465,31017432.372426093,3.9512530230533434e-63,0.0,0.0,0.0,0.0,649494863324.1154,110412675202.2469,1416085399914.0024,62589821.10579347,0.0,0.0,0.0,0.0,-722989254819886.2,0.0,0.0,0.0,-1121.6967484748916,0.0,0.0,0.0,-905363812393.505,0.0,0.0,0.0,1964375120593.5413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195071454835.95862,0.0,0.0,0.0,-1254082764157.6897,0.0,0.0,0.0,-6.310887241768095e-19,-46242.346038221396,-6.3108872417680944e-27,-0.00046242346038221385,8.764497893852797e+23,1.1040585407577319e+23,1.4160283406893598e+24,0.0,1359786293365.9895,110405854075.77316,1416028340689.3594,0.0,0.0,0.0,0.0,0.0,1964375120593.5413,0.0,0.0,0.0,649493936930.1381,110405854075.77295,1416028340689.3572,0.0,0.0,0.0,0.0,0.0,-1254082764157.6897,0.0,0.0,0.0
0.84,-1,-1,1,-46213.85101919674,0.0,-0.00046213851019196735,0.0,8.753034503869399e+23,1.1040585384465462e+23,1.4160283341749952e+24,0.0,1358007781834.1575,110405853844.65459,1416028334174.9949,0.0,905344131418.6025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493932162.4154,110405853844.65437,1416028334174.9924,0.0,-196830281746.86218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907512002045.4606,16289702.856487311,831360.2996715504,1.0590592449938377e-64,0.0,0.0,0.0,0.0,1982364741222.138,134879.13882159695,31017454.050045364,3.9512557840415776e-63,0.0,0.0,0.0,0.0,649494863324.1152,110412675202.24689,1416085399914.002,62589821.10579344,0.0,0.0,0.0,0.0,-608966979225679.4,0.0,0.0,0.0,-944.7945124664294,0.0,0.0,0.0,-905344131418.6025,0.0,0.0,0.0,1964349972722.2139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196830281746.86218,0.0,0.0,0.0,-1255836123995.2668,0.0,0.0,0.0,-1.262177448353619e-18,-46213.85101919537,-1.2621774483536189e-26,-0.0004621385101919536,8.753034497779733e+23,1.1040585384465462e+23,1.4160283341749952e+24,0.0,1358007780889.3635,110405853844.65459,1416028334174.9949,0.0,0.0,0.0,0.0,0.0,1964349972722.2139,0.0,0.0,0.0,649493932162.4154,110405853844.65437,1416028334174.9924,0.0,0.0,0.0,0.0,0.0,-1255836123995.2668,0.0,0.0,0.0
0.86,-1,-1,1,-46183.18601037996,0.0,-0.00046183186010379955,0.0,8.740698131112512e+23,1.104058535976819e+23,1.4160283271667954e+24,0.0,1356093829570.3965,110405853597.68188,1416028327166.795,0.0,905322950733.5651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493926986.2732,110405853597.6817,1416028327166.793,0.0,-198723048149.4436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907511832737.3214,16289725.093391385,831356.484409396,1.0590543858095247e-64,0.0,0.0,0.0,0.0,1982364792382.3628,134873.40396959148,31017477.364854015,3.951258753543237e-63,0.0,0.0,0.0,0.0,649494863324.1136,110412675202.24655,1416085399914.0012,62589821.10579342,0.0,0.0,0.0,0.0,-496878983009537.5,0.0,0.0,0.0,-770.8932545147682,0.0,0.0,0.0,-905322950733.5651,0.0,0.0,0.0,1964322910041.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198723048149.4436,0.0,0.0,0.0,-1257723008227.874,0.0,0.0,0.0,-1.8932661725304287e-18,-46183.18601037844,-1.8932661725304283e-26,-0.0004618318601037843,8.740698126143726e+23,1.104058535976819e+23,1.4160283271667954e+24,0.0,1356093828799.504,110405853597.68188,1416028327166.795,0.0,0.0,0.0,0.0,0.0,1964322910041.106,0.0,0.0,0.0,649493926986.2732,110405853597.6817,1416028327166.793,0.0,0.0,0.0,0.0,0.0,-1257723008227.874,0.0,0.0,0.0
0.88,-1,-1,1,-46149.758636197,0.0,-0.00046149758636197,0.0,8.727250473253583e+23,1.1040585332755631e+23,1.4160283195269712e+24,0.0,1354007464663.2551,110405853327.55629,1416028319526.9707,0.0,905299856882.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493921281.8606,110405853327.55612,1416028319526.9685,0.0,-200786313500.6895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907511642951.3569,16289749.459880853,831352.3265913838,1.0590490903592532e-64,0.0,0.0,0.0,0.0,1982364849731.4194,134867.14185782336,31017502.772998188,3.9512619896518787e-63,0.0,0.0,0.0,0.0,649494863324.1149,110412675202.24684,1416085399914.001,62589821.10579344,0.0,0.0,0.0,0.0,-387565589319961.6,0.0,0.0,0.0,-601.2967114832958,0.0,0.0,0.0,-905299856882.082,0.0,0.0,0.0,1964293411058.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200786313500.6895,0.0,0.0,0.0,-1259779868277.9363,0.0,0.0,0.0,-1.262177448353619e-18,-46149.75863619556,-1.2621774483536189e-26,-0.0004614975863619555,8.727250469377917e+23,1.1040585332755631e+23,1.4160283195269712e+24,0.0,1354007464061.957,110405853327.55629,1416028319526.9707,0.0,0.0,0.0,0.0,0.0,1964293411058.032,0.0,0.0,0.0,649493921281.8606,110405853327.55612,1416028319526.9685,0.0,0.0,0.0,0.0,0.0,-1259779868277.9363,0.0,0.0,0.0
0.9,-1,-1,1,-46112.686939204206,0.0,-0.000461126869392042,0.0,8.71233672351219e+23,1.1040585302091603e+23,1.4160283110479842e+24,0.0,1351693639875.2705,110405853020.916,1416028311047.984,0.0,905274231092.6227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493914865.0948,110405853020.9158,1416028311047.9814,0.0,-203074506082.4472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907511418117.3738,16289777.20526083,831347.7138994287,1.059043215598422e-64,0.0,0.0,0.0,0.0,1982364917673.5842,134860.05724135003,31017530.96084633,3.9512655797836597e-63,0.0,0.0,0.0,0.0,649494863324.1134,110412675202.24646,1416085399914.001,62589821.10579347,0.0,0.0,0.0,0.0,-282552700436234.3,0.0,0.0,0.0,-438.37227626720545,0.0,0.0,0.0,-905274231092.6227,0.0,0.0,0.0,1964260700314.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203074506082.4472,0.0,0.0,0.0,-1262060975742.2034,0.0,0.0,0.0,-1.262177448353619e-18,-46112.68693920261,-1.2621774483536189e-26,-0.00046112686939202605,8.712336720686668e+23,1.1040585302091603e+23,1.4160283110479842e+24,0.0,1351693639436.8992,110405853020.916,1416028311047.984,0.0,0.0,0.0,0.0,0.0,1964260700314.0088,0.0,0.0,0.0,649493914865.0948,110405853020.9158,1416028311047.9814,0.0,0.0,0.0,0.0,0.0,-1262060975742.2034,0.0,0.0,0.0
0.92,-1,-1,1,-46070.60962562967,0.0,-0.0004607060962562967,0.0,8.69540924071768e+23,1.1040585265228241e+23,1.416028301404816e+24,0.0,1349067390275.5862,110405852652.28238,1416028301404.8157,0.0,905245112078.7977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493907441.1643,110405852652.2822,1416028301404.813,0.0,-205671629244.37653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907511129458.8867,16289810.709932758,831342.4706591994,1.0590365377881835e-64,0.0,0.0,0.0,0.0,1982365004907.5713,134851.59329576415,31017563.001932204,3.951269660667874e-63,0.0,0.0,0.0,0.0,649494863324.1141,110412675202.24666,1416085399914.001,62589821.10579343,0.0,0.0,0.0,0.0,-184344873338741.47,0.0,0.0,0.0,-286.00569599557275,0.0,0.0,0.0,-905245112078.7977,0.0,0.0,0.0,1964223582768.7607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205671629244.37653,0.0,0.0,0.0,-1264650100220.3442,0.0,0.0,0.0,-1.8932661725304287e-18,-46070.60962562823,-1.8932661725304283e-26,-0.0004607060962562823,8.695409238874231e+23,1.1040585265228241e+23,1.416028301404816e+24,0.0,1349067389989.5808,110405852652.28238,1416028301404.8157,0.0,0.0,0.0,0.0,0.0,1964223582768.7607,0.0,0.0,0.0,649493907441.1643,110405852652.2822,1416028301404.813,0.0,0.0,0.0,0.0,0.0,-1264650100220.3442,0.0,0.0,0.0
0.9400000000000001,-1,-1,1,-46021.35841999461,0.0,-0.000460213584199946,0.0,8.675595739412844e+23,1.1040585217156949e+23,1.416028290070435e+24,0.0,1345993383318.8613,110405852171.56946,1416028290070.4348,0.0,905210956589.5413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493898520.0522,110405852171.56926,1416028290070.4324,0.0,-208711471790.7333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907510718895.5034,16289854.64505601,831336.3124848314,1.059028694727618e-64,0.0,0.0,0.0,0.0,1982365128990.53,134840.66643244735,31017600.634118523,3.951274453649551e-63,0.0,0.0,0.0,0.0,649494863324.1139,110412675202.24661,1416085399914.001,62589821.10579345,0.0,0.0,0.0,0.0,-96792591679268.83,0.0,0.0,0.0,-150.17088378463046,0.0,0.0,0.0,-905210956589.5413,0.0,0.0,0.0,1964180158605.9314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208711471790.7333,0.0,0.0,0.0,-1267680673957.2922,0.0,0.0,0.0,-1.262177448353619e-18,-46021.35841999287,-1.2621774483536189e-26,-0.00046021358419992857,8.675595738444918e+23,1.1040585217156949e+23,1.416028290070435e+24,0.0,1345993383168.6904,110405852171.56946,1416028290070.4348,0.0,0.0,0.0,0.0,0.0,1964180158605.9314,0.0,0.0,0.0,649493898520.0522,110405852171.56926,1416028290070.4324,0.0,0.0,0.0,0.0,0.0,-1267680673957.2922,0.0,0.0,0.0
0.96,-1,-1,1,-45961.39975484247,0.0,-0.00045961399754842455,0.0,8.65147468482903e+23,1.1040585147826625e+23,1.416028276166951e+24,0.0,1342251072030.5435,110405851478.26622,1416028276166.9507,0.0,905169225786.4517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493887263.4169,110405851478.26607,1416028276166.9487,0.0,-212412041019.32584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907510067655.4062,16289918.354777591,831328.7666960317,1.0590190843929353e-64,0.0,0.0,0.0,0.0,1982365325826.2705,134825.12363458343,31017646.745923035,3.951280326632124e-63,0.0,0.0,0.0,0.0,649494863324.1154,110412675202.24698,1416085399914.0005,62589821.10579344,0.0,0.0,0.0,0.0,-24993318181536.945,0.0,0.0,0.0,-38.77640442223799,0.0,0.0,0.0,-905169225786.4517,0.0,0.0,0.0,1964127338946.0999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212412041019.32584,0.0,0.0,0.0,-1271370154217.748,0.0,0.0,0.0,-1.262177448353619e-18,-45961.399754840895,-1.2621774483536189e-26,-0.0004596139975484089,8.651474684579104e+23,1.1040585147826625e+23,1.416028276166951e+24,0.0,1342251071991.7683,110405851478.26622,1416028276166.9507,0.0,0.0,0.0,0.0,0.0,1964127338946.0999,0.0,0.0,0.0,649493887263.4169,110405851478.26607,1416028276166.9487,0.0,0.0,0.0,0.0,0.0,-1271370154217.748,0.0,0.0,0.0
0.98,-1,-1,1,-45884.91581155436,0.0,-0.00045884915811554355,0.0,8.620705601009186e+23,1.1040585036809614e+23,1.4160282582090553e+24,0.0,1337477338390.0803,110405850368.09612,1416028258209.055,0.0,905115691505.9373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493872211.3127,110405850368.096,1416028258209.0537,0.0,-217132225327.1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907508931538.2437,16290020.71696569,831319.0358521661,1.0590066911326154e-64,0.0,0.0,0.0,0.0,1982365669234.3855,134800.63911894447,31017706.210450754,3.9512879002915466e-63,0.0,0.0,0.0,0.0,649494863324.1141,110412675202.24655,1416085399914.0012,62589821.105793454,0.0,0.0,0.0,0.0,25517158726972.043,0.0,0.0,0.0,39.58912775473101,0.0,0.0,0.0,-905115691505.9373,0.0,0.0,0.0,1964060052623.6235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217132225327.1701,0.0,0.0,0.0,-1276076586405.2659,0.0,0.0,0.0,-1.262177448353619e-18,-45884.91581155264,-1.2621774483536189e-26,-0.00045884915811552626,8.620705601264368e+23,1.1040585036809614e+23,1.4160282582090553e+24,0.0,1337477338429.6711,110405850368.09612,1416028258209.055,0.0,0.0,0.0,0.0,0.0,1964060052623.6235,0.0,0.0,0.0,649493872211.3127,110405850368.096,1416028258209.0537,0.0,0.0,0.0,0.0,0.0,-1276076586405.2659,0.0,0.0,0.0
1.0,-1,-1,1,-45782.38499539619,0.0,-0.00045782384995396186,0.0,8.579458004631613e+23,1.1040584842336426e+23,1.416028233678852e+24,0.0,1331077894078.7463,110405848423.36424,1416028233678.8518,0.0,905043333652.6661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493850809.0211,110405848423.36407,1416028233678.8494,0.0,-223459290382.94162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907506809584.5879,16290199.903359568,831305.773467204,1.0589898000204916e-64,0.0,0.0,0.0,0.0,1982366310647.8472,134758.50663304745,31017787.255986914,3.9512982226383116e-63,0.0,0.0,0.0,0.0,649494863324.1144,110412675202.24669,1416085399914.0012,62589821.10579341,0.0,0.0,0.0,0.0,51030984446944.04,0.0,0.0,0.0,79.17308444628276,0.0,0.0,0.0,-905043333652.6661,0.0,0.0,0.0,1963970030223.2915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223459290382.94162,0.0,0.0,0.0,-1282385986874.3914,0.0,0.0,0.0,-1.262177448353619e-18,-45782.384995394605,-1.2621774483536189e-26,-0.000457823849953946,8.579458005141926e+23,1.1040584842336426e+23,1.416028233678852e+24,0.0,1331077894157.92,110405848423.36424,1416028233678.8518,0.0,0.0,0.0,0.0,0.0,1963970030223.2915,0.0,0.0,0.0,649493850809.0211,110405848423.36407,1416028233678.8494,0.0,0.0,0.0,0.0,0.0,-1282385986874.3914,0.0,0.0,0.0
1.02,-1,-1,1,-45638.59590045195,0.0,-0.0004563859590045194,0.0,8.521612436212817e+23,1.1040584478915416e+23,1.4160281983586173e+24,0.0,1322103322800.338,110405844789.15414,1416028198358.617,0.0,904940723276.7043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493818621.1107,110405844789.15392,1416028198358.6152,0.0,-232331219097.47736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907502685217.2026,16290532.404458977,831286.7367658523,1.0589655546149057e-64,0.0,0.0,0.0,0.0,1982367557349.637,134681.3533119755,31017903.587979566,3.951313039275723e-63,0.0,0.0,0.0,0.0,649494863324.1141,110412675202.24658,1416085399914.0012,62589821.10579345,0.0,0.0,0.0,0.0,52265481384348.97,0.0,0.0,0.0,81.08837045013118,0.0,0.0,0.0,-904940723276.7043,0.0,0.0,0.0,1963844125222.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232331219097.47736,0.0,0.0,0.0,-1291234620962.4192,0.0,0.0,0.0,-1.262177448353619e-18,-45638.59590045034,-1.2621774483536189e-26,-0.0004563859590045033,8.521612436735467e+23,1.1040584478915416e+23,1.4160281983586173e+24,0.0,1322103322881.4253,110405844789.15414,1416028198358.617,0.0,0.0,0.0,0.0,0.0,1963844125222.734,0.0,0.0,0.0,649493818621.1107,110405844789.15392,1416028198358.6152,0.0,0.0,0.0,0.0,0.0,-1291234620962.4192,0.0,0.0,0.0
1.04,-1,-1,1,-45430.21267469102,0.0,-0.0004543021267469102,0.0,8.437781024847215e+23,1.1040583771993777e+23,1.416028145335527e+24,0.0,1309097123756.303,110405837719.93774,1416028145335.5266,0.0,904789873185.1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493768075.2216,110405837719.93762,1416028145335.5234,0.0,-245186517504.04065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907494539796.8354,16291168.232037218,831258.2804077176,1.0589293121814483e-64,0.0,0.0,0.0,0.0,1982370019455.763,134535.2555371278,31018077.48285646,3.9513351874304895e-63,0.0,0.0,0.0,0.0,649494863324.1146,110412675202.2466,1416085399914.0005,62589821.10579343,0.0,0.0,0.0,0.0,35089708382321.137,0.0,0.0,0.0,54.440659435785506,0.0,0.0,0.0,-904789873185.1205,0.0,0.0,0.0,1963662306277.3784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245186517504.04065,0.0,0.0,0.0,-1304058950541.8586,0.0,0.0,0.0,-1.262177448353619e-18,-45430.21267468952,-1.2621774483536189e-26,-0.00045430212674689517,8.437781025198107e+23,1.1040583771993777e+23,1.416028145335527e+24,0.0,1309097123810.743,110405837719.93774,1416028145335.5266,0.0,0.0,0.0,0.0,0.0,1963662306277.3784,0.0,0.0,0.0,649493768075.2216,110405837719.93762,1416028145335.5234,0.0,0.0,0.0,0.0,0.0,-1304058950541.8586,0.0,0.0,0.0
1.06,-1,-1,1,-45123.14286109749,0.0,-0.0004512314286109748,0.0,8.314248595889521e+23,1.1040582366509124e+23,1.4160280635222906e+24,0.0,1289931427590.1035,110405823665.0912,1416028063522.2903,0.0,904563600343.4803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493686465.1877,110405823665.09103,1416028063522.2874,0.0,-264125859218.56677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907478509362.8494,16292390.190694688,831214.6299714027,1.0588737184206593e-64,0.0,0.0,0.0,0.0,1982374864558.1301,134256.61864665564,31018344.227715954,3.95136916139694e-63,0.0,0.0,0.0,0.0,649494863324.1128,110412675202.24648,1416085399914.001,62589821.105793424,0.0,0.0,0.0,0.0,7787157955044.65,0.0,0.0,0.0,12.081548515143595,0.0,0.0,0.0,-904563600343.4803,0.0,0.0,0.0,1963395581013.8435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264125859218.56677,0.0,0.0,0.0,-1322957839876.8467,0.0,0.0,0.0,-6.310887241768095e-19,-45123.142861096014,-6.3108872417680944e-27,-0.0004512314286109601,8.31424859596739e+23,1.1040582366509124e+23,1.4160280635222906e+24,0.0,1289931427602.1848,110405823665.0912,1416028063522.2903,0.0,0.0,0.0,0.0,0.0,1963395581013.8435,0.0,0.0,0.0,649493686465.1877,110405823665.09103,1416028063522.2874,0.0,0.0,0.0,0.0,0.0,-1322957839876.8467,0.0,0.0,0.0
1.08,-1,-1,1,-44669.62015872982,0.0,-0.00044669620158729813,0.0,8.131799103915009e+23,1.1040579542415717e+23,1.416027935256314e+24,0.0,1261624920882.7957,110405795424.15715,1416027935256.3137,0.0,904222276969.1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493552595.0073,110405795424.15697,1416027935256.312,0.0,-292090908681.3205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907447620742.387,16294696.601754576,831146.7519658136,1.0587872683319917e-64,0.0,0.0,0.0,0.0,1982384198802.4316,133734.42197917416,31018759.025610104,3.951421992009056e-63,0.0,0.0,0.0,0.0,649494863324.115,110412675202.24675,1416085399914.0017,62589821.10579344,0.0,0.0,0.0,0.0,-23545296598326.938,0.0,0.0,0.0,-36.52984115621439,0.0,0.0,0.0,-904222276969.1093,0.0,0.0,0.0,1963003792449.2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292090908681.3205,0.0,0.0,0.0,-1350872424197.945,0.0,0.0,0.0,-1.262177448353619e-18,-44669.62015872827,-1.2621774483536189e-26,-0.0004466962015872826,8.131799103679566e+23,1.1040579542415717e+23,1.416027935256314e+24,0.0,1261624920846.2673,110405795424.15715,1416027935256.3137,0.0,0.0,0.0,0.0,0.0,1963003792449.2053,0.0,0.0,0.0,649493552595.0073,110405795424.15697,1416027935256.312,0.0,0.0,0.0,0.0,0.0,-1350872424197.945,0.0,0.0,0.0
1.1,-1,-1,1,-44003.77682828735,0.0,-0.00044003776828287347,0.0,7.863934480851122e+23,1.1040573841041108e+23,1.4160277318207766e+24,0.0,1220066505634.001,110405738410.41106,1416027731820.7764,0.0,903709397925.3513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493330552.1486,110405738410.41095,1416027731820.7742,0.0,-333136222843.49915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907390377226.1216,16298873.069279281,831040.3276042952,1.0586517256271045e-64,0.0,0.0,0.0,0.0,1982401491270.2026,132796.84503903534,31019409.377673935,3.9515048236657636e-63,0.0,0.0,0.0,0.0,649494863324.114,110412675202.24664,1416085399914.001,62589821.10579342,0.0,0.0,0.0,0.0,-55347595227891.72,0.0,0.0,0.0,-85.87018021242511,0.0,0.0,0.0,-903709397925.3513,0.0,0.0,0.0,1962432122785.2722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333136222843.49915,0.0,0.0,0.0,-1391858947789.2886,0.0,0.0,0.0,-6.310887241768095e-19,-44003.7768282857,-6.3108872417680944e-27,-0.00044003776828285693,7.86393448029765e+23,1.1040573841041108e+23,1.4160277318207766e+24,0.0,1220066505548.1313,110405738410.41106,1416027731820.7764,0.0,0.0,0.0,0.0,0.0,1962432122785.2722,0.0,0.0,0.0,649493330552.1486,110405738410.41095,1416027731820.7742,0.0,0.0,0.0,0.0,0.0,-1391858947789.2886,0.0,0.0,0.0
1.12,-1,-1,1,-43032.97871252592,0.0,-0.0004303297871252591,0.0,7.473388854532714e+23,1.104056230333238e+23,1.4160274043518758e+24,0.0,1159474490434.3308,110405623033.32378,1416027404351.8755,0.0,902945010867.4038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649492957238.111,110405623033.32362,1416027404351.873,0.0,-392963477671.18585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907290119145.3923,16305955.82370067,830871.8173457376,1.0584371105347486e-64,0.0,0.0,0.0,0.0,1982431758910.0242,131226.7505899726,31020439.132447455,3.951635977339187e-63,0.0,0.0,0.0,0.0,649494863324.1157,110412675202.24696,1416085399914.0015,62589821.105793424,0.0,0.0,0.0,0.0,-80966801073454.55,0.0,0.0,0.0,-125.61763109623644,0.0,0.0,0.0,-902945010867.4038,0.0,0.0,0.0,1961603614792.1506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392963477671.18585,0.0,0.0,0.0,-1451622081721.5486,0.0,0.0,0.0,-1.262177448353619e-18,-43032.97871252436,-1.2621774483536189e-26,-0.00043032978712524353,7.473388853723034e+23,1.104056230333238e+23,1.4160274043518758e+24,0.0,1159474490308.7112,110405623033.32378,1416027404351.8755,0.0,0.0,0.0,0.0,0.0,1961603614792.1506,0.0,0.0,0.0,649492957238.111,110405623033.32362,1416027404351.873,0.0,0.0,0.0,0.0,0.0,-1451622081721.5486,0.0,0.0,0.0
