sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf
0.8200000000000001,-1,-1,1,-53911.516683911264,0.0,-0.0005391151668391126,0.0,1.4150829569088291e+24,1.4160283088828772e+24,1.456741184841305e+23,0.0,1803190087804.5647,1416028308882.877,145674118484.13046,0.0,1392349230716.8962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696938828.814,1416028308882.8752,145674118484.13022,0.0,-182856081741.14645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403563975214.607,4088675.6058557113,6427493.994866252,5.208487201943427e-64,0.0,0.0,0.0,0.0,2313551659556.0728,36400477.99793764,567115.662916715,4.63699205230787e-63,0.0,0.0,0.0,0.0,593698451725.8875,1416085399913.996,145682734079.84174,62589821.10579345,0.0,0.0,0.0,0.0,-571369657143409.1,0.0,0.0,0.0,-728.0761153988424,0.0,0.0,0.0,-1392349230716.8962,0.0,0.0,0.0,2300926254715.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182856081741.14645,0.0,0.0,0.0,-1091433106467.9465,0.0,0.0,0.0,-1.8932661725304287e-18,-53911.516683909664,-1.8932661725304283e-26,-0.0005391151668390966,1.4150829563374594e+24,1.4160283088828772e+24,1.456741184841305e+23,0.0,1803190087076.4883,1416028308882.877,145674118484.13046,0.0,0.0,0.0,0.0,0.0,2300926254715.621,0.0,0.0,0.0,593696938828.814,1416028308882.8752,145674118484.13022,0.0,0.0,0.0,0.0,0.0,-1091433106467.9465,0.0,0.0,0.0
0.84,-1,-1,1,-53879.45061533377,0.0,-0.0005387945061533377,0.0,1.4135123415410583e+24,1.4160282978544467e+24,1.45674102212766e+23,0.0,1801188708274.7703,1416028297854.4463,145674102212.76596,0.0,1392101725167.7566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696929216.5021,1416028297854.4438,145674102212.7657,0.0,-184609946109.4872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403424100520.3914,4088605.044890159,6463813.301059408,5.208397339464045e-64,0.0,0.0,0.0,0.0,2313851774109.257,36400595.59671287,524187.8032368437,4.637007029388482e-63,0.0,0.0,0.0,0.0,593698451725.8873,1416085399913.9956,145682734079.84177,62589821.105793424,0.0,0.0,0.0,0.0,-502752638922134.56,0.0,0.0,0.0,-640.6398795886198,0.0,0.0,0.0,-1392101725167.7566,0.0,0.0,0.0,2301199932264.4834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184609946109.4872,0.0,0.0,0.0,-1093708153846.8544,0.0,0.0,0.0,-1.8932661725304287e-18,-53879.45061533194,-1.8932661725304283e-26,-0.0005387945061533193,1.4135123410383069e+24,1.4160282978544467e+24,1.45674102212766e+23,0.0,1801188707634.132,1416028297854.4463,145674102212.76596,0.0,0.0,0.0,0.0,0.0,2301199932264.4834,0.0,0.0,0.0,593696929216.5021,1416028297854.4438,145674102212.7657,0.0,0.0,0.0,0.0,0.0,-1093708153846.8544,0.0,0.0,0.0
0.86,-1,-1,1,-53845.79238081953,0.0,-0.0005384579238081952,0.0,1.4118637403343572e+24,1.4160282863366485e+24,1.4567408583685645e+23,0.0,1799087954152.7932,1416028286336.6482,145674085836.8564,0.0,1391847562654.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696919149.6244,1416028286336.6455,145674085836.85617,0.0,-186456527651.34952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403283261840.7341,4088531.417504246,6498925.27188881,5.2083035716672635e-64,0.0,0.0,0.0,0.0,2314152365463.8857,36400718.30606553,484513.7805461141,4.6370226573553563e-63,0.0,0.0,0.0,0.0,593698451725.8872,1416085399913.9956,145682734079.84167,62589821.105793424,0.0,0.0,0.0,0.0,-435576969572409.06,0.0,0.0,0.0,-555.040303590853,0.0,0.0,0.0,-1391847562654.518,0.0,0.0,0.0,2301472944691.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186456527651.34952,0.0,0.0,0.0,-1096081910242.8844,0.0,0.0,0.0,-2.524354896707238e-18,-53845.79238081769,-2.5243548967072378e-26,-0.0005384579238081769,1.411863739898781e+24,1.4160282863366485e+24,1.4567408583685645e+23,0.0,1799087953597.7537,1416028286336.6482,145674085836.8564,0.0,0.0,0.0,0.0,0.0,2301472944691.0127,0.0,0.0,0.0,593696919149.6244,1416028286336.6455,145674085836.85617,0.0,0.0,0.0,0.0,0.0,-1096081910242.8844,0.0,0.0,0.0
0.88,-1,-1,1,-53810.2827758661,0.0,-0.0005381028277586609,0.0,1.410124457194863e+24,1.4160282742480126e+24,1.4567406934663419e+23,0.0,1796871647255.9365,1416028274248.0122,145674069346.63416,0.0,1391585766090.5588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696908552.7461,1416028274248.011,145674069346.63394,0.0,-188411027387.36887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403141415181.497,4088454.211944953,6532905.7987411255,5.208205246830112e-64,0.0,0.0,0.0,0.0,2314453506735.5483,36400846.97889693,447898.4618052932,4.6370390448289955e-63,0.0,0.0,0.0,0.0,593698451725.8887,1416085399913.9966,145682734079.84198,62589821.10579341,0.0,0.0,0.0,0.0,-369809221779509.25,0.0,0.0,0.0,-471.2347921624314,0.0,0.0,0.0,-1391585766090.5588,0.0,0.0,0.0,2301745178540.8145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188411027387.36887,0.0,0.0,0.0,-1098570440308.8596,0.0,0.0,0.0,-1.262177448353619e-18,-53810.282775864274,-1.2621774483536189e-26,-0.0005381028277586427,1.4101244568250538e+24,1.4160282742480126e+24,1.4567406934663419e+23,0.0,1796871646784.7017,1416028274248.0122,145674069346.63416,0.0,0.0,0.0,0.0,0.0,2301745178540.8145,0.0,0.0,0.0,593696908552.7461,1416028274248.011,145674069346.63394,0.0,0.0,0.0,0.0,0.0,-1098570440308.8596,0.0,0.0,0.0
0.9,-1,-1,1,-53772.56543831364,0.0,-0.0005377256543831363,0.0,1.408277037152237e+24,1.4160282614750153e+24,1.4567405272764896e+23,0.0,1794517545333.7764,1416028261475.015,145674052727.64893,0.0,1391315004617.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696897320.6855,1416028261475.0137,145674052727.64868,0.0,-190494356604.12823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402998513319.2437,4088372.7145293592,6565832.893442767,5.208101456080731e-64,0.0,0.0,0.0,0.0,2314755276019.2686,36400982.80464976,414146.4952150094,4.6370563432880456e-63,0.0,0.0,0.0,0.0,593698451725.8894,1416085399913.997,145682734079.8426,62589821.10579344,0.0,0.0,0.0,0.0,-305458635081737.06,0.0,0.0,0.0,-389.2351189197361,0.0,0.0,0.0,-1391315004617.219,0.0,0.0,0.0,2302016455736.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190494356604.12823,0.0,0.0,0.0,-1101195808112.3633,0.0,0.0,0.0,-6.310887241768095e-19,-53772.565438311845,-6.3108872417680944e-27,-0.0005377256543831183,1.4082770368467792e+24,1.4160282614750153e+24,1.4567405272764896e+23,0.0,1794517544944.5425,1416028261475.015,145674052727.64893,0.0,0.0,0.0,0.0,0.0,2302016455736.218,0.0,0.0,0.0,593696897320.6855,1416028261475.0137,145674052727.64868,0.0,0.0,0.0,0.0,0.0,-1101195808112.3633,0.0,0.0,0.0
0.92,-1,-1,1,-53732.12546501988,0.0,-0.0005373212546501987,0.0,1.4062962597473012e+24,1.4160282478504825e+24,1.4567403595584427e+23,0.0,1791993510848.5264,1416028247850.4822,145674035955.84424,0.0,1391033369624.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696885298.3092,1416028247850.479,145674035955.844,0.0,-192736744074.32236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402854503265.0422,4088285.873637289,6597785.616292908,5.207990860189462e-64,0.0,0.0,0.0,0.0,2315057761526.019,36401127.535981916,383065.2581483565,4.637074775937468e-63,0.0,0.0,0.0,0.0,593698451725.8876,1416085399913.9958,145682734079.8419,62589821.10579341,0.0,0.0,0.0,0.0,-242675080404665.0,0.0,0.0,0.0,-309.2322590745898,0.0,0.0,0.0,-1391033369624.54,0.0,0.0,0.0,2302286494718.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192736744074.32236,0.0,0.0,0.0,-1103989869477.7485,0.0,0.0,0.0,-6.310887241768095e-19,-53732.12546501787,-6.3108872417680944e-27,-0.0005373212546501787,1.406296259504626e+24,1.4160282478504825e+24,1.4567403595584427e+23,0.0,1791993510539.2942,1416028247850.4822,145674035955.84424,0.0,0.0,0.0,0.0,0.0,2302286494718.735,0.0,0.0,0.0,593696885298.3092,1416028247850.479,145674035955.844,0.0,0.0,0.0,0.0,0.0,-1103989869477.7485,0.0,0.0,0.0
0.9400000000000001,-1,-1,1,-53688.17762526113,0.0,-0.0005368817762526112,0.0,1.4041436636224932e+24,1.4160282331132124e+24,1.4567401898716237e+23,0.0,1789250533854.5989,1416028233113.2122,145674018987.16232,0.0,1390737966666.7085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696872242.5365,1416028233113.209,145674018987.16205,0.0,-195184305054.64807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402709321441.5027,4088192.045624894,6628843.644514615,5.207871365976488e-64,0.0,0.0,0.0,0.0,2315361071311.8374,36401283.91223372,354466.9623846434,4.6370946916405766e-63,0.0,0.0,0.0,0.0,593698451725.888,1416085399913.9958,145682734079.8419,62589821.10579341,0.0,0.0,0.0,0.0,-181949479659383.25,0.0,0.0,0.0,-231.85177702916553,0.0,0.0,0.0,-1390737966666.7085,0.0,0.0,0.0,2302554840052.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195184305054.64807,0.0,0.0,0.0,-1107001178671.87,0.0,0.0,0.0,-1.262177448353619e-18,-53688.17762525916,-1.2621774483536189e-26,-0.0005368817762525915,1.4041436634405425e+24,1.4160282331132124e+24,1.4567401898716237e+23,0.0,1789250533622.7454,1416028233113.2122,145674018987.16232,0.0,0.0,0.0,0.0,0.0,2302554840052.079,0.0,0.0,0.0,593696872242.5365,1416028233113.209,145674018987.16205,0.0,0.0,0.0,0.0,0.0,-1107001178671.87,0.0,0.0,0.0
0.96,-1,-1,1,-53639.45866653664,0.0,-0.0005363945866653663,0.0,1.401757373474672e+24,1.4160282168307863e+24,1.4567400173541313e+23,0.0,1786209768844.909,1416028216830.786,145674001735.4131,0.0,1390424156572.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696857749.3396,1416028216830.7847,145674001735.41293,0.0,-197911245476.98242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402562883990.192,4088088.5102416473,6659087.839874031,5.207739509163948e-64,0.0,0.0,0.0,0.0,2315665352770.9062,36401456.4670471,328169.85677769216,4.6371166677770393e-63,0.0,0.0,0.0,0.0,593698451725.8885,1416085399913.9958,145682734079.84225,62589821.105793424,0.0,0.0,0.0,0.0,-124896728965395.83,0.0,0.0,0.0,-159.15147770670592,0.0,0.0,0.0,-1390424156572.549,0.0,0.0,0.0,2302820733025.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197911245476.98242,0.0,0.0,0.0,-1110307822089.5225,0.0,0.0,0.0,-1.8932661725304287e-18,-53639.458666534796,-1.8932661725304283e-26,-0.0005363945866653479,1.401757373349775e+24,1.4160282168307863e+24,1.4567400173541313e+23,0.0,1786209768685.7568,1416028216830.786,145674001735.4131,0.0,0.0,0.0,0.0,0.0,2302820733025.938,0.0,0.0,0.0,593696857749.3396,1416028216830.7847,145674001735.41293,0.0,0.0,0.0,0.0,0.0,-1110307822089.5225,0.0,0.0,0.0
0.98,-1,-1,1,-53583.837570151074,0.0,-0.0005358383757015107,0.0,1.3990330100334573e+24,1.4160281982502757e+24,1.4567398402506171e+23,0.0,1782738209012.4685,1416028198250.2754,145673984025.06168,0.0,1390084129617.8596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696841111.6462,1416028198250.274,145673984025.0615,0.0,-201042761717.03668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402415066725.0098,4087970.5357399806,6688602.606600104,5.207589263731754e-64,0.0,0.0,0.0,0.0,2315970832809.477,36401653.08647805,303998.31806518906,4.637141708683591e-63,0.0,0.0,0.0,0.0,593698451725.8884,1416085399913.9963,145682734079.8421,62589821.105793424,0.0,0.0,0.0,0.0,-75472236235259.05,0.0,0.0,0.0,-96.17159730419371,0.0,0.0,0.0,-1390084129617.8596,0.0,0.0,0.0,2303082872391.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201042761717.03668,0.0,0.0,0.0,-1114041504586.8752,0.0,0.0,0.0,-1.8932661725304287e-18,-53583.83757014935,-1.8932661725304283e-26,-0.0005358383757014934,1.3990330099579858e+24,1.4160281982502757e+24,1.4567398402506171e+23,0.0,1782738208916.298,1416028198250.2754,145673984025.06168,0.0,0.0,0.0,0.0,0.0,2303082872391.529,0.0,0.0,0.0,593696841111.6462,1416028198250.274,145673984025.0615,0.0,0.0,0.0,0.0,0.0,-1114041504586.8752,0.0,0.0,0.0
1.0,-1,-1,1,-53517.58567375445,0.0,-0.0005351758567375444,0.0,1.3957879400438983e+24,1.4160281760085723e+24,1.4567396549050186e+23,0.0,1778603131269.615,1416028176008.572,145673965490.50183,0.0,1389704231915.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696821041.5764,1416028176008.5706,145673965490.5016,0.0,-204797921687.52408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402265663924.466,4087829.572458547,6717481.582185188,5.207409741340706e-64,0.0,0.0,0.0,0.0,2316277900025.377,36401888.019618474,281781.44361765793,4.6371716290835217e-63,0.0,0.0,0.0,0.0,593698451725.8878,1416085399913.996,145682734079.84192,62589821.10579343,0.0,0.0,0.0,0.0,-42444116010238.66,0.0,0.0,0.0,-54.08503360288887,0.0,0.0,0.0,-1389704231915.561,0.0,0.0,0.0,2303338973153.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204797921687.52408,0.0,0.0,0.0,-1118432662979.849,0.0,0.0,0.0,-1.8932661725304287e-18,-53517.58567375255,-1.8932661725304283e-26,-0.0005351758567375254,1.3957879400014535e+24,1.4160281760085723e+24,1.4567396549050186e+23,0.0,1778603131215.5293,1416028176008.572,145673965490.50183,0.0,0.0,0.0,0.0,0.0,2303338973153.801,0.0,0.0,0.0,593696821041.5764,1416028176008.5706,145673965490.5016,0.0,0.0,0.0,0.0,0.0,-1118432662979.849,0.0,0.0,0.0
1.02,-1,-1,1,-53434.03329521987,0.0,-0.0005343403329521986,0.0,1.391695476605697e+24,1.4160281475748475e+24,1.4567394536201133e+23,0.0,1773388250070.9983,1416028147574.8472,145673945362.0113,0.0,1389260039856.3489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696795130.5266,1416028147574.8457,145673945362.011,0.0,-209568584915.87787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402114307549.4988,4087649.7975534727,6745839.138769812,5.207180790874783e-64,0.0,0.0,0.0,0.0,2316587264720.448,36402187.637239315,261349.81061478617,4.6372097874963215e-63,0.0,0.0,0.0,0.0,593698451725.8867,1416085399913.9954,145682734079.8416,62589821.10579341,0.0,0.0,0.0,0.0,-43315000047158.66,0.0,0.0,0.0,-55.19477028322581,0.0,0.0,0.0,-1389260039856.3489,0.0,0.0,0.0,2303584963163.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209568584915.87787,0.0,0.0,0.0,-1123893508278.228,0.0,0.0,0.0,-1.262177448353619e-18,-53434.03329521809,-1.2621774483536189e-26,-0.0005343403329521808,1.391695476562382e+24,1.4160281475748475e+24,1.4567394536201133e+23,0.0,1773388250015.8037,1416028147574.8472,145673945362.0113,0.0,0.0,0.0,0.0,0.0,2303584963163.503,0.0,0.0,0.0,593696795130.5266,1416028147574.8457,145673945362.011,0.0,0.0,0.0,0.0,0.0,-1123893508278.228,0.0,0.0,0.0
1.04,-1,-1,1,-53321.18884227747,0.0,-0.0005332118884227746,0.0,1.3861682613225817e+24,1.4160281081986432e+24,1.4567392201439194e+23,0.0,1766345115417.2905,1416028108198.6428,145673922014.3919,0.0,1388707630597.6968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696758816.492,1416028108198.6416,145673922014.3917,0.0,-216059273996.89917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401960324217.8916,4087401.66434367,6773830.192962131,5.2068647832411175e-64,0.0,0.0,0.0,0.0,2316900239440.1387,36402601.18262176,242531.17071925238,4.6372624554377724e-63,0.0,0.0,0.0,0.0,593698451725.8876,1416085399913.9956,145682734079.84183,62589821.105793394,0.0,0.0,0.0,0.0,-109226311409782.38,0.0,0.0,0.0,-139.18321968332748,0.0,0.0,0.0,-1388707630597.6968,0.0,0.0,0.0,2303813556208.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216059273996.89917,0.0,0.0,0.0,-1131165199746.71,0.0,0.0,0.0,-6.310887241768095e-19,-53321.18884227578,-6.3108872417680944e-27,-0.0005332118884227577,1.3861682612133556e+24,1.4160281081986432e+24,1.4567392201439194e+23,0.0,1766345115278.1077,1416028108198.6428,145673922014.3919,0.0,0.0,0.0,0.0,0.0,2303813556208.326,0.0,0.0,0.0,593696758816.492,1416028108198.6416,145673922014.3917,0.0,0.0,0.0,0.0,0.0,-1131165199746.71,0.0,0.0,0.0
1.06,-1,-1,1,-53157.78247188286,0.0,-0.0005315778247188285,0.0,1.3781644799659322e+24,1.4160280489876813e+24,1.4567389202549266e+23,0.0,1756146180339.4546,1416028048987.681,145673892025.4926,0.0,1387969103112.5696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696703458.5848,1416028048987.6794,145673892025.49225,0.0,-225519626231.7012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401802526095.6418,4087030.3339055763,6801676.641035274,5.206391878479161e-64,0.0,0.0,0.0,0.0,2317219142428.373,36403220.051769085,225149.67395634527,4.63734127290184e-63,0.0,0.0,0.0,0.0,593698451725.8877,1416085399913.9956,145682734079.8419,62589821.10579339,0.0,0.0,0.0,0.0,-288119695217787.4,0.0,0.0,0.0,-367.1407220201995,0.0,0.0,0.0,-1387969103112.5696,0.0,0.0,0.0,2304011818923.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225519626231.7012,0.0,0.0,0.0,-1141562342409.8225,0.0,0.0,0.0,-6.310887241768095e-19,-53157.782471881226,-6.3108872417680944e-27,-0.0005315778247188122,1.3781644796778118e+24,1.4160280489876813e+24,1.4567389202549266e+23,0.0,1756146179972.313,1416028048987.681,145673892025.4926,0.0,0.0,0.0,0.0,0.0,2304011818923.549,0.0,0.0,0.0,593696703458.5848,1416028048987.6794,145673892025.49225,0.0,0.0,0.0,0.0,0.0,-1141562342409.8225,0.0,0.0,0.0
1.08,-1,-1,1,-52907.28003390268,0.0,-0.0005290728003390267,0.0,1.3658946620195842e+24,1.4160279535211489e+24,1.4567384823512272e+23,0.0,1740511185944.2485,1416027953521.1484,145673848235.12268,0.0,1386910777192.4194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696612843.1965,1416027953521.146,145673848235.1225,0.0,-240096204091.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401639007018.2297,4086435.9954341147,6829685.6160758855,5.2056349626697774e-64,0.0,0.0,0.0,0.0,2317547674677.8374,36404210.592012376,209040.79852696322,4.6374674255427237e-63,0.0,0.0,0.0,0.0,593698451725.8876,1416085399913.9956,145682734079.84174,62589821.10579342,0.0,0.0,0.0,0.0,-641655825214991.4,0.0,0.0,0.0,-817.6392897397291,0.0,0.0,0.0,-1386910777192.4194,0.0,0.0,0.0,2304157258784.2217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240096204091.3664,0.0,0.0,0.0,-1157342686500.811,0.0,0.0,0.0,-1.8932661725304287e-18,-52907.28003390097,-1.8932661725304283e-26,-0.0005290728003390096,1.3658946613779295e+24,1.4160279535211489e+24,1.4567384823512272e+23,0.0,1740511185126.6108,1416027953521.1484,145673848235.12268,0.0,0.0,0.0,0.0,0.0,2304157258784.2217,0.0,0.0,0.0,593696612843.1965,1416027953521.146,145673848235.1225,0.0,0.0,0.0,0.0,0.0,-1157342686500.811,0.0,0.0,0.0
1.1,-1,-1,1,-52509.76728960968,0.0,-0.0005250976728960967,0.0,1.34642416709672e+24,1.4160277920038684e+24,1.456737757747071e+23,0.0,1715700623935.7488,1416027792003.868,145673775774.70706,0.0,1385313894225.3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696456914.0674,1416027792003.8667,145673775774.70685,0.0,-263309727203.67776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401467139880.2673,4085442.054758863,6858225.88843754,5.2043691336319604e-64,0.0,0.0,0.0,0.0,2317890878183.8545,36405867.1198723,194100.29783571043,4.637678397059047e-63,0.0,0.0,0.0,0.0,593698451725.8878,1416085399913.9954,145682734079.842,62589821.10579341,0.0,0.0,0.0,0.0,-1227133873929135.2,0.0,0.0,0.0,-1563.6932287785276,0.0,0.0,0.0,-1385313894225.3584,0.0,0.0,0.0,2304211973761.1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263309727203.67776,0.0,0.0,0.0,-1182207808303.198,0.0,0.0,0.0,-1.262177448353619e-18,-52509.767289608026,-1.2621774483536189e-26,-0.0005250976728960802,1.346424165869586e+24,1.4160277920038684e+24,1.456737757747071e+23,0.0,1715700622372.0554,1416027792003.868,145673775774.70706,0.0,0.0,0.0,0.0,0.0,2304211973761.1836,0.0,0.0,0.0,593696456914.0674,1416027792003.8667,145673775774.70685,0.0,0.0,0.0,0.0,0.0,-1182207808303.198,0.0,0.0,0.0
1.12,-1,-1,1,-51871.78095006658,0.0,-0.0005187178095006657,0.0,1.3151751107177804e+24,1.416027510965761e+24,1.4567364395515207e+23,0.0,1675881058276.6167,1416027510965.7605,145673643955.15204,0.0,1382838308752.1653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593696180263.5486,1416027510965.758,145673643955.15176,0.0,-300653430739.09753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401284000664.2712,4083745.20060918,6887629.0945297945,5.20220810469492e-64,0.0,0.0,0.0,0.0,2318254243363.5293,36408695.14193918,180375.79969364963,4.638038568565655e-63,0.0,0.0,0.0,0.0,593698451725.8884,1416085399913.996,145682734079.84216,62589821.10579341,0.0,0.0,0.0,0.0,-2041348560082151.2,0.0,0.0,0.0,-2601.218162739424,0.0,0.0,0.0,-1382838308752.1653,0.0,0.0,0.0,2304114491443.1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300653430739.09753,0.0,0.0,0.0,-1221929616031.3408,0.0,0.0,0.0,-1.8932661725304287e-18,-51871.780950064705,-1.8932661725304283e-26,-0.000518717809500647,1.3151751086764337e+24,1.416027510965761e+24,1.4567364395515207e+23,0.0,1675881055675.401,1416027510965.7605,145673643955.15204,0.0,0.0,0.0,0.0,0.0,2304114491443.1914,0.0,0.0,0.0,593696180263.5486,1416027510965.758,145673643955.15176,0.0,0.0,0.0,0.0,0.0,-1221929616031.3408,0.0,0.0,0.0
