sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf
0.8200000000000001,-1,-1,1,-46696.22860852999,0.0,-0.00046696228608529984,0.0,8.947086902840317e+23,1.1040583401019265e+23,1.4160293340050202e+24,0.0,1388114445731.0723,110405834010.19263,1416029334005.0198,0.0,970016585016.9003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494223178.3208,110405834010.19247,1416029334005.0173,0.0,-231396362464.15033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972410672610.1519,17538433.585665986,828372.7163298255,1.0552535785678117e-64,0.0,0.0,0.0,0.0,1743224099894.5706,121409.2707129626,27589840.544200003,3.514619792846981e-63,0.0,0.0,0.0,0.0,649494863324.115,110412675202.24663,1416085399914.0012,62589821.10579341,0.0,0.0,0.0,0.0,-953226496770158.1,0.0,0.0,0.0,-1478.9031162760075,0.0,0.0,0.0,-970016585016.9003,0.0,0.0,0.0,1727269094466.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231396362464.15033,0.0,0.0,0.0,-988648873392.3004,0.0,0.0,0.0,-1.262177448353619e-18,-46696.228608528094,-1.2621774483536189e-26,-0.0004669622860852809,8.947086893308051e+23,1.1040583401019265e+23,1.4160293340050202e+24,0.0,1388114444252.169,110405834010.19263,1416029334005.0198,0.0,0.0,0.0,0.0,0.0,1727269094466.1487,0.0,0.0,0.0,649494223178.3208,110405834010.19247,1416029334005.0173,0.0,0.0,0.0,0.0,0.0,-988648873392.3004,0.0,0.0,0.0
0.84,-1,-1,1,-46666.50437325245,0.0,-0.00046666504373252444,0.0,8.93512899708191e+23,1.1040583372490795e+23,1.41602932744179e+24,0.0,1386259211518.6196,110405833724.90793,1416029327441.7896,0.0,969997330391.7715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494218914.294,110405833724.90776,1416029327441.7869,0.0,-233232337787.44678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972410559181.9685,17538453.694813285,828367.2995543056,1.0552466796118473e-64,0.0,0.0,0.0,0.0,1743224127385.057,121404.9236256737,27589867.627273194,3.514623242325113e-63,0.0,0.0,0.0,0.0,649494863324.1156,110412675202.24681,1416085399914.0022,62589821.105793454,0.0,0.0,0.0,0.0,-808135375733129.1,0.0,0.0,0.0,-1253.798472445088,0.0,0.0,0.0,-969997330391.7715,0.0,0.0,0.0,1727239606631.5864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233232337787.44678,0.0,0.0,0.0,-990474615281.0613,0.0,0.0,0.0,-1.262177448353619e-18,-46666.50437325098,-1.2621774483536189e-26,-0.00046666504373250975,8.935128989000566e+23,1.1040583372490795e+23,1.41602932744179e+24,0.0,1386259210264.8228,110405833724.90793,1416029327441.7896,0.0,0.0,0.0,0.0,0.0,1727239606631.5864,0.0,0.0,0.0,649494218914.294,110405833724.90776,1416029327441.7869,0.0,0.0,0.0,0.0,0.0,-990474615281.0613,0.0,0.0,0.0
0.86,-1,-1,1,-46634.65213074797,0.0,-0.0004663465213074796,0.0,8.922315005066238e+23,1.1040583342076543e+23,1.4160293204104885e+24,0.0,1384271158019.4644,110405833420.76541,1416029320410.488,0.0,969976695370.7164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494214296.661,110405833420.76523,1416029320410.4863,0.0,-235199751647.9127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972410435687.3011,17538475.177833904,828361.4986450168,1.0552392914446467e-64,0.0,0.0,0.0,0.0,1743224157315.9268,121400.28906067154,27589896.63095817,3.514626936408884e-63,0.0,0.0,0.0,0.0,649494863324.1152,110412675202.2468,1416085399914.0015,62589821.10579343,0.0,0.0,0.0,0.0,-666265166713462.6,0.0,0.0,0.0,-1033.6909796961709,0.0,0.0,0.0,-969976695370.7164,0.0,0.0,0.0,1727208008179.3794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235199751647.9127,0.0,0.0,0.0,-992431065490.2649,0.0,0.0,0.0,-1.262177448353619e-18,-46634.65213074638,-1.2621774483536189e-26,-0.0004663465213074637,8.922314998403587e+23,1.1040583342076543e+23,1.4160293204104885e+24,0.0,1384271156985.7734,110405833420.76541,1416029320410.488,0.0,0.0,0.0,0.0,0.0,1727208008179.3794,0.0,0.0,0.0,649494214296.661,110405833420.76523,1416029320410.4863,0.0,0.0,0.0,0.0,0.0,-992431065490.2649,0.0,0.0,0.0
0.88,-1,-1,1,-46600.10503352703,0.0,-0.0004660010503352702,0.0,8.908416887030392e+23,1.104058330898544e+23,1.4160293127831296e+24,0.0,1382114905529.2925,110405833089.85437,1416029312783.1292,0.0,969954309033.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494209222.3434,110405833089.85422,1416029312783.1262,0.0,-237333612726.50897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972410296193.1709,17538498.62762315,828355.2086609657,1.055231280427251e-64,0.0,0.0,0.0,0.0,1743224191126.1296,121395.24990688902,27589928.079944488,3.5146309419177443e-63,0.0,0.0,0.0,0.0,649494863324.1152,110412675202.24675,1416085399914.0017,62589821.105793454,0.0,0.0,0.0,0.0,-528453657257356.44,0.0,0.0,0.0,-819.8804409796012,0.0,0.0,0.0,-969954309033.458,0.0,0.0,0.0,1727173737670.7375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237333612726.50897,0.0,0.0,0.0,-994553042183.6677,0.0,0.0,0.0,-1.262177448353619e-18,-46600.1050335253,-1.2621774483536189e-26,-0.00046600105033525296,8.908416881745856e+23,1.104058330898544e+23,1.4160293127831296e+24,0.0,1382114904709.4124,110405833089.85437,1416029312783.1292,0.0,0.0,0.0,0.0,0.0,1727173737670.7375,0.0,0.0,0.0,649494209222.3434,110405833089.85422,1416029312783.1262,0.0,0.0,0.0,0.0,0.0,-994553042183.6677,0.0,0.0,0.0
0.9,-1,-1,1,-46562.01871501517,0.0,-0.00046562018715015164,0.0,8.893094958775727e+23,1.104058327179611e+23,1.416029304366403e+24,0.0,1379737753035.1099,110405832717.96106,1416029304366.4026,0.0,969929616281.1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494203531.7214,110405832717.96094,1416029304366.4004,0.0,-239686066777.71982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972410129252.4691,17538525.11472911,828348.2712470426,1.0552224448922225e-64,0.0,0.0,0.0,0.0,1743224231592.1753,121389.59800934495,27589962.76598387,3.5146353596854546e-63,0.0,0.0,0.0,0.0,649494863324.1152,110412675202.24672,1416085399914.0012,62589821.10579345,0.0,0.0,0.0,0.0,-396169690369504.7,0.0,0.0,0.0,-614.6457233897399,0.0,0.0,0.0,-969929616281.1077,0.0,0.0,0.0,1727135959418.9453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239686066777.71982,0.0,0.0,0.0,-996892410530.201,0.0,0.0,0.0,-1.262177448353619e-18,-46562.01871501373,-1.2621774483536189e-26,-0.0004656201871501372,8.893094954814031e+23,1.104058327179611e+23,1.416029304366403e+24,0.0,1379737752420.4646,110405832717.96106,1416029304366.4026,0.0,0.0,0.0,0.0,0.0,1727135959418.9453,0.0,0.0,0.0,649494203531.7214,110405832717.96094,1416029304366.4004,0.0,0.0,0.0,0.0,0.0,-996892410530.201,0.0,0.0,0.0
0.92,-1,-1,1,-46519.085624333835,0.0,-0.00046519085624333826,0.0,8.875823199573975e+23,1.1040583227836507e+23,1.416029294855826e+24,0.0,1377058089954.6577,110405832278.36504,1416029294855.8257,0.0,969901752507.8074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494196966.1465,110405832278.36484,1416029294855.824,0.0,-242337859519.2961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972409912083.081,17538556.659155127,828340.4372584573,1.0552124675374268e-64,0.0,0.0,0.0,0.0,1743224284240.1711,121382.94593031597,27590001.93476338,3.514640348363061e-63,0.0,0.0,0.0,0.0,649494863324.1138,110412675202.24652,1416085399914.0012,62589821.105793476,0.0,0.0,0.0,0.0,-271940588611910.66,0.0,0.0,0.0,-421.90789419176053,0.0,0.0,0.0,-969901752507.8074,0.0,0.0,0.0,1727093380521.6824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242337859519.2961,0.0,0.0,0.0,-999529487955.076,0.0,0.0,0.0,-1.262177448353619e-18,-46519.08562433216,-1.2621774483536189e-26,-0.00046519085624332156,8.87582319685458e+23,1.1040583227836507e+23,1.416029294855826e+24,0.0,1377058089532.7515,110405832278.36504,1416029294855.8257,0.0,0.0,0.0,0.0,0.0,1727093380521.6824,0.0,0.0,0.0,649494196966.1465,110405832278.36484,1416029294855.824,0.0,0.0,0.0,0.0,0.0,-999529487955.076,0.0,0.0,0.0
0.9400000000000001,-1,-1,1,-46469.20894176752,0.0,-0.00046469208941767514,0.0,8.855758070185964e+23,1.1040583171909134e+23,1.4160292837530444e+24,0.0,1373945043634.5063,110405831719.09131,1416029283753.044,0.0,969869321531.8928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494189089.118,110405831719.0912,1416029283753.041,0.0,-245418466986.50558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972409598369.9094,17538597.199271414,828331.2995526941,1.0552008298224048e-64,0.0,0.0,0.0,0.0,1743224360304.8606,121374.54682970836,27590047.621935353,3.5146461672208295e-63,0.0,0.0,0.0,0.0,649494863324.1157,110412675202.24667,1416085399914.0017,62589821.10579345,0.0,0.0,0.0,0.0,-159773094749045.06,0.0,0.0,0.0,-247.88329795914024,0.0,0.0,0.0,-969869321531.8928,0.0,0.0,0.0,1727043929985.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245418466986.50558,0.0,0.0,0.0,-1002593075688.2578,0.0,0.0,0.0,-6.310887241768095e-19,-46469.208941766105,-6.3108872417680944e-27,-0.00046469208941766094,8.855758068588235e+23,1.1040583171909134e+23,1.4160292837530444e+24,0.0,1373945043386.6233,110405831719.09131,1416029283753.044,0.0,0.0,0.0,0.0,0.0,1727043929985.764,0.0,0.0,0.0,649494189089.118,110405831719.0912,1416029283753.041,0.0,0.0,0.0,0.0,0.0,-1002593075688.2578,0.0,0.0,0.0
0.96,-1,-1,1,-46408.93397427512,0.0,-0.00046408933974275107,0.0,8.831509766511331e+23,1.10405830936597e+23,1.4160292702169103e+24,0.0,1370182990020.7712,110405830936.59697,1416029270216.91,0.0,969830004140.8561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494179139.735,110405830936.59677,1416029270216.9082,0.0,-249141193259.81964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972409092724.1249,17538654.585298374,828320.172321162,1.0551866582769123e-64,0.0,0.0,0.0,0.0,1743224482925.3606,121362.92586241933,27590103.25644058,3.51465325299388e-63,0.0,0.0,0.0,0.0,649494863324.1143,110412675202.24666,1416085399914.0017,62589821.10579345,0.0,0.0,0.0,0.0,-65328815855672.35,0.0,0.0,0.0,-101.35575299148559,0.0,0.0,0.0,-969830004140.8561,0.0,0.0,0.0,1726984200225.9814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249141193259.81964,0.0,0.0,0.0,-1006295389446.2992,0.0,0.0,0.0,-1.262177448353619e-18,-46408.93397427331,-1.2621774483536189e-26,-0.000464089339742733,8.831509765858049e+23,1.10405830936597e+23,1.4160292702169103e+24,0.0,1370182989919.4165,110405830936.59697,1416029270216.91,0.0,0.0,0.0,0.0,0.0,1726984200225.9814,0.0,0.0,0.0,649494179139.735,110405830936.59677,1416029270216.9082,0.0,0.0,0.0,0.0,0.0,-1006295389446.2992,0.0,0.0,0.0
0.98,-1,-1,1,-46332.4827754662,0.0,-0.00046332482775466194,0.0,8.800753852838222e+23,1.1040582972147586e+23,1.4160292527993318e+24,0.0,1365411299690.1736,110405829721.47583,1416029252799.3315,0.0,969779883810.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494165763.1385,110405829721.47566,1416029252799.33,0.0,-253862749883.29544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972408197551.6437,17538744.66171947,828305.8780957146,1.0551684532276912e-64,0.0,0.0,0.0,0.0,1743224700033.9026,121345.1290343395,27590174.725445148,3.5146623555188895e-63,0.0,0.0,0.0,0.0,649494863324.1134,110412675202.24654,1416085399914.0005,62589821.10579342,0.0,0.0,0.0,0.0,4669429658227.432,0.0,0.0,0.0,7.244483967013821,0.0,0.0,0.0,-969779883810.33,0.0,0.0,0.0,1726908501171.0513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253862749883.29544,0.0,0.0,0.0,-1010991367236.7703,0.0,0.0,0.0,-1.262177448353619e-18,-46332.48277546461,-1.2621774483536189e-26,-0.00046332482775464606,8.80075385288492e+23,1.1040582972147586e+23,1.4160292527993318e+24,0.0,1365411299697.4187,110405829721.47583,1416029252799.3315,0.0,0.0,0.0,0.0,0.0,1726908501171.0513,0.0,0.0,0.0,649494165763.1385,110405829721.47566,1416029252799.33,0.0,0.0,0.0,0.0,0.0,-1010991367236.7703,0.0,0.0,0.0
1.0,-1,-1,1,-46230.200833511146,0.0,-0.0004623020083351114,0.0,8.759606373786833e+23,1.104058276469346e+23,1.416029228992245e+24,0.0,1359027388290.0823,110405827646.93457,1416029228992.2446,0.0,969712338531.5068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494146526.9595,110405827646.93439,1416029228992.2422,0.0,-260179096768.38504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972406504075.0994,17538899.51961905,828286.3852042919,1.055143627067332e-64,0.0,0.0,0.0,0.0,1743225110791.1406,121315.21196795946,27590272.187007498,3.514674768599608e-63,0.0,0.0,0.0,0.0,649494863324.1147,110412675202.24661,1416085399914.0015,62589821.105793454,0.0,0.0,0.0,0.0,44571710076131.42,0.0,0.0,0.0,69.15170859464206,0.0,0.0,0.0,-969712338531.5068,0.0,0.0,0.0,1726807343912.6907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260179096768.38504,0.0,0.0,0.0,-1017274102080.4166,0.0,0.0,0.0,-1.262177448353619e-18,-46230.20083350961,-1.2621774483536189e-26,-0.00046230200833509606,8.759606374232544e+23,1.104058276469346e+23,1.416029228992245e+24,0.0,1359027388359.2332,110405827646.93457,1416029228992.2446,0.0,0.0,0.0,0.0,0.0,1726807343912.6907,0.0,0.0,0.0,649494146526.9595,110405827646.93439,1416029228992.2422,0.0,0.0,0.0,0.0,0.0,-1017274102080.4166,0.0,0.0,0.0
1.02,-1,-1,1,-46086.27193287353,0.0,-0.0004608627193287353,0.0,8.701704557879078e+23,1.1040582384154376e+23,1.4160291944900884e+24,0.0,1350044090377.764,110405823841.54373,1416029194490.088,0.0,969616353375.2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494117087.5104,110405823841.54355,1416029194490.0847,0.0,-269066380084.95367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972403174249.4591,17539183.773777984,828258.2250959624,1.0551077621815748e-64,0.0,0.0,0.0,0.0,1743225918483.8223,121261.27369542979,27590412.98336744,3.5146927010432606e-63,0.0,0.0,0.0,0.0,649494863324.1135,110412675202.24655,1416085399914.0007,62589821.1057934,0.0,0.0,0.0,0.0,53146396542324.43,0.0,0.0,0.0,82.45508463266697,0.0,0.0,0.0,-969616353375.2063,0.0,0.0,0.0,1726665223730.8127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269066380084.95367,0.0,0.0,0.0,-1026115250358.104,0.0,0.0,0.0,-1.8932661725304287e-18,-46086.27193287203,-1.8932661725304283e-26,-0.00046086271932872016,8.701704558410536e+23,1.1040582384154376e+23,1.4160291944900884e+24,0.0,1350044090460.2183,110405823841.54373,1416029194490.088,0.0,0.0,0.0,0.0,0.0,1726665223730.8127,0.0,0.0,0.0,649494117087.5104,110405823841.54355,1416029194490.0847,0.0,0.0,0.0,0.0,0.0,-1026115250358.104,0.0,0.0,0.0
1.04,-1,-1,1,-45875.77168889512,0.0,-0.0004587577168889511,0.0,8.617021475671677e+23,1.1040581653033314e+23,1.4160291420606267e+24,0.0,1336905757085.862,110405816530.33311,1416029142060.6262,0.0,969474207917.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494069817.0863,110405816530.333,1416029142060.6243,0.0,-282062520648.6666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972396521332.2294,17539725.345579855,828215.6202718437,1.055053500319929e-64,0.0,0.0,0.0,0.0,1743227532241.3848,121159.88079819869,27590626.001160942,3.514719831975258e-63,0.0,0.0,0.0,0.0,649494863324.114,110412675202.24654,1416085399914.001,62589821.10579344,0.0,0.0,0.0,0.0,35855782013527.56,0.0,0.0,0.0,55.62920033800219,0.0,0.0,0.0,-969474207917.441,0.0,0.0,0.0,1726457794504.3674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282062520648.6666,0.0,0.0,0.0,-1039046107179.963,0.0,0.0,0.0,-1.262177448353619e-18,-45875.77168889363,-1.2621774483536189e-26,-0.0004587577168889362,8.617021476030225e+23,1.1040581653033314e+23,1.4160291420606267e+24,0.0,1336905757141.49,110405816530.33311,1416029142060.6262,0.0,0.0,0.0,0.0,0.0,1726457794504.3674,0.0,0.0,0.0,649494069817.0863,110405816530.333,1416029142060.6243,0.0,0.0,0.0,0.0,0.0,-1039046107179.963,0.0,0.0,0.0
1.06,-1,-1,1,-45561.44467665371,0.0,-0.000455614446766537,0.0,8.490569507304293e+23,1.1040580211385538e+23,1.416029059882902e+24,0.0,1317287102892.823,110405802113.85535,1416029059882.9019,0.0,969258652083.1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493991615.4327,110405802113.85516,1416029059882.9,0.0,-301465540805.7716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972383253358.3596,17540769.574707683,828149.2506099476,1.0549689714267073e-64,0.0,0.0,0.0,0.0,1743230750423.4211,120966.36179905718,27590957.839614205,3.5147620964237006e-63,0.0,0.0,0.0,0.0,649494863324.1147,110412675202.24673,1416085399914.0015,62589821.10579346,0.0,0.0,0.0,0.0,3100060477310.889,0.0,0.0,0.0,4.809653441310729,0.0,0.0,0.0,-969258652083.1613,0.0,0.0,0.0,1726148849059.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301465540805.7716,0.0,0.0,0.0,-1058355737777.1008,0.0,0.0,0.0,-1.262177448353619e-18,-45561.444676652114,-1.2621774483536189e-26,-0.00045561444676652104,8.490569507335296e+23,1.1040580211385538e+23,1.416029059882902e+24,0.0,1317287102897.6328,110405802113.85535,1416029059882.9019,0.0,0.0,0.0,0.0,0.0,1726148849059.303,0.0,0.0,0.0,649493991615.4327,110405802113.85516,1416029059882.9,0.0,0.0,0.0,0.0,0.0,-1058355737777.1008,0.0,0.0,0.0
1.08,-1,-1,1,-45090.57159969944,0.0,-0.0004509057159969943,0.0,8.301140044346483e+23,1.1040577332144415e+23,1.4160289290120556e+24,0.0,1287897674039.132,110405773321.44412,1416028929012.0552,0.0,968929680809.5538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493860368.0542,110405773321.4439,1416028929012.052,0.0,-330525867138.47705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972357252600.7041,17542761.964408733,828044.48098482,1.0548355363550526e-64,0.0,0.0,0.0,0.0,1743237056177.861,120600.28784693457,27591481.672180984,3.514828813962411e-63,0.0,0.0,0.0,0.0,649494863324.1146,110412675202.24673,1416085399914.001,62589821.105793424,0.0,0.0,0.0,0.0,-35265162954881.82,0.0,0.0,0.0,-54.712872089340635,0.0,0.0,0.0,-968929680809.5538,0.0,0.0,0.0,1725687499357.0283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330525867138.47705,0.0,0.0,0.0,-1087283685740.662,0.0,0.0,0.0,-1.262177448353619e-18,-45090.57159969805,-1.2621774483536189e-26,-0.00045090571599698043,8.301140043993836e+23,1.1040577332144415e+23,1.4160289290120556e+24,0.0,1287897673984.42,110405773321.44412,1416028929012.0552,0.0,0.0,0.0,0.0,0.0,1725687499357.0283,0.0,0.0,0.0,649493860368.0542,110405773321.4439,1416028929012.052,0.0,0.0,0.0,0.0,0.0,-1087283685740.662,0.0,0.0,0.0
1.1,-1,-1,1,-44391.3055587708,0.0,-0.00044391305558770793,0.0,8.019829636604649e+23,1.10405715491031e+23,1.4160287189827635e+24,0.0,1244253184501.764,110405715491.03098,1416028718982.7632,0.0,968430605504.6234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493638746.1669,110405715491.03075,1416028718982.761,0.0,-373671059749.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972307989885.2914,17546440.230941672,827878.4900072606,1.0546241299988466e-64,0.0,0.0,0.0,0.0,1743249000291.646,119930.47476760104,27592311.60241708,3.51493451714509e-63,0.0,0.0,0.0,0.0,649494863324.1146,110412675202.2466,1416085399914.0007,62589821.10579343,0.0,0.0,0.0,0.0,-72619186865343.02,0.0,0.0,0.0,-112.66655104582242,0.0,0.0,0.0,-968430605504.6234,0.0,0.0,0.0,1725004915528.7976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373671059749.0265,0.0,0.0,0.0,-1130245369885.8665,0.0,0.0,0.0,-1.8932661725304287e-18,-44391.305558769345,-1.8932661725304283e-26,-0.0004439130555876934,8.019829635878458e+23,1.10405715491031e+23,1.4160287189827635e+24,0.0,1244253184389.0974,110405715491.03098,1416028718982.7632,0.0,0.0,0.0,0.0,0.0,1725004915528.7976,0.0,0.0,0.0,649493638746.1669,110405715491.03075,1416028718982.761,0.0,0.0,0.0,0.0,0.0,-1130245369885.8665,0.0,0.0,0.0
1.12,-1,-1,1,-43365.83822020294,0.0,-0.0004336583822020293,0.0,7.607290871776357e+23,1.1040559901691257e+23,1.4160283791080245e+24,0.0,1180248997988.228,110405599016.91254,1416028379108.0242,0.0,967682460724.6947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649493262195.0481,110405599016.91238,1416028379108.0215,0.0,-436926724931.51605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972219319538.3597,17552852.658839695,827614.9593129312,1.0542884974423337e-64,0.0,0.0,0.0,0.0,1743270488269.6895,118776.47437356104,27593629.216749575,3.5151023334306115e-63,0.0,0.0,0.0,0.0,649494863324.1143,110412675202.24673,1416085399914.0012,62589821.105793454,0.0,0.0,0.0,0.0,-100392559427058.08,0.0,0.0,0.0,-155.75612878016727,0.0,0.0,0.0,-967682460724.6947,0.0,0.0,0.0,1724007823117.5051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436926724931.51605,0.0,0.0,0.0,-1193252087480.0803,0.0,0.0,0.0,-1.8932661725304287e-18,-43365.838220201425,-1.8932661725304283e-26,-0.0004336583822020142,7.60729087077243e+23,1.1040559901691257e+23,1.4160283791080245e+24,0.0,1180248997832.4717,110405599016.91254,1416028379108.0242,0.0,0.0,0.0,0.0,0.0,1724007823117.5051,0.0,0.0,0.0,649493262195.0481,110405599016.91238,1416028379108.0215,0.0,0.0,0.0,0.0,0.0,-1193252087480.0803,0.0,0.0,0.0
